apt_seq	area_type	area_type_source	floor_band	jeonse_level	jeonse_per_m2_adj	jeonse_n_trades	jeonse_months_since	is_move_in_period	jeonse_over_sale_ratio_gt1	est_price_per_m2	est_low	est_high	est_confidence
11380-7636	84.000000	BOTH	UNKNOWN	RENT_COMPLEX	423.948375	1.000000	30.000000	0.000000	False	596.691681	528.780088	759.212234	LOW
11380-7688	69.000000	SALE	HIGH	SALE_CELL				0.000000	False	709.292683	628.565571	902.482302	LOW
11380-7688	72.000000	SALE	HIGH	SALE_CELL				0.000000	False	707.801193	627.243833	900.584576	LOW
11380-77	75.000000	BOTH	UNKNOWN	RENT_CELL	503.448486	1.000000	58.000000	0.000000	False	593.644089	526.079353	755.334571	LOW
11380-77	84.000000	RENT	UNKNOWN	RENT_COMPLEX	503.448486	1.000000	58.000000	0.000000	False	582.334459	516.056912	740.944544	LOW
11380-7746	60.000000	RENT	UNKNOWN	RENT_CELL	293.729394	1.000000	46.000000	0.000000	False	615.349062	545.314006	782.951314	LOW
11380-7746	81.000000	RENT	UNKNOWN	RENT_CELL	398.444883	1.000000	7.000000	0.000000	False	590.429195	523.230357	751.244038	LOW
11380-7746	84.000000	BOTH	UNKNOWN	RENT_CELL	397.237248	3.000000	2.000000	0.000000	False	589.724038	522.605457	750.346818	LOW
11380-7749	60.000000	RENT	UNKNOWN	RENT_CELL	603.476550	1.000000	0.000000	0.000000	False	729.371085	646.358779	928.029447	LOW
11380-7749	66.000000	SALE	UNKNOWN	RENT_COMPLEX	603.476550	1.000000	0.000000	0.000000	False	726.873396	644.145361	924.851464	LOW
11380-7764	78.000000	RENT	HIGH	RENT_CELL	501.455625	3.000000	4.000000	0.000000	False	709.854857	629.063762	903.197595	LOW
11380-7764	78.000000	RENT	LOW	RENT_CELL	501.455625	3.000000	4.000000	0.000000	False	684.156677	606.290383	870.500018	LOW
11380-7832	84.000000	RENT	MID	RENT_CELL	340.469377	2.000000	23.000000	0.000000	False	548.972922	486.492370	698.496345	LOW
11380-7839	69.000000	RENT	UNKNOWN	RENT_CELL	380.206613	1.000000	30.000000	0.000000	False	570.187077	505.292067	725.488587	LOW
11380-7851	84.000000	BOTH	UNKNOWN	RENT_CELL	493.827463	1.000000	42.000000	0.000000	False	646.850696	573.230328	823.033029	LOW
11380-7853	63.000000	RENT	HIGH	RENT_CELL	296.120418	1.000000	22.000000	0.000000	False	563.126746	499.035297	716.505237	LOW
11380-7853	81.000000	BOTH	MID	RENT_CELL	415.745026	2.000000	52.000000	0.000000	False	561.035025	497.181642	713.843795	LOW
11380-7880	66.000000	BOTH	UNKNOWN	RENT_CELL	484.352516	1.000000	44.000000	0.000000	False	656.916557	582.150558	835.840523	LOW
11380-7886	72.000000	RENT	HIGH	RENT_CELL	267.259093	1.000000	41.000000	0.000000	False	667.615967	591.632230	849.454124	LOW
11380-7886	84.000000	RENT	HIGH	RENT_CELL	282.456190	1.000000	6.000000	0.000000	False	687.704150	609.434106	875.013714	LOW
11380-7886	84.000000	RENT	MID	RENT_CELL	282.456190	1.000000	6.000000	0.000000	False	684.961963	607.004016	871.524639	LOW
11380-7930	78.000000	RENT	HIGH	RENT_CELL	649.494157	2.000000	27.000000	0.000000	False	946.157979	838.472390	1203.862457	LOW
11380-7930	84.000000	RENT	HIGH	RENT_CELL	583.703741	8.000000	1.000000	0.000000	False	912.603613	808.736964	1161.168907	HIGH
11380-7930	84.000000	RENT	LOW	RENT_CELL	583.703741	8.000000	1.000000	0.000000	False	897.837418	795.651362	1142.380853	MEDIUM
11380-7930	84.000000	RENT	MID	RENT_CELL	583.703741	8.000000	1.000000	0.000000	False	917.435849	813.019226	1167.317297	MEDIUM
11380-7962	72.000000	RENT	MID	RENT_CELL	296.974112	1.000000	36.000000	0.000000	False	539.145454	477.783400	685.992175	LOW
11380-7962	84.000000	BOTH	LOW	RENT_CELL	284.864461	3.000000	33.000000	0.000000	False	528.430479	468.287935	672.358769	LOW
11380-7962	84.000000	BOTH	MID	RENT_CELL	284.864461	3.000000	33.000000	0.000000	False	533.740179	472.993319	679.114669	LOW
11380-7987	36.000000	RENT	HIGH	RENT_CELL	569.563749	2.000000	18.000000	0.000000	False	784.065747	694.828448	997.621261	LOW
11380-7987	72.000000	RENT	HIGH	RENT_CELL	433.458648	1.000000	43.000000	0.000000	False	668.449901	592.371251	850.515196	LOW
11380-7987	84.000000	RENT	HIGH	RENT_CELL	391.894364	1.000000	18.000000	0.000000	False	669.811256	593.577666	852.247344	HIGH
11380-7987	84.000000	RENT	LOW	RENT_CELL	391.894364	1.000000	18.000000	0.000000	False	666.609161	590.740012	848.173096	MEDIUM
11380-7987	84.000000	RENT	MID	RENT_CELL	391.894364	1.000000	18.000000	0.000000	False	659.538520	584.474106	839.176628	MEDIUM
11380-81	48.000000	BOTH	HIGH	RENT_CELL	354.870629	1.000000	37.000000	0.000000	False	561.610522	497.691640	714.576041	LOW
11380-81	72.000000	RENT	HIGH	RENT_CELL	376.016365	1.000000	8.000000	0.000000	False	570.086068	505.202554	725.360066	LOW
11380-81	84.000000	RENT	MID	RENT_CELL	308.404518	2.000000	25.000000	0.000000	False	549.899240	487.313260	699.674964	LOW
11380-8122	78.000000	RENT	MID	RENT_CELL	345.351373	5.000000	5.000000	0.000000	False	696.037335	616.818862	885.616604	LOW
11380-8122	81.000000	RENT	HIGH	RENT_CELL	366.478623	6.000000	5.000000	0.000000	False	704.501897	624.320042	896.386653	LOW
11380-8122	81.000000	RENT	MID	RENT_CELL	366.478623	6.000000	5.000000	0.000000	False	698.335925	618.855841	888.541259	LOW
11380-8378	84.000000	BOTH	HIGH	RENT_CELL	465.954171	1.000000	22.000000	0.000000	False	670.415933	594.113522	853.016716	MEDIUM
11380-8378	84.000000	BOTH	LOW	RENT_CELL	465.954171	1.000000	22.000000	0.000000	False	662.305502	586.926168	842.697252	MEDIUM
11380-8378	84.000000	BOTH	MID	RENT_CELL	465.954171	1.000000	22.000000	0.000000	False	658.728662	583.756421	838.146190	MEDIUM
11380-8413	72.000000	RENT	HIGH	RENT_CELL	444.302516	3.000000	1.000000	0.000000	False	621.102162	550.412326	790.271383	LOW
11380-8413	75.000000	BOTH	MID	RENT_CELL	319.135295	1.000000	51.000000	0.000000	False	528.526586	468.373104	672.481054	LOW
11380-8485	84.000000	RENT	HIGH	RENT_CELL	425.031311	2.000000	25.000000	0.000000	False	687.681136	609.413711	874.984432	HIGH
11380-8501	72.000000	RENT	UNKNOWN	RENT_CELL	397.055583	2.000000	19.000000	0.000000	False	554.013246	490.959037	704.909499	LOW
11380-8656	69.000000	SALE	UNKNOWN	SALE_CELL				0.000000	False	703.093818	623.072221	894.595056	LOW
11380-89	84.000000	RENT	HIGH	RENT_CELL	428.224907	9.000000	2.000000	0.000000	False	717.604493	635.931385	913.057995	HIGH
11380-89	84.000000	RENT	LOW	RENT_CELL	428.224907	9.000000	2.000000	0.000000	False	712.402665	631.321595	906.439348	MEDIUM
11380-89	84.000000	RENT	MID	RENT_CELL	428.224907	9.000000	2.000000	0.000000	False	722.964320	640.681191	919.877675	MEDIUM
11380-9005	51.000000	RENT	UNKNOWN	RENT_CELL	385.651028	1.000000	25.000000	0.000000	False	755.357825	669.387877	961.094180	LOW
11380-9005	60.000000	BOTH	UNKNOWN	RENT_CELL	436.023588	2.000000	34.000000	0.000000	False	778.645215	690.024846	990.724342	LOW
11380-9005	69.000000	RENT	UNKNOWN	RENT_CELL	511.320276	1.000000	8.000000	0.000000	False	758.479639	672.154386	965.066280	LOW
11380-9005	84.000000	BOTH	UNKNOWN	RENT_CELL	477.866707	2.000000	35.000000	0.000000	False	736.188114	652.399938	936.703226	LOW
11380-91	84.000000	RENT	LOW	RENT_CELL	450.760090	4.000000	38.000000	0.000000	False	676.410435	599.425768	860.643936	LOW
11380-91	84.000000	RENT	MID	RENT_CELL	450.760090	4.000000	38.000000	0.000000	False	666.406346	590.560280	847.915040	LOW
11380-9145	48.000000	RENT	HIGH	RENT_CELL	546.538383	1.000000	28.000000	0.000000	False	734.551086	650.949226	934.620321	LOW
11380-9145	54.000000	RENT	HIGH	RENT_CELL	408.373303	1.000000	19.000000	0.000000	False	659.834816	584.736679	839.553626	LOW
11380-9145	54.000000	RENT	MID	RENT_CELL	408.373303	1.000000	19.000000	0.000000	False	656.029861	581.364779	834.712317	LOW
11380-9233	24.000000	BOTH	HIGH	RENT_CELL	519.988166	1.000000	17.000000	0.000000	False	677.294068	600.208832	861.768244	LOW
11380-9233	24.000000	BOTH	MID	RENT_CELL	519.988166	1.000000	17.000000	0.000000	False	670.637405	594.309787	853.298510	LOW
11380-9233	30.000000	BOTH	HIGH	RENT_CELL	645.434260	2.000000	8.000000	0.000000	False	756.528875	670.425645	962.584188	LOW
11380-9233	30.000000	BOTH	MID	RENT_CELL	645.434260	2.000000	8.000000	0.000000	False	751.548983	666.012532	956.247925	LOW
11380-9339	12.000000	RENT	HIGH	RENT_CELL	809.036655	19.000000	5.000000	0.000000	True	698.737440	619.211658	889.052135	LOW
11380-9339	12.000000	RENT	MID	RENT_CELL	809.036655	19.000000	5.000000	0.000000	True	689.722207	611.222481	877.581428	LOW
11380-9339	51.000000	RENT	LOW	RENT_CELL	193.587751	1.000000	16.000000	0.000000	False	694.777251	615.702192	884.013311	LOW
11380-9390	18.000000	RENT	LOW	RENT_CELL	551.215618	17.000000	3.000000	0.000000	False	794.477834	704.055499	1010.869282	LOW
11380-9390	18.000000	RENT	MID	RENT_CELL	551.215618	17.000000	3.000000	0.000000	False	805.867907	714.149227	1025.361662	LOW
11380-9395	12.000000	RENT	HIGH	RENT_CELL	617.450879	35.000000	2.000000	0.000000	False	779.114020	690.440295	991.320835	MEDIUM
11380-9395	12.000000	RENT	LOW	RENT_CELL	617.450879	35.000000	2.000000	0.000000	False	760.861632	674.265276	968.097055	LOW
11380-9395	12.000000	RENT	MID	RENT_CELL	617.450879	35.000000	2.000000	0.000000	False	771.952447	684.093805	982.208668	LOW
11380-9395	15.000000	RENT	HIGH	RENT_CELL	673.870909	2.000000	7.000000	0.000000	False	720.473936	638.474246	916.708987	MEDIUM
11380-9395	15.000000	RENT	MID	RENT_CELL	673.870909	2.000000	7.000000	0.000000	False	714.105203	632.830362	908.605606	MEDIUM
11380-9411	15.000000	RENT	HIGH	RENT_CELL	1005.548177	20.000000	4.000000	0.000000	True	746.271640	661.335822	949.533195	LOW
11380-9411	15.000000	RENT	MID	RENT_CELL	1005.548177	20.000000	4.000000	0.000000	True	734.200285	650.638351	934.173974	LOW
11380-9439	12.000000	RENT	HIGH	RENT_CELL	908.416632	29.000000	2.000000	0.000000	True	775.717937	687.430732	986.999763	MEDIUM
11380-9439	12.000000	RENT	MID	RENT_CELL	908.416632	29.000000	2.000000	0.000000	True	760.255102	673.727777	967.325324	LOW
11380-9439	15.000000	RENT	LOW	RENT_CELL	776.974133	1.000000	2.000000	0.000000	True	742.501449	657.994730	944.736120	LOW
11380-9439	21.000000	RENT	HIGH	RENT_CELL	617.912417	1.000000	58.000000	0.000000	False	812.684790	720.190257	1034.035256	LOW
11380-9439	30.000000	RENT	LOW	RENT_CELL	355.655422	2.000000	47.000000	0.000000	False	662.452551	587.056481	842.884353	LOW
11380-9440	21.000000	RENT	HIGH	RENT_CELL	551.173086	7.000000	0.000000	0.000000	False	727.441167	644.648512	925.573879	LOW
11380-9440	21.000000	RENT	MID	RENT_CELL	551.173086	7.000000	0.000000	0.000000	False	706.516794	626.105616	898.950346	LOW
11380-9440	33.000000	RENT	HIGH	RENT_CELL	444.016754	10.000000	2.000000	0.000000	False	691.246397	612.573197	879.520760	LOW
11380-9440	33.000000	RENT	MID	RENT_CELL	444.016754	10.000000	2.000000	0.000000	False	670.463703	594.155855	853.077497	LOW
11380-9440	48.000000	RENT	HIGH	RENT_COMPLEX	482.547101	17.000000	0.000000	0.000000	False	755.904476	669.872311	961.789722	LOW
11380-9529	15.000000	BOTH	HIGH	RENT_CELL	691.572194	13.000000	3.000000	0.000000	False	789.670223	699.795059	1004.752225	MEDIUM
11380-9529	15.000000	BOTH	MID	RENT_CELL	691.572194	13.000000	3.000000	0.000000	False	779.238165	690.550310	991.478793	MEDIUM
11380-9529	18.000000	RENT	HIGH	RENT_CELL	689.558925	6.000000	0.000000	0.000000	False	776.695413	688.296958	988.243474	LOW
11380-9529	18.000000	RENT	MID	RENT_CELL	689.558925	6.000000	0.000000	0.000000	False	767.462947	680.115271	976.496366	LOW
11380-9529	21.000000	RENT	HIGH	RENT_CELL	703.232540	1.000000	45.000000	0.000000	False	825.302438	731.371845	1050.089564	LOW
11380-9529	21.000000	RENT	MID	RENT_CELL	703.232540	1.000000	45.000000	0.000000	False	811.206462	718.880182	1032.154276	LOW
11380-9535	15.000000	RENT	HIGH	RENT_CELL	567.145946	29.000000	0.000000	0.000000	False	824.496339	730.657491	1049.063909	LOW
11380-9535	15.000000	RENT	MID	RENT_CELL	567.145946	29.000000	0.000000	0.000000	False	824.844158	730.965724	1049.506463	LOW
11380-9569	12.000000	RENT	HIGH	RENT_CELL	891.668922	17.000000	2.000000	0.000000	True	772.775842	684.823487	983.256332	LOW
11380-9569	12.000000	RENT	MID	RENT_CELL	891.668922	17.000000	2.000000	0.000000	True	773.274147	685.265078	983.890359	LOW
11380-9569	18.000000	RENT	HIGH	RENT_CELL	590.270526	2.000000	38.000000	0.000000	False	715.248519	633.843553	910.060327	LOW
11380-9569	18.000000	RENT	MID	RENT_CELL	590.270526	2.000000	38.000000	0.000000	False	713.664535	632.439847	908.044913	LOW
11380-96	84.000000	BOTH	UNKNOWN	NONE				0.000000	False	628.814638	557.247018	800.084501	LOW
11380-9628	12.000000	RENT	HIGH	RENT_COMPLEX	924.464980	11.000000	1.000000	0.000000	True	743.172823	658.589693	945.590356	LOW
11380-9628	12.000000	RENT	MID	RENT_COMPLEX	924.464980	11.000000	1.000000	0.000000	True	736.538775	652.710689	937.149396	LOW
11380-9628	15.000000	RENT	HIGH	RENT_CELL	935.357715	10.000000	1.000000	0.000000	True	732.199730	648.865486	931.628528	LOW
11380-9628	15.000000	RENT	MID	RENT_CELL	935.357715	10.000000	1.000000	0.000000	True	729.435279	646.415667	928.111125	LOW
11380-9628	51.000000	RENT	HIGH	RENT_CELL	230.478390	1.000000	57.000000	0.000000	False	731.817419	648.526687	931.142087	LOW
11380-97	27.000000	BOTH	UNKNOWN	RENT_CELL	463.088236	2.000000	53.000000	0.000000	False	593.198605	525.684571	754.767751	LOW
11380-97	39.000000	RENT	UNKNOWN	RENT_CELL	316.626774	1.000000	19.000000	0.000000	False	510.533076	452.427499	649.586661	LOW
11380-97	84.000000	RENT	UNKNOWN	RENT_CELL	370.089979	1.000000	56.000000	0.000000	False	503.272833	445.993570	640.348950	LOW
11380-9756	12.000000	RENT	LOW	RENT_CELL	802.516230	1.000000	7.000000	0.000000	True	682.160928	604.521778	867.960688	LOW
11380-9756	30.000000	BOTH	HIGH	RENT_CELL	842.072158	2.000000	31.000000	0.000000	True	803.437144	711.995118	1022.268834	LOW
11380-9756	33.000000	RENT	MID	RENT_CELL	615.857716	1.000000	7.000000	0.000000	False	805.396125	713.731140	1024.761381	LOW
11380-9770	60.000000	BOTH	HIGH	RENT_CELL	436.519538	1.000000	43.000000	0.000000	False	689.347602	610.890510	877.104791	LOW
11380-9770	66.000000	SALE	HIGH	RENT_COMPLEX	436.519538	1.000000	43.000000	0.000000	False	670.402322	594.101460	852.999398	LOW
11380-9844	12.000000	RENT	HIGH	RENT_CELL	909.430572	4.000000	15.000000	0.000000	True	754.300363	668.450768	959.748697	LOW
11380-9844	12.000000	RENT	MID	RENT_CELL	909.430572	4.000000	15.000000	0.000000	True	747.530454	662.451366	951.134872	LOW
11380-9844	15.000000	RENT	HIGH	RENT_CELL	824.700936	2.000000	34.000000	0.000000	True	697.499560	618.114666	887.477094	LOW
11380-9844	15.000000	RENT	MID	RENT_CELL	824.700936	2.000000	34.000000	0.000000	True	689.661819	611.168965	877.504592	LOW
11380-9844	18.000000	RENT	LOW	RENT_CELL	724.150051	1.000000	53.000000	0.000000	True	723.546001	641.196668	920.617788	LOW
11410-110	63.000000	BOTH	UNKNOWN	RENT_CELL	384.640933	2.000000	18.000000	0.000000	False	550.733649	488.052702	700.736640	LOW
11410-110	84.000000	BOTH	UNKNOWN	RENT_CELL	353.172997	2.000000	13.000000	0.000000	False	560.353152	496.577376	712.976201	LOW
11410-114	78.000000	RENT	LOW	RENT_CELL	485.684317	2.000000	19.000000	0.000000	False	699.727654	620.089172	890.312053	LOW
11410-117	84.000000	BOTH	UNKNOWN	RENT_CELL	373.483206	4.000000	4.000000	0.000000	False	594.658203	526.978047	756.624898	LOW
11410-118	75.000000	RENT	UNKNOWN	RENT_CELL	553.727942	1.000000	17.000000	0.000000	False	829.793623	735.351873	1055.804011	LOW
11410-118	81.000000	BOTH	UNKNOWN	RENT_CELL	552.826163	3.000000	20.000000	0.000000	False	826.498936	732.432165	1051.611952	LOW
11410-118	84.000000	RENT	UNKNOWN	RENT_CELL	512.526186	3.000000	4.000000	0.000000	False	813.032192	720.498119	1034.477279	LOW
11410-120	42.000000	RENT	UNKNOWN	RENT_CELL	532.493321	1.000000	48.000000	0.000000	False	678.440081	601.224413	863.226396	LOW
11410-120	57.000000	RENT	UNKNOWN	RENT_CELL	421.599362	2.000000	24.000000	0.000000	False	567.970039	503.327358	722.667695	LOW
11410-122	84.000000	RENT	UNKNOWN	RENT_CELL	368.507029	2.000000	9.000000	0.000000	False	646.747021	573.138453	822.901117	LOW
11410-130	63.000000	RENT	HIGH	RENT_CELL	558.692374	1.000000	16.000000	0.000000	False	752.629536	666.970103	957.622788	LOW
11410-130	72.000000	RENT	MID	RENT_CELL	478.336236	1.000000	10.000000	0.000000	False	668.900740	592.770779	851.088831	LOW
11410-130	75.000000	RENT	HIGH	RENT_CELL	546.487620	5.000000	4.000000	0.000000	False	736.593267	652.758979	937.218730	LOW
11410-130	75.000000	RENT	LOW	RENT_CELL	546.487620	5.000000	4.000000	0.000000	False	717.442839	635.788129	912.852312	LOW
11410-130	75.000000	RENT	MID	RENT_CELL	546.487620	5.000000	4.000000	0.000000	False	737.046432	653.160568	937.795323	LOW
11410-130	84.000000	RENT	LOW	RENT_CELL	486.988079	1.000000	20.000000	0.000000	False	663.147104	587.671984	843.768080	LOW
11410-130	84.000000	RENT	MID	RENT_CELL	486.988079	1.000000	20.000000	0.000000	False	677.994530	600.829572	862.659491	LOW
11410-132	27.000000	RENT	UNKNOWN	RENT_CELL	731.051284	1.000000	4.000000	0.000000	False	1129.141073	1000.629530	1436.684545	LOW
11410-132	42.000000	RENT	UNKNOWN	RENT_CELL	678.405394	3.000000	25.000000	0.000000	False	1283.209666	1137.163030	1632.716707	LOW
11410-132	48.000000	RENT	UNKNOWN	RENT_CELL	558.229200	3.000000	4.000000	0.000000	False	1237.210023	1096.398770	1574.188170	LOW
11410-132	60.000000	RENT	UNKNOWN	RENT_CELL	505.949766	1.000000	20.000000	0.000000	False	1214.709109	1076.458764	1545.558695	LOW
11410-132	66.000000	RENT	UNKNOWN	RENT_CELL	409.612151	2.000000	19.000000	0.000000	False	1087.992627	964.164334	1384.328522	LOW
11410-132	69.000000	RENT	UNKNOWN	RENT_CELL	611.501429	2.000000	23.000000	0.000000	False	1333.423363	1181.661729	1696.607079	LOW
11410-132	78.000000	RENT	UNKNOWN	RENT_CELL	584.878446	2.000000	25.000000	0.000000	False	1323.442818	1172.817105	1683.908138	LOW
11410-133	72.000000	BOTH	HIGH	RENT_CELL	727.651762	1.000000	58.000000	0.000000	False	791.026192	700.996701	1006.477519	LOW
11410-133	75.000000	RENT	MID	RENT_CELL	507.384011	1.000000	14.000000	0.000000	False	727.479047	644.682081	925.622076	LOW
11410-133	81.000000	SALE	HIGH	RENT_COMPLEX	617.517886	2.000000	14.000000	0.000000	False	764.184839	677.210257	972.325402	LOW
11410-135	84.000000	SALE	UNKNOWN	SALE_CELL				0.000000	False	663.463487	587.952358	844.170636	LOW
11410-137	84.000000	RENT	HIGH	RENT_CELL	473.056795	3.000000	27.000000	0.000000	False	694.055827	615.062876	883.095393	HIGH
11410-139	81.000000	RENT	UNKNOWN	RENT_CELL	667.140205	9.000000	6.000000	0.000000	False	889.092816	787.902014	1131.254489	LOW
11410-144	123.000000	RENT	UNKNOWN	RENT_CELL	385.227688	3.000000	30.000000	0.000000	False	875.493603	775.850576	1113.951266	LOW
11410-148	75.000000	BOTH	UNKNOWN	RENT_CELL	559.023277	7.000000	10.000000	0.000000	False	1366.441784	1210.922206	1738.618707	LOW
11410-148	84.000000	BOTH	UNKNOWN	RENT_CELL	545.424516	2.000000	29.000000	0.000000	False	1313.448537	1163.960308	1671.191722	LOW
11410-151	84.000000	RENT	UNKNOWN	RENT_CELL	380.161868	1.000000	19.000000	0.000000	False	981.577546	869.860730	1248.929230	LOW
11410-151	117.000000	RENT	UNKNOWN	RENT_CELL	481.909113	1.000000	14.000000	0.000000	False	996.915026	883.452597	1268.444169	LOW
11410-156	54.000000	RENT	UNKNOWN	RENT_CELL	336.442130	1.000000	36.000000	0.000000	False	590.721477	523.489374	751.615929	LOW
11410-156	84.000000	RENT	UNKNOWN	RENT_CELL	351.560747	1.000000	7.000000	0.000000	False	591.345395	524.042282	752.409784	LOW
11410-157	84.000000	RENT	UNKNOWN	RENT_CELL	397.371097	1.000000	18.000000	0.000000	False	579.464100	513.513239	737.292387	LOW
11410-157	111.000000	RENT	UNKNOWN	RENT_CELL	279.680077	1.000000	6.000000	0.000000	False	547.623731	485.296736	696.779676	LOW
11410-159	84.000000	RENT	HIGH	RENT_CELL	613.302121	1.000000	44.000000	0.000000	False	854.347095	757.110827	1087.045098	HIGH
11410-159	84.000000	RENT	LOW	RENT_CELL	613.302121	1.000000	44.000000	0.000000	False	832.733754	737.957377	1059.544944	HIGH
11410-159	84.000000	RENT	MID	RENT_CELL	613.302121	1.000000	44.000000	0.000000	False	850.191566	753.428254	1081.757730	HIGH
11410-159	96.000000	RENT	LOW	RENT_CELL	591.884478	1.000000	56.000000	0.000000	False	824.577537	730.729447	1049.167222	LOW
11410-159	96.000000	RENT	MID	RENT_CELL	591.884478	1.000000	56.000000	0.000000	False	837.664887	742.327280	1065.819166	LOW
11410-164	84.000000	BOTH	UNKNOWN	RENT_CELL	538.583081	1.000000	10.000000	0.000000	False	789.170092	699.351850	1004.115873	LOW
11410-164	111.000000	RENT	UNKNOWN	RENT_CELL	475.658502	1.000000	40.000000	0.000000	False	707.900386	627.331736	900.710786	LOW
11410-165	138.000000	RENT	HIGH	RENT_CELL	694.389156	2.000000	4.000000	0.000000	False	932.278071	826.172203	1186.202086	LOW
11410-166	45.000000	RENT	UNKNOWN	RENT_CELL	261.870611	1.000000	21.000000	0.000000	False	570.745632	505.787050	726.199275	LOW
11410-166	81.000000	BOTH	UNKNOWN	RENT_CELL	561.388099	1.000000	29.000000	0.000000	False	781.558455	692.606520	994.431059	LOW
11410-167	78.000000	RENT	UNKNOWN	RENT_CELL	630.995422	2.000000	17.000000	0.000000	False	806.132698	714.383881	1025.698574	LOW
11410-167	111.000000	RENT	UNKNOWN	RENT_CELL	527.540545	1.000000	19.000000	0.000000	False	716.404166	634.867671	911.530736	LOW
