osm_id	dong_name	start_date	levels	height	flats	osm_year	levels_num	height_num	flats_num	building_height_m	aptSeq	dist_m	anchor_rank
605875922	112동	2018	29	99	73	2018	29	99.0	73	99.0			
605875923	107동	2018	25	76	63	2018	25	76.0	63	76.0			
605878711	102동	2018	26	74	91	2018	26	74.0	91	74.0			
605878712	101동	2018	28	80	106	2018	28	80.0	106	80.0			
605878713	103동	2018	35	99	134	2018	35	99.0	134	99.0			
605878714	104동	2018	35	99	138	2018	35	99.0	138	99.0			
605878715	105동	2018	29	82	131	2018	29	82.0	131	82.0			
605878716	106동	2018	25	71	105	2018	25	71.0	105	71.0			
606009736	108동	2002	15	40	60	2002	15	40.0	60	40.0			
606127865	205동	2018	27	89	84	2018	27	89.0	84	89.0			
606127866	201동	2018	30	97	119	2018	30	97.0	119	97.0			
606127867	204동	2018	30	97	124	2018	30	97.0	124	97.0	11680-3683	299.9709528162376	-1.0
606127868	203동	2018	32	104	134	2018	32	104.0	134	104.0			
606127869	202동	2018	30	97	132	2018	30	97.0	132	97.0			
606127885		2024	29	120	337	2024	29	120.0	337	120.0	11680-3683	150.36407890157147	-1.0
606583570	501	1998	23	64	348	1998	23	64.0	348	64.0			
606583571	502	1998	22	61	60	1998	22	61.0	60	61.0			
610468913	93동	1980	12		72	1980	12		72	33.599999999999994	11680-422	118.14913691965195	0.0
610468914	92동	1980	12		72	1980	12		72	33.599999999999994	11680-21	111.18678034384395	0.0
610468922	32동	1978	13		52	1978	13		52	36.4	11680-378	68.70403163376112	0.0
610468925	31동	1978	13		52	1978	13		52	36.4	11680-378	5.699377612638806	0.0
610468928	36동	1978	13		78	1978	13		78	36.4	11680-378	104.46495102431055	0.0
610468930	33동	1978	13		52	1978	13		52	36.4	11680-378	58.32283199435232	0.0
610468946	11동	1978	12		72	1978	12		72	33.599999999999994	11680-379	115.87182522049186	0.0
610468949	26동	1978	13		78	1978	13		78	36.4	11680-382	157.41338626952972	0.0
610468951	15동	1978	12		48	1978	12		48	33.599999999999994	11680-382	101.87798352204656	0.0
610468953	23동	1978	12		48	1978	12		48	33.599999999999994	11680-379	113.71810294292573	0.0
610468956	22동	1978	12		48	1978	12		48	33.599999999999994	11680-379	58.217451589380744	0.0
610468958	21동	1978	12		74	1978	12		74	33.599999999999994	11680-379	2.656455229137531	0.0
611808435	강남블루지움	2017	9	35	133	2017	9	35.0	133	35.0	11680-4297	59.95454886380469	-1.0
613615241	6동	1992	15		90	1992	15		90	42.0			
613615244	5동	1992	15		60	1992	15		60	42.0			
614353914	비엘 106	2018	15	51	291	2018	15	51.0	291	51.0	11680-3683	91.32974656752697	-1.0
614507237	1동										11680-3734	250.91909495996242	0.0
614507238	2동										11680-3905	257.492983491259	0.0
614627411		2021	15	47	197	2021	15	47.0	197	47.0	11680-503	100.82813947851535	-1.0
614627417		2016	15	47	333	2016	15	47.0	333	47.0	11680-503	139.49000182703406	-1.0
615425154	1동	1992	15		60	1992	15		60	42.0			
615425157	7동	1992	15		90	1992	15		90	42.0			
615425159	4동	1992	15		90	1992	15		90	42.0			
615425160	2동	1992	15		60	1992	15		60	42.0			
615425344	3동	1992			90	1992			90				
615428747	잠원현대훼밀리아파트	1997	17	56	113	1997	17	56.0	113	56.0			
615428750	노블레스 아파트												
628575420		2004	12	35	48	2004	12	35.0	48	35.0	11680-471	47.53539174975227	0.0
628575421		2004	12	35	23	2004	12	35.0	23	35.0	11680-471	0.2367890531686606	0.0
632227525		2004	15	47	440	2004	15	47.0	440	47.0	11680-3683	93.28505938081821	0.0
632227529		2005	15	44	56	2005	15	44.0	56	44.0	11680-3683	172.10746687678838	0.0
633166602	연세리버테라스아파트	2003	10	33	19	2003	10	33.0	19	33.0	11680-436	3.6205850088105516	0.0
633181637	목화아파트	1995	12	34	19	1995	12	34.0	19	34.0	11680-30	3.782797392597167	0.0
633181639	현대한강빌라	1992	10		18	1992	10		18	28.0	11680-46	33.68977902447525	-1.0
633181642	강변상지리츠빌	2001	13	42	12	2001	13	42.0	12	42.0	11680-46	34.47001925879896	0.0
636205477	101	2016	20	58	59	2016	20	58.0	59	58.0	11680-4173	287.6789235640224	4.0
636205478	102	2016	20	58	60	2016	20	58.0	60	58.0	11680-4173	249.6329867563809	4.0
636205479	103	2016	21	60	62	2016	21	60.0	62	60.0	11680-4173	212.94200686634736	2.0
636205480	104	2016	17	49	34	2016	17	49.0	34	49.0	11680-4173	177.51004978197366	2.0
636205481	105	2016	18	52	53	2016	18	52.0	53	52.0	11680-4173	132.74285307763344	2.0
636205482	106	2016	17	49	33	2016	17	49.0	33	49.0	11680-4173	76.59246956227499	0.0
636205483	107	2016	19	55	37	2016	19	55.0	37	55.0	11680-4173	39.4392143292696	0.0
636205484	108	2016	21	60	59	2016	21	60.0	59	60.0	11680-4173	2.2984120082038784	0.0
636207735	201	2006	23	62	88	2006	23	62.0	88	62.0	11680-3739	194.67599794187427	1.0
636207736	202	2006	20	54	78	2006	20	54.0	78	54.0	11680-3623	161.09995992899618	1.0
636207737	203	2006	23	62	69	2006	23	62.0	69	62.0	11680-3623	103.4005264771314	0.0
636207738	210	2006	22	59	64	2006	22	59.0	64	59.0	11680-3623	117.62515898418607	0.0
636207739	212	2006	22	59	65	2006	22	59.0	65	59.0	11680-3623	216.37812755384655	1.0
636207740	204	2006	20	54	80	2006	20	54.0	80	54.0	11680-3623	53.346531659740215	0.0
636207741	209	2006	20	54	78	2006	20	54.0	78	54.0	11680-3623	82.2093845975843	0.0
636207742	302	2006	20	55	74	2006	20	55.0	74	55.0	11680-3623	210.94053746900005	1.0
636207743	305	2006	18	49	68	2006	18	49.0	68	49.0	11680-3623	251.41059463221987	0.0
636207744	304	2006	17	46	58	2006	17	46.0	58	46.0	11680-3623	206.05366053308975	0.0
636207745	303	2006	19	52	72	2006	19	52.0	72	52.0	11680-3623	153.92374459992047	0.0
636207746	401	2006	22	59	88	2006	22	59.0	88	59.0	11680-3623	135.57780349729498	0.0
636207747	412	2006	22	59	87	2006	22	59.0	87	59.0	11680-3623	204.28790416982545	0.0
636207748	411	2006	23	62	85	2006	23	62.0	85	62.0	11680-3623	208.50511558269554	0.0
636207749	208	2006	20	54	80	2006	20	54.0	80	54.0	11680-3623	64.69979441555353	0.0
636207750	205	2006	21	57	84	2006	21	57.0	84	57.0	11680-3623	2.231306899279446	0.0
636207751	301	2006	21	57	63	2006	21	57.0	63	57.0	11680-3739	251.06135772302233	1.0
636207752	402	2006	23	62	88	2006	23	62.0	88	62.0	11680-3623	147.74198204550447	0.0
636207753	211	2006	20	54	76	2006	20	54.0	76	54.0	11680-3623	174.19615332751664	1.0
636207754	306	2006	19	52	38	2006	19	52.0	38	52.0	11680-3623	292.4420695099425	1.0
636207755	103	2006	23	62	159	2006	23	62.0	159	62.0	11680-3739	270.8801073599829	1.0
636207756	102	2006	23	62	161	2006	23	62.0	161	62.0	11680-3739	207.99002196989653	1.0
636207757	101	2006	23	62	161	2006	23	62.0	161	62.0	11680-3739	158.33241977775617	1.0
636207758	104	2006	23	62	120	2006	23	62.0	120	62.0	11680-3752	266.9159452099746	1.0
636207759	207	2006	23	62	86	2006	23	62.0	86	62.0	11680-3623	91.48494261831172	0.0
636207760	206	2006	23	62	88	2006	23	62.0	88	62.0	11680-3623	53.90076034043195	0.0
636212495	408	2006	22	59	88	2006	22	59.0	88	59.0	11680-3623	225.4501157564843	0.0
636212496	403	2006	22	59	88	2006	22	59.0	88	59.0	11680-3623	175.50385971277785	0.0
636212497	404	2006	25	67	98	2006	25	67.0	98	67.0	11680-3623	137.8696269801676	0.0
636212498	407	2006	25	67	98	2006	25	67.0	98	67.0	11680-3623	199.15354912562918	0.0
636212499	405	2006	25	67	97	2006	25	67.0	97	67.0	11680-3623	122.06878770380658	0.0
636212500	406	2006	25	67	97	2006	25	67.0	97	67.0	11680-3623	186.2409128896102	0.0
636212501	410	2006	21	56	84	2006	21	56.0	84	56.0	11680-3623	225.3260036657999	0.0
636212502	409	2006	21	57	84	2006	21	57.0	84	57.0	11680-3623	261.59742071864196	0.0
636212507	101	2011	34	104	130	2011	34	104.0	130	104.0	11680-3905	93.5676321058464	0.0
636212508	102	2011	28	86	108	2011	28	86.0	108	86.0	11680-3905	92.94864109867241	0.0
636212509	104	2011	23	71	66	2011	23	71.0	66	71.0	11680-3905	186.67252910004984	0.0
636212510	105	2011	23	71	66	2011	23	71.0	66	71.0	11680-3905	188.6582069813499	1.0
636212511	103	2011	25	77	94	2011	25	77.0	94	77.0	11680-3905	28.587841229601803	0.0
636223044	201	2009	20	56	78	2009	20	56.0	78	56.0	11680-3905	59.75400365923354	0.0
636223045	202	2009	21	58	42	2009	21	58.0	42	58.0	11680-3871	100.71430015626434	0.0
636223046	207	2009	21	58	42	2009	21	58.0	42	58.0	11680-3871	64.16768520735079	0.0
636223047	203	2009				2009					11680-3871	64.42032558545961	0.0
636223048	204	2009	20	56	88	2009	20	56.0	88	56.0	11680-3871	73.51784401888861	0.0
636223049	205	2009	19	53	38	2009	19	53.0	38	53.0	11680-3871	42.36961473638522	0.0
636223050	206	2009	20	56	103	2009	20	56.0	103	56.0	11680-3871	3.646693775859906	0.0
636223052	106	2005	29	85	105	2005	29	85.0	105	85.0	11680-601	142.74511236363776	0.0
636223053	107	2005	26	76	98	2005	26	76.0	98	76.0	11680-601	103.61922632386035	0.0
636223054	102	2005	29	85	131	2005	29	85.0	131	85.0	11680-601	144.32164258994246	0.0
636223055	101	2015	26	79	109	2015	26	79.0	109	79.0	11680-4394	3.588811023347082	0.0
636223056	103	2015	22	67	97	2015	22	67.0	97	67.0	11680-4394	79.48508678911766	0.0
636223057	111	2015	29	88	120	2015	29	88.0	120	88.0	11680-4637	189.26167462143337	1.0
636223058	107	2015	30	91	132	2015	30	91.0	132	91.0	11680-4394	145.493781985428	0.0
636223059	112	2015	34	102	141	2015	34	102.0	141	102.0	11680-4394	170.709743956307	0.0
636223060	108	2015	26	79	50	2015	26	79.0	50	79.0	11680-4394	68.26996065312336	0.0
636223061	102	2015	26	79	48	2015	26	79.0	48	79.0	11680-4394	34.65034053959218	0.0
636223062	105	2015	22	67	40	2015	22	67.0	40	67.0	11680-4394	144.38943474724914	0.0
636223063	106	2015	35	105	130	2015	35	105.0	130	105.0	11680-4394	117.1904720932608	0.0
636223064	113	2015	18	56	71	2015	18	56.0	71	56.0	11680-4637	183.66672415272427	1.0
636223066	104	2015	21	65	74	2015	21	65.0	74	65.0	11680-4394	149.97691126050594	0.0
636223071	202	2015	35	105	145	2015	35	105.0	145	105.0	11680-4637	133.47283819029522	1.0
636223072	201	2015	21	65	35	2015	21	65.0	35	65.0	11680-4637	132.33695244856986	1.0
636223073	203	2015	28	85	54	2015	28	85.0	54	85.0	11680-4637	89.841172261397	0.0
636223074	204	2015	34	102	96	2015	34	102.0	96	102.0	11680-4637	88.69720520323904	0.0
636898094	102	2016	31	94	138	2016	31	94.0	138	94.0	11680-4515	64.93206413539622	0.0
636898097	103	2016	31	94	141	2016	31	94.0	141	94.0	11680-4515	124.74559894169316	1.0
636898100	101	2016	31	92	129	2016	31	92.0	129	92.0	11680-4515	3.3195686565419575	0.0
637366118	111	2008	24	65	96	2008	24	65.0	96	65.0	11680-3752	189.48987210109559	0.0
637366119	109	2008	24	67	96	2008	24	67.0	96	67.0	11680-3752	123.75690249795497	0.0
637366120	110	2008	18	48	36	2008	18	48.0	36	48.0	11680-3752	165.8834028674562	0.0
637366121	107	2008	25	69	48	2008	25	69.0	48	69.0	11680-3752	163.1331073574771	0.0
637366123	103	2008	22	59	44	2008	22	59.0	44	59.0	11680-3752	114.81396335342791	0.0
637366124	102	2008	24	67	85	2008	24	67.0	85	67.0	11680-3752	76.042908063201	0.0
637366125	104		24	65	84		24	65.0	84	65.0	11680-3752	155.44594298692678	0.0
637366126	106	2008	25	69	48	2008	25	69.0	48	69.0	11680-3752	92.18050199445703	0.0
637366127	101	2008	24	65	85	2008	24	65.0	85	65.0	11680-3752	5.896955037039596	0.0
637366128	105	2008	25	69	48	2008	25	69.0	48	69.0	11680-3752	40.51827084073997	0.0
637366129	108	2008	25	68	98	2008	25	68.0	98	68.0	11680-3739	68.31346374702932	0.0
637366137	107	2005	21	57	82	2005	21	57.0	82	57.0	11680-3621	138.47018918482533	2.0
637366138	108	2005	21	57	82	2005	21	57.0	82	57.0	11680-3621	86.11176708030834	0.0
637366139	102	2005	22	60	86	2005	22	60.0	86	60.0	11680-3621	47.00237939487214	0.0
637366140	101	2005	22	60	126	2005	22	60.0	126	60.0	11680-3621	126.60165893144185	1.0
637366141	105	2005	22	60	86	2005	22	60.0	86	60.0	11680-3621	88.73534605861886	0.0
637366142	111	2005	20	54	91	2005	20	54.0	91	54.0	11680-3621	204.6356568984117	3.0
637366143	109	2005	20	54	92	2005	20	54.0	92	54.0	11680-3621	185.40966570020692	3.0
637366144	106	2005	21	57	99	2005	21	57.0	99	57.0	11680-3621	46.49265386840809	0.0
637366145	104	2005	22	60	99	2005	22	60.0	99	60.0	11680-3621	165.46662190187257	2.0
637366146	110	2005	22	60	76	2005	22	60.0	76	60.0	11680-3621	129.26391268595214	2.0
637366147	112	2005	20	54	83	2005	20	54.0	83	54.0	11680-3621	168.29129054487396	3.0
637366148	103	2005	18	49	48	2005	18	49.0	48	49.0	11680-3621	2.3746027052966037	0.0
637366150	102	2008	18	48	72	2008	18	48.0	72	48.0	11680-3739	1.9908117452659535	0.0
637366151	101	2008	18	48	72	2008	18	48.0	72	48.0	11680-3752	69.57116657178356	0.0
647165378	역삼럭키아파트 101동	1995	15	41	135	1995	15	41.0	135	41.0	11680-327	54.6061696851053	0.0
647165379	역삼럭키아파트 110동	1995	15	41	90	1995	15	41.0	90	41.0	11680-327	160.2170222145173	0.0
647165380	역삼럭키아파트 102동	1995	15	41	239	1995	15	41.0	239	41.0	11680-327	88.47921638386032	0.0
647165381	역삼럭키아파트 105동	1995	15	41	60	1995	15	41.0	60	41.0	11680-351	116.2697903777043	2.0
647165382	역삼럭키아파트 103동	1995	15	41	135	1995	15	41.0	135	41.0	11680-327	134.5224233247732	0.0
647165383	역삼럭키아파트 104동	1995	15	41	165	1995	15	41.0	165	41.0	11680-351	169.04929343422873	2.0
647165384	역삼럭키아파트 108동	1995	15	41	60	1995	15	41.0	60	41.0	11680-351	147.62394189228212	0.0
647165385	역삼럭키아파트 109동	1995	15	41	60	1995	15	41.0	60	41.0	11680-351	119.61196000753536	1.0
647165386	역삼럭키아파트 106동	1995	15	41	60	1995	15	41.0	60	41.0	11680-351	134.23251859942556	1.0
647165387	역삼럭키아파트 107동	1995	15	41	90	1995	15	41.0	90	41.0	11680-351	75.96312994681608	0.0
647168399	한라비발디	2016	20	58	110	2016	20	58.0	110	58.0	11680-4474	32.964910523722594	0.0
647173081	탑팰리스 아파트										11680-4655	39.28492069508601	0.0
647240144	도곡현대그린아파트	2006	18	48	171	2006	18	48.0	171	48.0	11680-352	27.993671998568978	0.0
654955583		1992	11		19	1992	11		19	30.799999999999997	11680-407	123.34986662980258	-1.0
654955585		1992	11		19	1992	11		19	30.799999999999997	11680-407	98.44228693393987	-1.0
656644025	109동										11680-4090	175.9885114698345	0.0
656644027	110동										11680-4090	124.94879025987869	0.0
656644028	108동										11680-4090	207.7707731628481	0.0
656644029	111동										11680-4090	115.61095371529048	0.0
656644030	107동										11680-4090	205.35863321724725	0.0
656644031	102동										11680-4090	143.7895899499743	0.0
656644032	101동										11680-4090	137.6276072110548	0.0
656644033	103동										11680-4090	178.089776338949	0.0
656644034	104동										11680-4090	168.82323628308188	0.0
656644035	105동										11680-4090	228.83485178498026	0.0
656644036	106동										11680-4090	207.85888320304298	0.0
658696626		2004	37	120	300	2004	37	120.0	300	120.0			
663489464	6동	1984	15		90	1984	15		90	42.0	11680-62	92.88242137465069	0.0
663489465	5동	1984	15		135	1984	15		135	42.0	11680-62	3.1404858290652107	0.0
663489466	3동	1984	15		60	1984	15		60	42.0	11680-62	110.28120066350498	0.0
663489467	2동	1984	15		60	1984	15		60	42.0	11680-187	90.72716285395661	0.0
663489468	1동	1984	15		60	1984	15		60	42.0	11680-187	4.4873533896765245	0.0
663489469	105동	2021	29	88	109	2021	29	88.0	109	88.0	11680-5004	167.62555703248952	2.0
663489472	107동	2021	28	86	107	2021	28	86.0	107	86.0	11680-5004	63.331749557621244	1.0
663489473	102동	2000	20	55	179	2000	20	55.0	179	55.0	11680-168	79.99234736368409	0.0
663489474	103동	2000	20	55	80	2000	20	55.0	80	55.0	11680-168	43.44498207254355	0.0
663489475	101동	2000	20	55	80	2000	20	55.0	80	55.0	11680-168	4.034302099298683	0.0
663489476	112동	2008	22	60	88	2008	22	60.0	88	60.0	11680-3834	113.4717299993816	0.0
663489477	113동	2008	16	43	64	2008	16	43.0	64	43.0	11680-3834	147.3540947519693	0.0
663489478	111동	2008	18	49	35	2008	18	49.0	35	49.0	11680-3834	70.15035322030046	0.0
663489479	110동	2008	21	57	82	2008	21	57.0	82	57.0	11680-3834	95.27274659713417	0.0
663489480	101동	2008	15	44	29	2008	15	44.0	29	44.0	11680-3834	9.776860910741417	0.0
663489481	102동	2008	23	70	88	2008	23	70.0	88	70.0	11680-3834	36.76872205304875	0.0
663489482	103동	2008	21	60	82	2008	21	60.0	82	60.0	11680-3834	68.3555094970677	0.0
663489483	104동	2008	23	69	44	2008	23	69.0	44	69.0	11680-3834	106.79948257831902	0.0
663489484	105동	2008	23	64	92	2008	23	64.0	92	64.0	11680-3834	141.09512792491304	0.0
663489485	106동	2008	22	61	44	2008	22	61.0	44	61.0	11680-3834	189.5806736435003	2.0
663489486	117동	2008	22	60	126	2008	22	60.0	126	60.0	11680-3834	182.75029349427652	1.0
663489487	109동	2008	22	63	42	2008	22	63.0	42	63.0	11680-3834	137.2220711648268	0.0
663489488	114동	2008	15	40	58	2008	15	40.0	58	40.0	11680-3834	189.11989401900414	0.0
663489491	108동	2008	18	49	72	2008	18	49.0	72	49.0	11680-3834	158.84743473916134	0.0
663489492	107동	2008	17	46	34	2008	17	46.0	34	46.0	11680-3834	200.18606735260065	1.0
663489494	302동	2018	22	67	62	2018	22	67.0	62	67.0	11680-4718	57.96736175547792	0.0
663489495	303동	2018	27	79	92	2018	27	79.0	92	79.0	11680-4718	88.28685104111733	1.0
663489498	301동	2018	31	89	132	2018	31	89.0	132	89.0	11680-4718	8.410757144064068	0.0
663489500	304동	2018	31	90	130	2018	31	90.0	130	90.0	11680-4718	58.26423414062492	0.0
663489503	205동	2008	14	42	56	2008	14	42.0	56	42.0	11680-3830	187.56561595382274	2.0
663489504	203동	2008	21	58	84	2008	21	58.0	84	58.0	11680-3830	139.11844918862997	1.0
663489505	201동	2008	21	58	84	2008	21	58.0	84	58.0	11680-3830	108.04864144207957	1.0
663489506	202동	2008	21	60	120	2008	21	60.0	120	60.0	11680-3830	85.0219266248275	0.0
663489507	212동	2008	22	61	88	2008	22	61.0	88	61.0	11680-3830	33.24473834251699	0.0
663489508	211동	2008	22	61	44	2008	22	61.0	44	61.0	11680-3830	28.906500360448657	0.0
663489509	210동	2008	22	60	88	2008	22	60.0	88	60.0	11680-3830	61.4431695759764	0.0
663489510	204동	2008	23	66	110	2008	23	66.0	110	66.0	11680-3830	148.08646924280023	2.0
663489511	206동	2008	19	53	76	2008	19	53.0	76	53.0	11680-3830	170.87121205948003	1.0
663489512		2014	16	57	73	2014	16	57.0	73	57.0	11680-403	88.11088064229106	-1.0
663489513	207동	2008	22	63	44	2008	22	63.0	44	63.0	11680-3830	126.58880542662712	0.0
663489514	207동	2008	22	60	88	2008	22	60.0	88	60.0	11680-3830	102.80725160915745	0.0
663489515	208동	2008	22	62	44	2008	22	62.0	44	62.0	11680-3830	102.88256240435936	0.0
663489520	A동	2003	21	61		2003	21	61.0		61.0	11680-403	48.78347537621599	0.0
663489521	B동	2003	21	61	88	2003	21	61.0	88	61.0	11680-403	5.476234019590106	0.0
663489523		2012	15	52	13	2012	15	52.0	13	52.0	11680-4082	1.575102024039664	0.0
663489529		1998	10	36	19	1998	10	36.0	19	36.0	11680-179	135.96561221808025	3.0
663505052		1984	15		60	1984	15		60	42.0	11680-187	185.75400625364793	1.0
663505053		1984	15		90	1984	15		90	42.0	11680-187	189.8762997160952	1.0
663505054	101	1983	12		48	1983	12		48	33.599999999999994	11680-187	103.53973471477818	1.0
663505056	102	1983	12		48	1983	12		48	33.599999999999994	11680-187	91.00997998017223	0.0
663505064	101동	2002	17	45	68	2002	17	45.0	68	45.0	11680-98	79.56956485403138	0.0
663505065	104동	2002	17	45	68	2002	17	45.0	68	45.0	11680-98	46.249921242232716	0.0
663505066	102동	2002	17	45	68	2002	17	45.0	68	45.0	11680-98	41.00536575114126	0.0
663505067	103동	2002	17	45	67	2002	17	45.0	67	45.0	11680-98	0.027106548685900563	0.0
663505068		1999	16	43	184	1999	16	43.0	184	43.0	11680-41	65.19360119628796	0.0
663505106		2004	15	50	163	2004	15	50.0	163	50.0	11680-599	34.10772193661696	0.0
663505108	삼성동우림루미아트	2005	8	23	40	2005	8	23.0	40	23.0	11680-599	1.448241889152027	0.0
664676357		2007	26	73	52	2007	26	73.0	52	73.0			
664676358		2007	26	73	52	2007	26	73.0	52	73.0			
664676359		2007	23	63	46	2007	23	63.0	46	63.0			
664676361		2007	28	78	104	2007	28	78.0	104	78.0			
664676365		2007	28	77	104	2007	28	77.0	104	77.0			
664676366		2007	27	76	104	2007	27	76.0	104	76.0			
664676367		2007	27	75	100	2007	27	75.0	100	75.0			
664676368		2007	27	76	104	2007	27	76.0	104	76.0			
664676369		2007	25	69	50	2007	25	69.0	50	69.0			
664676370		2007	27	74	96	2007	27	74.0	96	74.0			
664676371		2007	29	81	108	2007	29	81.0	108	81.0			
664676372		2007	27	75	100	2007	27	75.0	100	75.0			
664676374		2007	23	63	46	2007	23	63.0	46	63.0			
664687902		2007	27	74	100	2007	27	74.0	100	74.0			
664687903		2007	25	70	100	2007	25	70.0	100	70.0			
664687904		2007	29	81	54	2007	29	81.0	54	81.0			
664687905		2007	27	75	100	2007	27	75.0	100	75.0			
664687906		2007	30	84	56	2007	30	84.0	56	84.0			
664687907		2007	23	64	46	2007	23	64.0	46	64.0			
664687908		2007	28	78	104	2007	28	78.0	104	78.0			
664687909		2007	29	81	108	2007	29	81.0	108	81.0			
664687910		2007	28	78	104	2007	28	78.0	104	78.0			
664687911		2007	30	84	56	2007	30	84.0	56	84.0			
664687912		2007	25	70	100	2007	25	70.0	100	70.0			
664687913		2007	30	84	60	2007	30	84.0	60	84.0			
664687914		2007	24	66	96	2007	24	66.0	96	66.0			
664687915		2007	24	66	94	2007	24	66.0	94	66.0			
664687916		2007	27	74	54	2007	27	74.0	54	74.0			
664687917		2007	27	74	54	2007	27	74.0	54	74.0			
664687918		2007	19	53	32	2007	19	53.0	32	53.0			
664687919		2007	19	53	32	2007	19	53.0	32	53.0			
664687920		2007	30	84	112	2007	30	84.0	112	84.0			
664687921		2007	26	73	52	2007	26	73.0	52	73.0			
664687922		2007	29	81	58	2007	29	81.0	58	81.0			
664688165		2007	30	84	60	2007	30	84.0	60	84.0			
664689565		2007	31	87	87	2007	31	87.0	87	87.0			
664689566		2007	31	87	84	2007	31	87.0	84	87.0			
664689567		2007	31	87	92	2007	31	87.0	92	87.0			
664689568		2007	31	87	87	2007	31	87.0	87	87.0			
664689569		2007	31	87	91	2007	31	87.0	91	87.0			
664689570		2007	31	87	90	2007	31	87.0	90	87.0			
664689571		2007	32	90	95	2007	32	90.0	95	90.0			
664689572		2007	31	87	91	2007	31	87.0	91	87.0			
664689573		2007	32	90	92	2007	32	90.0	92	90.0			
664689574		2007	32	90	95	2007	32	90.0	95	90.0			
664689575		2007	32	90	94	2007	32	90.0	94	90.0			
664696231	253동	2008	28	94	58	2008	28	94.0	58	94.0			
664696232	254동	2008	28	86	52	2008	28	86.0	52	86.0			
664696234	261동	2008	31	94	58	2008	31	94.0	58	94.0			
664696235	260동	2008	33	100	62	2008	33	100.0	62	100.0			
664696236	262동	2008	26	83	50	2008	26	83.0	50	83.0			
664696237	255동	2008	33	100	66	2008	33	100.0	66	100.0			
664696238	256동	2008	26	80	48	2008	26	80.0	48	80.0			
664696240	259동	2008	33	100	66	2008	33	100.0	66	100.0			
669388486		2005	9	25	41	2005	9	25.0	41	25.0	11680-400	53.917823329515265	0.0
669388496											11680-3651	69.24330296972589	0.0
669388502		2006	15	44	35	2006	15	44.0	35	44.0	11680-3624	91.80795027577112	2.0
669388503		2006	15	44	30	2006	15	44.0	30	44.0	11680-3651	60.65518722501365	0.0
669388504		2006	11	33	68	2006	11	33.0	68	33.0	11680-3651	54.362971019327624	0.0
669388509		2006	6	19	36	2006	6	19.0	36	19.0	11680-3651	2.512128181518855	0.0
669388510		2005	14	37	25	2005	14	37.0	25	37.0	11680-3651	73.67192766810474	0.0
669388511		2005	13	35	19	2005	13	35.0	19	35.0	11680-3651	84.48754650772408	0.0
669388512		2005	12	30	40	2005	12	30.0	40	30.0	11680-3686	154.93533318562135	2.0
669388513		2005	15	41	38	2005	15	41.0	38	41.0	11680-3624	105.77471611532046	1.0
669388519		2006	12	35	112	2006	12	35.0	112	35.0	11680-3686	94.76174997965956	1.0
669388522	금호어울림아파트	2003	11	31	68	2003	11	31.0	68	31.0	11680-400	9.599359122050595	0.0
669388524			5				5			14.0	11680-3651	39.7721503267932	0.0
669388525											11680-192	2.329122048886379	0.0
669388528		1998	19	54	252	1998	19	54.0	252	54.0	11680-191	12.404179879128062	0.0
676482828	JBK빌딩		4	12			4	12.0		12.0			
676482830			3	9			3	9.0		9.0			
676482832			2	6			2	6.0		6.0			
676482833			3	9			3	9.0		9.0			
676482836			5	15			5	15.0		15.0			
676482838			3	9			3	9.0		9.0			
676482840			3	9			3	9.0		9.0			
676708581			3	12			3	12.0		12.0			
676712988			3	9			3	9.0		9.0	11680-4863	256.13763525115087	0.0
676713000			5	15			5	15.0		15.0	11680-4863	250.83144866913423	0.0
676713001			6	18			6	18.0		18.0	11680-4863	257.63356911184746	0.0
676713002			3	9			3	9.0		9.0			
676713003			6	18			6	18.0		18.0	11680-4863	261.26288696651824	0.0
676713004			5	15			5	15.0		15.0	11680-4863	299.1446501229853	0.0
676713008			4	12			4	12.0		12.0	11680-4863	239.3137354565026	0.0
676713012			5	15			5	15.0		15.0	11680-4863	292.56586368506345	0.0
676718006			5	15			5	15.0		15.0	11680-560	273.3415994751003	0.0
676718007			5	15			5	15.0		15.0	11680-560	252.08259925123266	0.0
676718009			7	21			7	21.0		21.0	11680-560	259.22301120087906	0.0
676718013			4	12			4	12.0		12.0	11680-560	275.4226469935809	0.0
676718015			4	12			4	12.0		12.0	11680-560	243.2389324650738	0.0
676718016			6	18			6	18.0		18.0	11680-560	225.50483779489778	0.0
676718019			5	15			5	15.0		15.0	11680-560	209.16177499161552	0.0
676718027			3	9			3	9.0		9.0	11680-560	235.55509411933662	0.0
676718031			4	12			4	12.0		12.0	11680-560	258.50187944929365	0.0
676721699			4	12			4	12.0		12.0	11680-560	201.10685835859982	0.0
676721700			6	18			6	18.0		18.0	11680-560	246.35742732390432	0.0
676722853			2	6			2	6.0		6.0	11680-560	192.28797441266056	0.0
676724554			6	18			6	18.0		18.0	11680-560	265.76561731404263	0.0
676724568			4	12			4	12.0		12.0	11680-560	247.92858504932232	0.0
676724569			2	6			2	6.0		6.0	11680-560	213.9026423005574	0.0
676724570			3	9			3	9.0		9.0	11680-560	239.35747233895532	0.0
676724574			5	15			5	15.0		15.0	11680-560	271.7417277659133	0.0
676724579			3	9			3	9.0		9.0			
676724581			3	15			3	15.0		15.0	11680-560	278.6385712629451	0.0
676724582			3	9			3	9.0		9.0	11680-560	258.7147857889726	0.0
