apt_seq	area_type	floor_band	n_trades_24m	last_deal_ym	last_price_manwon	last_price_per_m2	mean_price_per_m2_24m	price_source
11410-67	84.0	LOW	6	202608.0	107800.0	1271.6763005780347	1158.625299830915	CELL_LAST
11410-67	84.0	MID	12	202605.0	106000.0	1250.4423734811844	1088.238763713578	CELL_LAST
11410-67	120.0	HIGH	4	202607.0	133000.0	1107.0417845846512	974.9042783419344	CELL_LAST
11410-67	120.0	LOW	4	202605.0	116000.0	965.5402030963876	834.4431496587315	CELL_LAST
11410-67	120.0	MID	5	202606.0	137000.0	1140.3362743465957	903.1130347927417	CELL_LAST
11410-68	60.0	HIGH	0				1097.2136852357787	COMPLEX_MEAN
11410-68	60.0	LOW	6	202606.0	69500.0	1142.9041276105904	1131.1187852875075	CELL_LAST
11410-68	60.0	MID	0				1097.2136852357787	COMPLEX_MEAN
11410-68	75.0	HIGH	7	202608.0	101500.0	1350.6320691949434	1197.2245984222031	CELL_LAST
11410-68	75.0	LOW	9	202607.0	104000.0	1383.898868928809	1186.2201522880164	CELL_LAST
11410-68	75.0	MID	5	202604.0	101500.0	1350.6320691949434	1204.2581503659346	CELL_LAST
11410-68	84.0	HIGH	4	202607.0	101000.0	1216.1348585189646	1217.6399759181218	CELL_LAST
11410-68	84.0	LOW	7	202607.0	106000.0	1276.33955448525	1119.9793583899543	CELL_LAST
11410-68	84.0	MID	5	202603.0	97000.0	1167.9711017459363	1142.6851294400963	CELL_LAST
11410-68	105.0	HIGH	3	202604.0	110600.0	1041.6274251271425	995.1654423306335	CELL_LAST
11410-68	105.0	LOW	1	202502.0	95000.0	894.7071011489923	894.7071011489923	CELL_LAST
11410-68	105.0	MID	7	202606.0	119000.0	1120.738368807685	1027.096843634798	CELL_LAST
11410-68	120.0	HIGH	5	202605.0	117500.0	984.746899094871	909.3194770365404	CELL_LAST
11410-68	120.0	LOW	3	202606.0	123500.0	1035.031847133758	923.2875181584535	CELL_LAST
11410-68	120.0	MID	3	202512.0	110000.0	921.8907140462622	881.3833947927143	CELL_LAST
11410-69	84.0	HIGH	7	202607.0	75000.0	882.768361581921	832.7448210922788	CELL_LAST
11410-69	84.0	LOW	10	202608.0	68900.0	810.9698681732581	789.3126177024483	CELL_LAST
11410-69	84.0	MID	13	202606.0	74800.0	880.4143126177025	798.0225988700566	CELL_LAST
11410-7	60.0	HIGH	6	202607.0	100500.0	1678.917474106248	1442.2541485688828	CELL_LAST
11410-7	60.0	LOW	11	202607.0	103500.0	1729.0344136318076	1311.3932509188105	CELL_LAST
11410-7	60.0	MID	3	202512.0	85000.0	1419.9799532241898	1325.3146230092436	CELL_LAST
11410-7	84.0	HIGH	0				1247.790272892083	COMPLEX_MEAN
11410-7	84.0	LOW	2	202606.0	104500.0	1230.4250559284114	1212.7634522547978	CELL_LAST
11410-7	84.0	MID	2	202603.0	109000.0	1283.4098669492523	1306.9586718474038	CELL_LAST
11410-7	114.0	HIGH	4	202605.0	123800.0	1077.2711451444484	1012.22589627567	CELL_LAST
11410-7	114.0	LOW	2	202607.0	124000.0	1079.0114862513053	1013.7486947441698	CELL_LAST
11410-7	114.0	MID	3	202606.0	129000.0	1122.5200139227288	1002.1464206984568	CELL_LAST
11410-71	33.0	HIGH	1	202504.0	50000.0	1526.2515262515265	1526.2515262515265	CELL_LAST
11410-71	33.0	LOW	11	202605.0	54300.0	1657.5091575091576	1509.87900987901	CELL_LAST
11410-71	33.0	MID	7	202606.0	60200.0	1837.6068376068376	1638.3219954648525	CELL_LAST
11410-71	60.0	HIGH	10	202606.0	87000.0	1450.0	1299.6666666666665	CELL_LAST
11410-71	60.0	LOW	13	202608.0	89000.0	1483.3333333333333	1276.2820512820513	CELL_LAST
11410-71	60.0	MID	16	202606.0	96000.0	1600.0	1275.0520833333333	CELL_LAST
11410-71	84.0	HIGH	5	202607.0	110000.0	1304.399383374837	1243.4483576425946	CELL_LAST
11410-71	84.0	LOW	5	202606.0	100000.0	1185.8176212498518	1077.1967271433655	CELL_LAST
11410-71	84.0	MID	7	202607.0	116000.0	1375.548440649828	1156.0027782012842	CELL_LAST
11410-71	114.0	HIGH	2	202504.0	98000.0	854.0305010893246	923.7472766884532	CELL_LAST
11410-71	114.0	LOW	4	202607.0	110000.0	958.6056644880174	923.7472766884532	CELL_LAST
11410-71	114.0	MID	4	202605.0	125000.0	1089.3246187363834	943.7908496732026	CELL_LAST
11410-711	81.0	HIGH	0				751.0713898628796	COMPLEX_MEAN
11410-711	81.0	LOW	0				751.0713898628796	COMPLEX_MEAN
11410-711	81.0	MID	2	202604.0	63000.0	765.8643326039387	751.0713898628796	CELL_LAST
11410-73	60.0	UNKNOWN	55	202607.0	115800.0	1932.2542966794595	1379.0331143910319	CELL_LAST
11410-73	84.0	UNKNOWN	31	202607.0	119000.0	1401.6489988221435	1158.839621566169	CELL_LAST
11410-73	114.0	UNKNOWN	23	202607.0	135000.0	1176.7782426778242	981.1412285489055	CELL_LAST
11410-77	84.0	HIGH	17	202608.0	53500.0	630.0047103155912	639.8026303884353	CELL_LAST
11410-77	84.0	LOW	8	202607.0	53500.0	630.0047103155912	607.674707645045	CELL_LAST
11410-77	84.0	MID	14	202607.0	50000.0	588.7894488930758	636.3610549782974	CELL_LAST
11410-80	165.0	UNKNOWN	2	202601.0	80000.0	485.0836769342712	515.4014067426631	CELL_LAST
11410-81	60.0	HIGH	1	202510.0	49500.0	828.1746695666722	828.1746695666722	CELL_LAST
11410-81	60.0	LOW	0				735.4476448786033	COMPLEX_MEAN
11410-81	60.0	MID	1	202409.0	47500.0	794.7130667558976	794.7130667558976	CELL_LAST
11410-81	84.0	HIGH	1	202602.0	65000.0	764.8858554954106	764.8858554954106	CELL_LAST
11410-81	84.0	LOW	1	202502.0	51000.0	600.1412096963991	600.1412096963991	CELL_LAST
11410-81	84.0	MID	2	202504.0	60000.0	706.0484819957637	711.9322193457284	CELL_LAST
11410-81	96.0	HIGH	0				735.4476448786033	COMPLEX_MEAN
11410-81	96.0	LOW	0				735.4476448786033	COMPLEX_MEAN
11410-81	96.0	MID	1	202510.0	71500.0	736.3542739443873	736.3542739443873	CELL_LAST
11410-82	60.0	HIGH	7	202608.0	67700.0	1129.086057371581	1041.6539455792306	CELL_LAST
11410-82	60.0	LOW	4	202607.0	62000.0	1038.00435292148	996.7157611027851	CELL_LAST
11410-82	60.0	MID	5	202608.0	66500.0	1113.3433785367488	1035.0603887599887	CELL_LAST
11410-82	84.0	HIGH	4	202604.0	74000.0	872.2300801508721	834.8066949552098	CELL_LAST
11410-82	84.0	LOW	6	202606.0	69000.0	813.2956152758132	808.9737545183089	CELL_LAST
11410-82	84.0	MID	8	202608.0	71500.0	842.7628477133427	821.9884488448845	CELL_LAST
11410-84	66.0	HIGH	1	202607.0	48000.0	733.6084364970196	733.6084364970196	CELL_LAST
11410-84	66.0	LOW	0				609.5822964324235	COMPLEX_MEAN
11410-84	66.0	MID	0				609.5822964324235	COMPLEX_MEAN
11410-84	84.0	HIGH	6	202607.0	54400.0	650.6398756129649	668.580313359646	CELL_LAST
11410-84	84.0	LOW	7	202606.0	43300.0	517.8806362875254	588.8735113708202	CELL_LAST
11410-84	84.0	MID	4	202602.0	50000.0	598.014591556034	590.5394091615835	CELL_LAST
11410-84	126.0	HIGH	3	202510.0	55000.0	431.9484803267101	565.4598287913296	CELL_LAST
11410-84	126.0	LOW	1	202508.0	73000.0	573.3134375245426	573.3134375245426	CELL_LAST
11410-84	126.0	MID	2	202604.0	60000.0	471.2165239927747	565.4598287913296	CELL_LAST
11410-85	60.0	HIGH	6	202603.0	65000.0	1108.4583901773533	1072.0782173715324	CELL_LAST
11410-85	60.0	LOW	15	202607.0	70000.0	1193.724420190996	1043.087767166894	CELL_LAST
11410-85	60.0	MID	18	202606.0	74500.0	1270.463847203274	1061.8462937698953	CELL_LAST
11410-85	84.0	HIGH	5	202512.0	69000.0	812.1468926553673	812.9455699897242	CELL_LAST
11410-85	84.0	LOW	27	202607.0	80500.0	947.5047080979285	891.5562927392149	CELL_LAST
11410-85	84.0	MID	23	202607.0	87800.0	1033.4274952919022	868.4707682444119	CELL_LAST
11410-85	114.0	HIGH	3	202604.0	88000.0	765.4836464857342	762.5840872187428	CELL_LAST
11410-85	114.0	LOW	7	202607.0	87700.0	762.874043145442	752.0628293070882	CELL_LAST
11410-85	114.0	MID	6	202607.0	88000.0	765.4836464857342	747.651356993737	CELL_LAST
11410-85	144.0	HIGH	1	202604.0	95000.0	664.4285914113863	664.4285914113863	CELL_LAST
11410-85	144.0	LOW	4	202608.0	95500.0	667.9255839977619	596.2372359770598	CELL_LAST
11410-85	144.0	MID	6	202606.0	96500.0	674.9195691705135	614.3050310066676	CELL_LAST
11410-86	57.0	UNKNOWN	1	202504.0	27250.0	474.1604315294937	474.1604315294937	CELL_LAST
11410-86	69.0	UNKNOWN	0				474.1604315294937	COMPLEX_MEAN
11410-87	72.0	HIGH	2	202604.0	44500.0	622.116594435901	582.2731720956242	CELL_LAST
11410-87	72.0	LOW	1	202511.0	41000.0	573.1860757724032	573.1860757724032	CELL_LAST
11410-87	72.0	MID	3	202605.0	41000.0	573.1860757724032	602.5443869705019	CELL_LAST
11410-87	81.0	HIGH	1	202504.0	49000.0	614.8055207026349	614.8055207026349	CELL_LAST
11410-87	81.0	LOW	0				594.310157368256	COMPLEX_MEAN
11410-87	81.0	MID	0				594.310157368256	COMPLEX_MEAN
11410-88	114.0	HIGH	1	202601.0	73000.0	647.5649782666549	647.5649782666549	CELL_LAST
11410-88	114.0	LOW	0				567.4891236880611	COMPLEX_MEAN
11410-88	114.0	MID	0				567.4891236880611	COMPLEX_MEAN
11410-88	153.0	HIGH	0				567.4891236880611	COMPLEX_MEAN
11410-88	153.0	LOW	0				567.4891236880611	COMPLEX_MEAN
11410-88	153.0	MID	0				567.4891236880611	COMPLEX_MEAN
11410-88	174.0	HIGH	0				567.4891236880611	COMPLEX_MEAN
11410-88	174.0	LOW	1	202503.0	85000.0	487.4132691094673	487.4132691094673	CELL_LAST
11410-88	174.0	MID	0				567.4891236880611	COMPLEX_MEAN
11410-89	54.0	HIGH	4	202608.0	46000.0	843.4176751008434	829.2079207920792	CELL_LAST
11410-89	54.0	LOW	3	202504.0	46000.0	843.4176751008434	719.9608849773866	CELL_LAST
11410-89	54.0	MID	2	202604.0	47200.0	865.4198753208655	762.7429409607628	CELL_LAST
11410-89	63.0	HIGH	5	202604.0	51700.0	804.5440398381575	780.2676626206037	CELL_LAST
11410-89	63.0	LOW	3	202607.0	53500.0	832.5552443199501	815.9560120344432	CELL_LAST
11410-89	63.0	MID	6	202606.0	50800.0	790.538437597261	782.2388214545076	CELL_LAST
11410-89	84.0	HIGH	3	202601.0	56000.0	661.9385342789599	665.8786446020489	CELL_LAST
11410-89	84.0	LOW	1	202603.0	57500.0	679.6690307328606	679.6690307328606	CELL_LAST
11410-89	84.0	MID	0				767.4868319442372	COMPLEX_MEAN
11410-9	75.0	HIGH	5	202607.0	135000.0	1784.2981760507535	1545.0700502246896	CELL_LAST
11410-9	75.0	LOW	7	202606.0	135500.0	1790.9066878139045	1478.0408594841585	CELL_LAST
11410-9	75.0	MID	11	202605.0	133500.0	1764.4726407613007	1487.8763847836015	CELL_LAST
11410-9	84.0	HIGH	2	202512.0	126700.0	1494.4562396791696	1354.6827081858928	CELL_LAST
11410-9	84.0	LOW	16	202607.0	129250.0	1524.5340882283558	1316.4587756546355	CELL_LAST
11410-9	84.0	MID	26	202605.0	139000.0	1639.5376267987733	1301.2865879107917	CELL_LAST
11410-9	108.0	HIGH	0				1333.7270653652945	COMPLEX_MEAN
11410-9	108.0	LOW	5	202602.0	140000.0	1288.778422166989	1176.4705882352941	CELL_LAST
11410-9	108.0	MID	6	202606.0	156500.0	1440.6701647795269	1226.6408910982234	CELL_LAST
11410-9	114.0	HIGH	2	202604.0	149000.0	1299.8342493239118	1216.9589112797698	CELL_LAST
11410-9	114.0	LOW	0				1333.7270653652945	COMPLEX_MEAN
11410-9	114.0	MID	7	202606.0	150000.0	1308.557969118032	1187.6721376852233	CELL_LAST
11410-91	48.0	UNKNOWN	2	202608.0	27000.0	548.1120584652863	558.262281770199	CELL_LAST
11410-92	57.0	HIGH	1	202604.0	49500.0	874.4038155802862	874.4038155802862	CELL_LAST
11410-92	57.0	LOW	8	202607.0	57000.0	1006.8892421833599	838.4119413531179	CELL_LAST
11410-92	57.0	MID	5	202605.0	50500.0	892.0685391273627	771.9484190072425	CELL_LAST
11410-92	66.0	HIGH	3	202603.0	59700.0	925.1510925151092	833.7207500387416	CELL_LAST
11410-92	66.0	LOW	4	202608.0	60000.0	929.8000929800093	757.3996590732992	CELL_LAST
11410-92	66.0	MID	2	202607.0	59000.0	914.3034247636758	836.8200836820083	CELL_LAST
11410-93	60.0	HIGH	9	202604.0	68000.0	1162.3931623931624	1019.753086419753	CELL_LAST
11410-93	60.0	LOW	12	202606.0	69500.0	1188.034188034188	1024.8575498575499	CELL_LAST
11410-93	60.0	MID	11	202605.0	67000.0	1145.2991452991453	1019.2696192696193	CELL_LAST
11410-93	66.0	HIGH	1	202603.0	68000.0	1019.6431249062829	1019.6431249062829	CELL_LAST
11410-93	66.0	LOW	4	202601.0	65700.0	985.1551956815115	919.1782875993403	CELL_LAST
11410-93	66.0	MID	3	202605.0	65700.0	985.1551956815115	954.1660418853402	CELL_LAST
11410-93	84.0	HIGH	3	202601.0	72000.0	847.756976333451	822.2457710271204	CELL_LAST
11410-93	84.0	LOW	2	202604.0	75000.0	883.0801836806781	833.0389732721064	CELL_LAST
11410-93	84.0	MID	4	202509.0	71800.0	845.4020958436358	835.3938537619215	CELL_LAST
11410-93	108.0	HIGH	0				968.8845404972228	COMPLEX_MEAN
11410-93	108.0	LOW	0				968.8845404972228	COMPLEX_MEAN
11410-93	108.0	MID	1	202605.0	77500.0	722.9477611940298	722.9477611940298	CELL_LAST
11410-95	60.0	HIGH	8	202607.0	75000.0	1250.625312656328	1120.155224376698	CELL_LAST
11410-95	60.0	LOW	9	202605.0	70000.0	1167.2502918125729	1059.0327932725784	CELL_LAST
11410-95	60.0	MID	11	202607.0	74000.0	1234.1561040693796	1094.4197157709184	CELL_LAST
11410-95	75.0	HIGH	3	202604.0	81000.0	1094.890510948905	1001.5959398871349	CELL_LAST
11410-95	75.0	LOW	4	202608.0	80800.0	1084.272678475577	988.1538684564179	CELL_LAST
11410-95	75.0	MID	4	202602.0	75500.0	1020.5460935387943	1007.5823469719587	CELL_LAST
11410-95	78.0	HIGH	0				1013.0013323357547	COMPLEX_MEAN
11410-95	78.0	LOW	0				1013.0013323357547	COMPLEX_MEAN
11410-95	78.0	MID	0				1013.0013323357547	COMPLEX_MEAN
11410-95	84.0	HIGH	5	202608.0	55826.0	658.5584522826472	906.3465848767253	CELL_LAST
11410-95	84.0	LOW	5	202605.0	93500.0	1102.984546419724	888.9937477881325	CELL_LAST
11410-95	84.0	MID	8	202601.0	79700.0	940.1911053438716	905.6859738114899	CELL_LAST
11410-96	84.0	HIGH	1	202412.0	72700.0	856.120021667962	856.120021667962	CELL_LAST
11410-96	84.0	LOW	2	202506.0	64000.0	753.6682446595539	730.1161120139428	CELL_LAST
11410-96	84.0	MID	8	202604.0	70700.0	832.5678890223509	801.5085140959513	CELL_LAST
11410-96	117.0	HIGH	1	202502.0	85000.0	732.1211703602897	732.1211703602897	CELL_LAST
11410-96	117.0	LOW	0				776.6436029027124	COMPLEX_MEAN
11410-96	117.0	MID	0				776.6436029027124	COMPLEX_MEAN
11410-96	132.0	HIGH	0				776.6436029027124	COMPLEX_MEAN
11410-96	132.0	LOW	1	202608.0	83000.0	635.825308911513	635.825308911513	CELL_LAST
11410-96	132.0	MID	0				776.6436029027124	COMPLEX_MEAN
11410-97	78.0	HIGH	1	202606.0	69000.0	884.3886183029992	884.3886183029992	CELL_LAST
11410-97	78.0	LOW	3	202607.0	69000.0	884.3886183029992	846.7914210031616	CELL_LAST
11410-97	78.0	MID	1	202605.0	69000.0	884.3886183029992	884.3886183029992	CELL_LAST
11410-97	111.0	HIGH	2	202608.0	74500.0	674.8188405797101	654.4384057971015	CELL_LAST
11410-97	111.0	LOW	1	202503.0	74000.0	670.2898550724638	670.2898550724638	CELL_LAST
11410-97	111.0	MID	0				786.0397707852687	COMPLEX_MEAN
11410-99	201.0	UNKNOWN	1	202505.0	105000.0	524.2922055225446	524.2922055225446	CELL_LAST
11440-1	48.0	HIGH	6	202605.0	90000.0	1839.7383483237938	1617.606977378032	CELL_LAST
11440-1	48.0	LOW	1	202412.0	64500.0	1318.4791496320522	1318.4791496320522	CELL_LAST
11440-1	48.0	MID	3	202507.0	83000.0	1696.64758789861	1571.954210956664	CELL_LAST
11440-1	84.0	HIGH	4	202607.0	142000.0	1672.7529744375074	1376.7817175167866	CELL_LAST
11440-1	84.0	LOW	3	202601.0	108000.0	1272.2346566144422	1236.1094750068717	CELL_LAST
11440-1	84.0	MID	7	202601.0	132000.0	1554.9534691954293	1318.5130336738298	CELL_LAST
11440-10	60.0	HIGH	6	202509.0	153000.0	2551.701134089393	2170.3357794084945	CELL_LAST
11440-10	60.0	LOW	6	202608.0	161000.0	2685.123415610407	2507.7829664220594	CELL_LAST
11440-10	60.0	MID	10	202607.0	173000.0	2885.2568378919277	2602.5683789192794	CELL_LAST
11440-10	84.0	HIGH	4	202506.0	165500.0	1954.1858542921243	1766.7375132837408	CELL_LAST
11440-10	84.0	LOW	6	202509.0	176000.0	2078.167434171685	1743.61396465541	CELL_LAST
11440-10	84.0	MID	4	202510.0	178000.0	2101.7829731963634	1669.323414806943	CELL_LAST
11440-10	114.0	HIGH	0				2142.8576698305683	COMPLEX_MEAN
11440-10	114.0	LOW	2	202510.0	206000.0	1795.0505402579295	1564.1338445451374	CELL_LAST
11440-10	114.0	MID	0				2142.8576698305683	COMPLEX_MEAN
11440-100	96.0	HIGH	0				828.1573498964804	COMPLEX_MEAN
11440-100	96.0	LOW	0				828.1573498964804	COMPLEX_MEAN
11440-100	96.0	MID	1	202411.0	80000.0	828.1573498964804	828.1573498964804	CELL_LAST
11440-101	81.0	HIGH	0				882.2097834022876	COMPLEX_MEAN
11440-101	81.0	LOW	0				882.2097834022876	COMPLEX_MEAN
11440-101	81.0	MID	1	202603.0	72500.0	882.2097834022876	882.2097834022876	CELL_LAST
11440-103	60.0	HIGH	1	202512.0	66400.0	1112.4141397218966	1112.4141397218966	CELL_LAST
11440-103	60.0	LOW	1	202607.0	69000.0	1155.9725247110068	1155.9725247110068	CELL_LAST
11440-103	60.0	MID	1	202603.0	70000.0	1172.7257497068185	1172.7257497068185	CELL_LAST
11440-105	84.0	HIGH	1	202512.0	70000.0	834.7245409015026	834.7245409015026	CELL_LAST
11440-105	84.0	LOW	1	202509.0	62500.0	745.2897686620558	745.2897686620558	CELL_LAST
11440-105	84.0	MID	0				790.0071547817793	COMPLEX_MEAN
11440-107	60.0	HIGH	1	202602.0	73000.0	1216.6666666666667	1216.6666666666667	CELL_LAST
11440-107	60.0	LOW	3	202606.0	73000.0	1216.6666666666667	1187.2222222222224	CELL_LAST
11440-107	60.0	MID	3	202512.0	75000.0	1250.0	1208.3333333333333	CELL_LAST
11440-107	84.0	HIGH	1	202508.0	87500.0	1031.7179577879967	1031.7179577879967	CELL_LAST
11440-107	84.0	LOW	1	202603.0	88800.0	1047.0463388751327	1047.0463388751327	CELL_LAST
11440-107	84.0	MID	1	202604.0	90000.0	1059.1973637754502	1059.1973637754502	CELL_LAST
11440-108	60.0	HIGH	2	202503.0	52500.0	876.8999498914314	889.4270920327376	CELL_LAST
11440-108	60.0	LOW	3	202607.0	56500.0	943.7113746450643	921.4408997271867	CELL_LAST
11440-108	60.0	MID	1	202410.0	52000.0	868.5485217972274	868.5485217972274	CELL_LAST
11440-109	60.0	HIGH	41	202606.0	168000.0	2826.8551236749117	2169.389689858534	CELL_LAST
11440-109	60.0	LOW	17	202512.0	157000.0	2641.763419148578	2130.2372539121657	CELL_LAST
11440-109	60.0	MID	20	202607.0	164000.0	2759.5490493016996	2255.342419653374	CELL_LAST
11440-11	81.0	HIGH	2	202604.0	109000.0	1333.8228095937347	1352.1781693587861	CELL_LAST
11440-11	81.0	LOW	0				1206.6306570606298	COMPLEX_MEAN
11440-11	81.0	MID	1	202501.0	82500.0	1009.5447870778268	1009.5447870778268	CELL_LAST
11440-11	84.0	HIGH	1	202505.0	102000.0	1206.9577564785232	1206.9577564785232	CELL_LAST
11440-11	84.0	LOW	0				1206.6306570606298	COMPLEX_MEAN
11440-11	84.0	MID	1	202412.0	94000.0	1112.2944030292272	1112.2944030292272	CELL_LAST
11440-112	48.0	HIGH	2	202507.0	52500.0	1121.7948717948718	1127.1367521367522	CELL_LAST
11440-112	48.0	LOW	0				1051.3271103425673	COMPLEX_MEAN
11440-112	48.0	MID	0				1051.3271103425673	COMPLEX_MEAN
11440-112	60.0	HIGH	6	202606.0	67000.0	1119.4653299916458	1139.515455304929	CELL_LAST
11440-112	60.0	LOW	5	202507.0	66000.0	1102.7568922305763	1034.252297410192	CELL_LAST
11440-112	60.0	MID	3	202505.0	63500.0	1060.985797827903	1074.9094959621277	CELL_LAST
11440-112	84.0	HIGH	2	202602.0	84000.0	988.3515707730322	979.5270031768443	CELL_LAST
11440-112	84.0	LOW	3	202602.0	79000.0	929.5211201317803	913.8329999607798	CELL_LAST
11440-112	84.0	MID	1	202509.0	80000.0	941.2872102600306	941.2872102600306	CELL_LAST
11440-114	84.0	UNKNOWN	1	202409.0	68900.0	821.0200190657769	821.0200190657769	CELL_LAST
11440-115	36.0	UNKNOWN	0				963.2971588830629	COMPLEX_MEAN
11440-115	81.0	UNKNOWN	1	202604.0	79000.0	963.2971588830629	963.2971588830629	CELL_LAST
11440-1150	60.0	UNKNOWN	1	202606.0	67000.0	1126.0504201680671	1126.0504201680671	CELL_LAST
11440-117	81.0	UNKNOWN	0				823.7232289950576	COMPLEX_MEAN
11440-117	84.0	UNKNOWN	1	202508.0	70000.0	823.7232289950576	823.7232289950576	CELL_LAST
11440-118	60.0	HIGH	1	202501.0	82500.0	1377.571466737911	1377.571466737911	CELL_LAST
11440-118	60.0	LOW	4	202510.0	90000.0	1502.8052364413572	1390.0948437082554	CELL_LAST
11440-118	60.0	MID	8	202606.0	105000.0	1753.2727758482501	1619.2726422655624	CELL_LAST
11440-118	84.0	HIGH	7	202608.0	123700.0	1463.0569255697878	1279.09437567162	CELL_LAST
11440-118	84.0	LOW	19	202607.0	123000.0	1454.7777028705248	1244.131961795488	CELL_LAST
11440-118	84.0	MID	12	202607.0	126000.0	1490.2600858673668	1248.901794279248	CELL_LAST
11440-118	117.0	HIGH	0				1274.9361686651305	COMPLEX_MEAN
11440-118	117.0	LOW	4	202601.0	133000.0	1128.0937759758435	996.6242005801626	CELL_LAST
11440-118	117.0	MID	7	202608.0	142000.0	1204.430948786239	1127.4879253979832	CELL_LAST
11440-118	135.0	HIGH	0				1274.9361686651305	COMPLEX_MEAN
11440-118	135.0	LOW	0				1274.9361686651305	COMPLEX_MEAN
11440-118	135.0	MID	1	202411.0	132500.0	970.9449309346719	970.9449309346719	CELL_LAST
11440-119	75.0	UNKNOWN	1	202602.0	75000.0	992.0634920634922	992.0634920634922	CELL_LAST
11440-119	90.0	UNKNOWN	2	202602.0	86000.0	941.124972641716	900.087546509083	CELL_LAST
11440-12	54.0	HIGH	0				1706.7494625362415	COMPLEX_MEAN
11440-12	54.0	LOW	9	202608.0	150000.0	2741.2280701754385	2140.1884340480833	CELL_LAST
11440-12	54.0	MID	6	202607.0	153000.0	2796.0526315789475	2184.7587719298244	CELL_LAST
11440-12	69.0	HIGH	0				1706.7494625362415	COMPLEX_MEAN
11440-12	69.0	LOW	22	202605.0	150000.0	2198.768689533861	1869.4864209376085	CELL_LAST
11440-12	69.0	MID	18	202608.0	170000.0	2491.937848138376	1988.5012541125118	CELL_LAST
11440-12	81.0	HIGH	0				1706.7494625362415	COMPLEX_MEAN
11440-12	81.0	LOW	8	202605.0	135000.0	1691.0935738444193	1674.808969059251	CELL_LAST
11440-12	81.0	MID	7	202506.0	100000.0	1252.661906551422	1493.5308960111668	CELL_LAST
11440-12	111.0	HIGH	0				1706.7494625362415	COMPLEX_MEAN
11440-12	111.0	LOW	5	202607.0	189000.0	1686.145062003747	1448.8357569809973	CELL_LAST
11440-12	111.0	MID	1	202506.0	144000.0	1284.6819520028548	1284.6819520028548	CELL_LAST
11440-12	129.0	HIGH	0				1706.7494625362415	COMPLEX_MEAN
11440-12	129.0	LOW	10	202604.0	180000.0	1403.3993450803057	1332.2547949477625	CELL_LAST
11440-12	129.0	MID	14	202605.0	181000.0	1411.1960081085297	1179.5237352698762	CELL_LAST
11440-12	147.0	HIGH	0				1706.7494625362415	COMPLEX_MEAN
11440-12	147.0	LOW	0				1706.7494625362415	COMPLEX_MEAN
11440-12	147.0	MID	2	202604.0	200000.0	1357.1283164823233	1289.2719006582072	CELL_LAST
11440-120	69.0	HIGH	1	202506.0	60000.0	880.4108584005869	880.4108584005869	CELL_LAST
11440-120	69.0	LOW	1	202507.0	53000.0	777.6962582538517	777.6962582538517	CELL_LAST
11440-120	69.0	MID	1	202506.0	59200.0	868.6720469552457	868.6720469552457	CELL_LAST
11440-120	81.0	HIGH	0				854.0565999476472	COMPLEX_MEAN
11440-120	81.0	LOW	1	202604.0	70800.0	889.4472361809046	889.4472361809046	CELL_LAST
11440-120	81.0	MID	0				854.0565999476472	COMPLEX_MEAN
11440-121	60.0	HIGH	1	202605.0	86000.0	1433.3333333333333	1433.3333333333333	CELL_LAST
11440-121	60.0	LOW	5	202604.0	78000.0	1300.0	1211.6666666666665	CELL_LAST
11440-121	60.0	MID	2	202502.0	70000.0	1166.6666666666667	1158.3333333333335	CELL_LAST
11440-121	81.0	HIGH	0				1124.719643344894	COMPLEX_MEAN
11440-121	81.0	LOW	0				1124.719643344894	COMPLEX_MEAN
