osm_id	name	levels_raw	height_raw	flats_raw	start_date	district	subdistrict	levels	height	flats	built_year	levels_filled	height_filled	building_area_m2	complex_osm_id	complex_name
794929572						송파구	잠실동							106.70792579556185		
794929573						송파구	잠실동							103.79905891282911		
794929574						송파구	잠실동							102.41204835013606		
794929575						송파구	잠실동							108.91369676486491		
794929576						송파구	잠실동							119.98235608185095		
794929577						송파구	잠실동							130.45125926981518		
794929578						송파구	잠실동							131.62470150993244		
794929579						송파구	잠실동							174.01931760853748		
794929580						송파구	잠실동							177.90490254950222		
794929581						송파구	잠실동							159.4695079738163		
794929582						송파구	잠실동							179.4490201355449		
794929583						송파구	잠실동							242.55530025168295		
794929590						송파구	잠실동							195.21599739372425		
794929592						송파구	잠실동							190.2698073417736		
794929593						송파구	잠실동							182.91284149351893		
794929594						송파구	잠실동							195.1807113777382		
794929596						송파구	잠실동							183.7540005835952		
795275566						송파구	잠실동							316.9731488750042		
795275567						송파구	잠실동							198.99261396736594		
795275568						송파구	잠실동							115.5265745683201		
795275569						송파구	잠실동							115.47209682322018		
795275570						송파구	잠실동							171.56171831713363		
795275571						송파구	잠실동							174.18222437619653		
795275572						송파구	잠실동							130.22338172520827		
795275575						송파구	잠실동							125.71588218654452		
795275576						송파구	잠실동							155.64069475870335		
795275577						송파구	잠실동							152.77514210922828		
795275578						송파구	잠실동							124.11178173233071		
795275579						송파구	잠실동							191.59495084570779		
795275580		10	31	24	2019	송파구	잠실동	10.0	31.0	24	2019	10.0	31.0	257.1494268456259		
795275583						송파구	잠실동							176.52325861035666		
795275584						송파구	잠실동							150.50850356899056		
795275585						송파구	잠실동							124.44533142982107		
795275586						송파구	잠실동							116.97668200186371		
795275587						송파구	잠실동							143.2114937357391		
795275588						송파구	잠실동							104.88635586802948		
795275590						송파구	잠실동							322.4216107703095		
795275596						송파구	잠실동							117.61527675782509		
795275598						송파구	잠실동							145.17678353290282		
795275605						송파구	잠실동							77.4674794450872		
795275606						송파구	잠실동							106.48923406216188		
795275607						송파구	잠실동							81.49028020044686		
795275608						송파구	잠실동							92.28713131409839		
795275609						송파구	잠실동							92.51172304805871		
795275610						송파구	잠실동							111.18838592254951		
795275611						송파구	잠실동							128.17708305758313		
795275612						송파구	잠실동							128.14874085778845		
795275613						송파구	잠실동							69.41074481327284		
795275614						송파구	잠실동							69.44322003590678		
795275615						송파구	잠실동							69.41078716700159		
795275616						송파구	잠실동							69.41080777736357		
795275617						송파구	잠실동							69.42916609529952		
795281841						송파구	잠실동							74.76234030779803		
795281842						송파구	잠실동							92.91112726864233		
795281843						송파구	잠실동							100.16557583743254		
795281844						송파구	잠실동							87.2431124892565		
795281848						송파구	잠실동							114.37839013768811		
795571453		16	50	248	2018	송파구	잠실동	16.0	50.0	248	2018	16.0	50.0	668.8830513024827		
795571462		15	50	46	2024	송파구	잠실동	15.0	50.0	46	2024	15.0	50.0	225.51261078843174		
795963602						송파구	잠실동							154.08792174739222		
795963603						송파구	잠실동							110.42121463845584		
795963604						송파구	잠실동							150.03571231644793		
795963605						송파구	잠실동							106.07072714726874		
795963609						송파구	잠실동							123.25714514284918		
795963610						송파구	잠실동							120.7703883106596		
795963614						송파구	잠실동							134.0532627282266		
795963617						송파구	잠실동							179.17510157492458		
795963619						송파구	잠실동							143.80587336741735		
795963620						송파구	잠실동							133.30411084607113		
795963621						송파구	잠실동							109.745610694068		
795963623						송파구	잠실동							188.06436253310815		
795963626						송파구	잠실동							205.46074065783824		
795963627						송파구	잠실동							111.49763451859481		
795963631						송파구	잠실동							109.05241561338963		
795963633						송파구	잠실동							143.65317267121455		
795963635						송파구	잠실동							93.54434648632619		
795963639						송파구	잠실동							151.3813545169653		
795963641						송파구	잠실동							199.56232473037372		
795963644						송파구	잠실동							165.07258045369326		
795963657						송파구	잠실동							193.16319793998233		
795963660						송파구	잠실동							203.12791399791354		
795963661						송파구	잠실동							203.98739256589738		
796356224						송파구	잠실동							76.93565743053853		
796356225						송파구	잠실동							76.95999270192294		
796356226						송파구	잠실동							76.97075060449056		
796356227						송파구	잠실동							77.00293576457872		
796356228						송파구	잠실동							76.97089046276038		
796356229						송파구	잠실동							122.71204031059537		
796356238						송파구	잠실동							200.70876977790417		
796356239						송파구	잠실동							69.09869553537037		
796356240						송파구	잠실동							75.25332571090958		
796356244						송파구	잠실동							80.7645093672831		
796356245						송파구	잠실동							68.5127164288221		
796356249						송파구	잠실동							70.91316644843977		
796356250						송파구	잠실동							73.1656439582545		
796356251						송파구	잠실동							95.27558644467783		
796356252						송파구	잠실동							65.45225012237641		
796356253						송파구	잠실동							70.44195240618475		
796356254						송파구	잠실동							120.53990602643111		
796356255						송파구	잠실동							115.08465111352527		
796356256						송파구	잠실동							82.51805702987463		
796356257						송파구	잠실동							163.96383732677452		
796356258						송파구	잠실동							209.12529790229377		
796356259						송파구	잠실동							160.15743189249613		
796356260						송파구	잠실동							119.57245573462001		
796356263						송파구	잠실동							73.7643931864463		
796356264						송파구	잠실동							70.00461771648791		
796356265						송파구	잠실동							82.17553864446147		
796356266						송파구	잠실동							82.04332882772255		
796356267						송파구	잠실동							82.17576945548326		
796356268						송파구	잠실동							82.09504488062615		
796356269						송파구	잠실동							82.17562022193133		
796356270						송파구	잠실동							68.59922307351201		
796356271						송파구	잠실동							216.13336968898324		
796356273						송파구	잠실동							108.01495441309083		
796356274						송파구	잠실동							112.96993726921917		
796356275						송파구	잠실동							68.59016200196531		
796356276						송파구	잠실동							68.53454830122558		
796356277						송파구	잠실동							96.00459974826327		
796356278						송파구	잠실동							68.53444308217672		
796356279						송파구	잠실동							68.55433747995046		
796356280						송파구	잠실동							68.55427615403882		
796356281						송파구	잠실동							68.55421574192121		
796356282						송파구	잠실동							68.53420185107151		
796356283						송파구	잠실동							68.55409266245374		
796356284						송파구	잠실동							68.55403186711995		
796356285						송파구	잠실동							68.599203710466		
796356286						송파구	잠실동							68.61909466375819		
796356287						송파구	잠실동							68.5543166979751		
796356288						송파구	잠실동							68.53430268756756		
796356289						송파구	잠실동							68.55419789664262		
796356290						송파구	잠실동							68.5341849175028		
796356291						송파구	잠실동							68.55407584784085		
796356292						송파구	잠실동							68.53406086457136		
796356295						송파구	잠실동							71.87002624671094		
796356296						송파구	잠실동							56.408021517644805		
796356297						송파구	잠실동							56.40794139199976		
796356298						송파구	잠실동							125.7124793678303		
796356299						송파구	잠실동							84.93891297039512		
796356300						송파구	잠실동							183.72849149129354		
796356301						송파구	잠실동							218.86872418652104		
796356302						송파구	잠실동							60.59558116969868		
796356303						송파구	잠실동							83.48922104544015		
796356304						송파구	잠실동							193.94347717427937		
796356305						송파구	잠실동							83.56911007818219		
796356306						송파구	잠실동							83.55128917922353		
796356307						송파구	잠실동							88.71633471759033		
796356308						송파구	잠실동							88.65882960121918		
796356309						송파구	잠실동							88.65892067782512		
796356310						송파구	잠실동							194.18266652079893		
796356311						송파구	잠실동							111.2356083193297		
796356312						송파구	잠실동							81.90598897958385		
796356313						송파구	잠실동							87.13170514235051		
796356316						송파구	잠실동							91.48757030006033		
796356317						송파구	잠실동							208.23141580910445		
796356318						송파구	잠실동							80.9457673704772		
796356319						송파구	잠실동							224.0855502746307		
796356320						송파구	잠실동							103.64008290578047		
796356321						송파구	잠실동							81.01839080614336		
796356322						송파구	잠실동							80.98026614234988		
796356323						송파구	잠실동							80.98018922203498		
796356324						송파구	잠실동							80.98010999681125		
796356325						송파구	잠실동							81.01807949649191		
796356326						송파구	잠실동							80.97986360974194		
796356327						송파구	잠실동							80.9076240992939		
796356328						송파구	잠실동							80.97996063028617		
796356329						송파구	잠실동							81.01793230488553		
796356330						송파구	잠실동							80.97980907249597		
796356331						송파구	잠실동							80.97972994425947		
796356332						송파구	잠실동							81.01770141819891		
796356333						송파구	잠실동							80.97958113650675		
796356334						송파구	잠실동							79.64549423038021		
796356335						송파구	잠실동							93.55165908157113		
796356339						송파구	잠실동							84.88131821337554		
796356343						송파구	잠실동							157.5520603009419		
796356344						송파구	잠실동							146.39274785870367		
796356345						송파구	잠실동							72.45070124056643		
796356346						송파구	잠실동							72.45076709033863		
796356347						송파구	잠실동							174.323258936232		
796356348						송파구	잠실동							72.4509924529606		
796356349						송파구	잠실동							72.4319166979961		
796356350						송파구	잠실동							72.43194063004451		
796356351						송파구	잠실동							72.38271002706567		
796356352						송파구	잠실동							72.46936530412975		
796356353						송파구	잠실동							72.45117298686827		
796356354						송파구	잠실동							72.43746572992343		
796356355						송파구	잠실동							72.45126025704683		
796356356						송파구	잠실동							72.41848543801942		
796356357						송파구	잠실동							72.45129846776064		
796356358						송파구	잠실동							72.43759429266026		
796356359						송파구	잠실동							72.45137282057057		
796356361						송파구	잠실동							72.43192696227486		
796356367						송파구	잠실동							72.43761212579243		
796356368						송파구	잠실동							72.43754427621437		
796356369						송파구	잠실동							72.43208349857971		
796356370						송파구	잠실동							72.38274521534206		
796356371						송파구	잠실동							72.43733986971547		
796356372						송파구	잠실동							72.43188061296061		
796356376						송파구	잠실동							119.25137369974424		
797055009	잠실아이파크	10	35	8	2013	송파구	잠실동	10.0	35.0	8	2013	10.0	35.0	1076.989110652013		
797055077						송파구	잠실동							126.70738177125006		
797055079						송파구	잠실동							116.81995183522848		
797055080						송파구	잠실동							162.27384178029973		
797055081						송파구	잠실동							140.83706390050082		
797055082						송파구	잠실동							159.07474120251425		
797055083						송파구	잠실동							173.45202345562086		
797055084						송파구	잠실동							119.17810045669734		
797055085						송파구	잠실동							151.3024395465314		
797055086						송파구	잠실동							110.20699993021819		
797055087						송파구	잠실동							110.20685687820082		
797055089						송파구	잠실동							110.32068431832704		
797892658						송파구	잠실동							164.9219958498145		
797892659						송파구	잠실동							214.3400034469114		
797892660						송파구	잠실동							122.90467740215276		
797892661						송파구	잠실동							137.38000522837777		
797892662						송파구	잠실동							171.66353872015634		
797892664						송파구	잠실동							120.98204987383605		
797892670						송파구	잠실동							191.07750852366993		
798084928						송파구	잠실동							122.63572890376356		
798084929						송파구	잠실동							129.99403446694166		
798084930						송파구	잠실동							120.43541136410101		
798084931						송파구	잠실동							122.61528590661628		
798084932						송파구	잠실동							124.29022714388493		
798084933						송파구	잠실동							129.79249053475215		
798084934						송파구	잠실동							169.43831111955103		
798084935						송파구	잠실동							153.61000668301622		
798084936						송파구	잠실동							157.600242483259		
798084937						송파구	잠실동							163.53460952381613		
798084940						송파구	잠실동							238.39866531431554		
798084941						송파구	잠실동							172.72202748882455		
798084942						송파구	잠실동							189.10965220505977		
798084943						송파구	잠실동							182.64162593745579		
798084944						송파구	잠실동							150.2991474164577		
798084945						송파구	잠실동							128.30724740516112		
798084946						송파구	잠실동							119.77171793575391		
798084947						송파구	잠실동							124.94889827646625		
798084948						송파구	잠실동							124.02426853543994		
798084950						송파구	잠실동							101.7602934019997		
798084951						송파구	잠실동							104.06246286906932		
798084952						송파구	잠실동							176.54612009161434		
798084953						송파구	잠실동							274.1380727626377		
798084954						송파구	잠실동							164.8103259096442		
798084955						송파구	잠실동							245.7083770482475		
798084956						송파구	잠실동							194.1321806002772		
798084957						송파구	잠실동							205.556891716856		
798084958						송파구	잠실동							187.70403554476832		
798084959						송파구	잠실동							173.96430654157203		
798084960						송파구	잠실동							190.2022726201626		
798084962						송파구	잠실동							171.55762135785807		
798084964						송파구	잠실동							118.39648045092596		
798084965						송파구	잠실동							144.696348296752		
798084966						송파구	잠실동							138.25121970835247		
798084967						송파구	잠실동							139.68225724154846		
798084968						송파구	잠실동							178.62302143157987		
798084969						송파구	잠실동							137.48789088483946		
798084970						송파구	잠실동							131.62651005077336		
798084971						송파구	잠실동							149.9732238624389		
798084972						송파구	잠실동							185.71657543262646		
798084973						송파구	잠실동							187.70369579500564		
798084974						송파구	잠실동							201.9837194965629		
798084975						송파구	잠실동							160.82599032154226		
798084976						송파구	잠실동							167.7032766573157		
798084977						송파구	잠실동							155.34406370492096		
798084978						송파구	잠실동							153.25110859358057		
798084979						송파구	잠실동							147.98787621095641		
798084980						송파구	잠실동							172.9434179916484		
798084981						송파구	잠실동							159.72133496646524		
798084982						송파구	잠실동							169.93026331640937		
798084983						송파구	잠실동							189.4035518865448		
798084986	트윈빌라B동					송파구	잠실동							248.26264402882072		
798084987						송파구	잠실동							116.89384651321633		
798084988						송파구	잠실동							104.8604525168323		
798084989						송파구	잠실동							161.59763826780224		
798084990						송파구	잠실동							176.36156038640792		
798084991						송파구	잠실동							131.5229474133726		
798084992						송파구	잠실동							181.75118029736166		
798084993						송파구	잠실동							132.34202205685696		
798084994						송파구	잠실동							224.2102755322406		
798084995						송파구	잠실동							154.40280302138189		
798084996	트윈빌라A동					송파구	잠실동							248.1096187983784		
798084997						송파구	잠실동							181.74986723955055		
798084998						송파구	잠실동							179.11127533717104		
798085000						송파구	잠실동							150.1779698679384		
798085001						송파구	잠실동							281.89240248337074		
798085004						송파구	잠실동							170.20301316895365		
798085005						송파구	잠실동							173.8948563159844		
798085006						송파구	잠실동							109.7967046699343		
798085007						송파구	잠실동							179.94922821502186		
798085008						송파구	잠실동							173.58758490456572		
798085009						송파구	잠실동							123.29681547262412		
798085010						송파구	잠실동							93.8588132793526		
798085011						송파구	잠실동							142.72583038938063		
798085012						송파구	잠실동							131.23465558144483		
798085013						송파구	잠실동							152.1742252234692		
798085014						송파구	잠실동							156.47175086249584		
798085015						송파구	잠실동							132.75721887330494		
798085016						송파구	잠실동							89.77159001404894		
798085017						송파구	잠실동							121.85152532776699		
798085020						송파구	잠실동							160.40327469409277		
798085021						송파구	잠실동							110.92080818154572		
798085022						송파구	잠실동							126.02814801639119		
798085023						송파구	잠실동							89.72996320780105		
798085025						송파구	잠실동							127.97796664012765		
798085026						송파구	잠실동							147.413941974595		
798085027						송파구	잠실동							165.49742999132445		
798085029						송파구	잠실동							192.52622291632264		
798085031						송파구	잠실동							189.52637562925293		
798085032						송파구	잠실동							109.93304662516428		
798085033						송파구	잠실동							106.62014806349933		
798288387	107동	6		24	1994			6.0		24	1994	6.0	16.799999999999997	366.5224708335027	798288394.0	우면한라아파트
798288388	104동	6		36	1994			6.0		36	1994	6.0	16.799999999999997	546.8937344637479	798288394.0	우면한라아파트
798288389	105동	6		36	1994			6.0		36	1994	6.0	16.799999999999997	547.1503869770227	798288394.0	우면한라아파트
798288390	103동	6		36	1994			6.0		36	1994	6.0	16.799999999999997	546.9683996804249	798288394.0	우면한라아파트
798288391	102동	6		36	1994			6.0		36	1994	6.0	16.799999999999997	547.2251403572433	798288394.0	우면한라아파트
798288392	106동	6		48	1994			6.0		48	1994	6.0	16.799999999999997	715.8876237519777	798288394.0	우면한라아파트
798288393	101동	6		36	1994			6.0		36	1994	6.0	16.799999999999997	547.2237516585978	798288394.0	우면한라아파트
798494184						송파구	잠실동							161.22948679857566		
798494185						송파구	잠실동							216.79943757680297		
798494186						송파구	잠실동							142.32877419184268		
798494187						송파구	잠실동							142.35715745146234		
798494188						송파구	잠실동							144.99409471662025		
798494189						송파구	잠실동							178.426473851273		
798494190						송파구	잠실동							114.30442591941143		
798494191						송파구	잠실동							179.49364815633476		
798494192						송파구	잠실동							157.3557653681278		
798494193						송파구	잠실동							185.51912878205223		
798494194						송파구	잠실동							95.10068245142199		
798494195						송파구	잠실동							122.94763815070792		
798494196						송파구	잠실동							130.41177987350835		
798494197						송파구	잠실동							203.21724876156534		
798494198						송파구	잠실동							182.83115132094775		
798494201						송파구	잠실동							127.27632146859541		
798494202						송파구	잠실동							173.31313731476803		
798494203						송파구	잠실동							123.20850529723214		
798494204						송파구	잠실동							118.06867774071819		
798494205						송파구	잠실동							123.8960200369487		
798494206						송파구	잠실동							118.000937460259		
798494207						송파구	잠실동							181.2642885345295		
798494208						송파구	잠실동							167.6801148277417		
798494209						송파구	잠실동							144.4047259080697		
798494210						송파구	잠실동							126.46550764420144		
798494211						송파구	잠실동							156.0995952260747		
798494212						송파구	잠실동							168.1291979952793		
798494213						송파구	잠실동							139.44442582841623		
798494218						송파구	잠실동							164.8638946909564		
798494219						송파구	잠실동							161.79206305087538		
798494221						송파구	잠실동							119.6437989011241		
798494222						송파구	잠실동							141.33950074027098		
798494223						송파구	잠실동							221.89432324483596		
798494224						송파구	잠실동							135.58050557366136		
798494225						송파구	잠실동							154.7927843584089		
798494226						송파구	잠실동							154.73843626385326		
798494227						송파구	잠실동							104.0326002046971		
798793503						송파구	잠실동							101.94500890718254		
798793504						송파구	잠실동							148.6128245460563		
798793505						송파구	잠실동							95.04910398897556		
798793506						송파구	잠실동							201.21341518464652		
798793507						송파구	잠실동							164.35554860832048		
798793508						송파구	잠실동							132.4770721881067		
798793509						송파구	잠실동							175.72487533464556		
798793510						송파구	잠실동							142.00627910196528		
798793511						송파구	잠실동							142.0062198433426		
798793512						송파구	잠실동							142.00616478257118		
798793513						송파구	잠실동							142.08371777516905		
798793514						송파구	잠실동							141.98731604102198		
798793515						송파구	잠실동							142.0556927419469		
798793516						송파구	잠실동							142.00591719290512		
798793517						송파구	잠실동							142.00639552455087		
798793518						송파구	잠실동							119.61168969778913		
798793521						송파구	잠실동							177.41745886333308		
798793522						송파구	잠실동							102.93101359770121		
798793523						송파구	잠실동							117.92795190815585		
798793524						송파구	잠실동							147.12121165656293		
798793525						송파구	잠실동							125.4092793831963		
798793526						송파구	잠실동							128.80382756012602		
798793527						송파구	잠실동							107.74652622959636		
798793528						송파구	잠실동							126.82976424649065		
798793529						송파구	잠실동							116.67303116871405		
798793530						송파구	잠실동							115.1056128558379		
798793531						송파구	잠실동							112.49272412746583		
798793532						송파구	잠실동							149.96676236409684		
798793534						송파구	잠실동							126.95379837022162		
798793535						송파구	잠실동							126.95354962412148		
798793536						송파구	잠실동							126.95349698312512		
798793537						송파구	잠실동							126.88078455241298		
798793538						송파구	잠실동							126.96778665102747		
798793539						송파구	잠실동							126.80502102222722		
798793540						송파구	잠실동							137.29230173995379		
798793541						송파구	잠실동							141.85457719456062		
798793542						송파구	잠실동							154.24677675914953		
798793543						송파구	잠실동							170.37359692735052		
798793544						송파구	잠실동							145.5824421515776		
798793545						송파구	잠실동							150.39705775694262		
798793546						송파구	잠실동							126.90356164553714		
798793547						송파구	잠실동							140.8450406507473		
798793548						송파구	잠실동							131.61140984990416		
798793549						송파구	잠실동							125.62547519951872		
798793550						송파구	잠실동							139.8240874085157		
798793551						송파구	잠실동							154.10695785537456		
798793552						송파구	잠실동							100.8045678210531		
798793553						송파구	잠실동							135.74647689524733		
798793554						송파구	잠실동							119.48147400232307		
798793555						송파구	잠실동							119.91266515983101		
798793556						송파구	잠실동							257.2086486830918		
798793557						송파구	잠실동							109.32077847403677		
798793558						송파구	잠실동							252.63669277583165		
798793559						송파구	잠실동							112.62209026465258		
798793560						송파구	잠실동							131.05583202313946		
798793561						송파구	잠실동							140.69921281086934		
798793562						송파구	잠실동							132.47388868243388		
798793563						송파구	잠실동							158.05457438791754		
798793564						송파구	잠실동							143.25351853863546		
798793565						송파구	잠실동							121.99795605145727		
798793566						송파구	잠실동							159.32225334043602		
798793567						송파구	잠실동							196.56001235069226		
798793568						송파구	잠실동							153.45570122149823		
798793569						송파구	잠실동							116.27105472301756		
798793570						송파구	잠실동							159.4503038493238		
798793571						송파구	잠실동							165.27657007126902		
798793572						송파구	잠실동							204.24618492632655		
798793582						송파구	잠실동							289.17466085297843		
798793583						송파구	잠실동							178.58763398471615		
798793584						송파구	잠실동							139.44631420011223		
798793585						송파구	잠실동							131.77672930318928		
798793586						송파구	잠실동							182.99539134738694		
798793587						송파구	잠실동							162.1227168668977		
798793588						송파구	잠실동							175.64005120871175		
798793589						송파구	잠실동							216.09029115359567		
798793590						송파구	잠실동							160.85417854559915		
798793591						송파구	잠실동							174.9128000635812		
798793592						송파구	잠실동							204.97928873515906		
798793593						송파구	잠실동							283.03492579763576		
798793594						송파구	잠실동							167.14241515567124		
798793595						송파구	잠실동							123.72772782282723		
798793596						송파구	잠실동							220.34982987180678		
798793597						송파구	잠실동							203.42566657502462		
798793598						송파구	잠실동							220.24257605949444		
798793599						송파구	잠실동							199.9190237627897		
798793600						송파구	잠실동							126.40432159800781		
798793601						송파구	잠실동							165.03555394529087		
798793603						송파구	잠실동							157.1936424131388		
798793604						송파구	잠실동							141.73985708461953		
798793605						송파구	잠실동							154.9860555973974		
798793607						송파구	잠실동							139.87930116435135		
798793608						송파구	잠실동							129.1697512093233		
798793609						송파구	잠실동							147.92220240839717		
798793611						송파구	잠실동							134.37913802715468		
798793612						송파구	잠실동							169.74262551041386		
798793613						송파구	잠실동							134.85641444423956		
798957409	103동	7	19	28	2005			7.0	19.0	28	2005	7.0	19.0	667.2190322195141	798957408.0	서초롯데캐슬리버티아파트
798957410	102동	12	32	57	2005			12.0	32.0	57	2005	12.0	32.0	1206.0627177487765	798957408.0	서초롯데캐슬리버티아파트
798957411	101동	9	24	47	2005			9.0	24.0	47	2005	9.0	24.0	1145.5901051794333	798957408.0	서초롯데캐슬리버티아파트
798963237	102동	15		90	1995			15.0		90	1995	15.0	42.0	1136.4982728642747	468651668.0	우면대림아파트
798963238	103동	15		90	1995			15.0		90	1995	15.0	42.0	1128.388980672556	468651668.0	우면대림아파트
798963239	104동	15		60	1995			15.0		60	1995	15.0	42.0	761.5025303505635	468651668.0	우면대림아파트
798963240	105동	15	41	90	1995			15.0	41.0	90	1995	15.0	41.0	745.1212538881044	468651668.0	우면대림아파트
798963241	105동	14		56	1995			14.0		56	1995	14.0	39.199999999999996	742.653264278785	468651668.0	우면대림아파트
798963242	101동	14	41	56	1995			14.0	41.0	56	1995	14.0	41.0	788.5853223588012	468651668.0	우면대림아파트
798963243	105동	15	41	149	1994			15.0	41.0	149	1994	15.0	41.0	440.60222263010183	468651669.0	주공아파트
798963244	106동	15	41	239	1994			15.0	41.0	239	1994	15.0	41.0	808.0614013892621	468651669.0	주공아파트
798963245	104동	15	41	149	1994			15.0	41.0	149	1994	15.0	41.0	415.67310183848133	468651669.0	주공아파트
798963246	103동	15	41	149	1994			15.0	41.0	149	1994	15.0	41.0	487.63232426869536	468651669.0	주공아파트
798963247	102동	15	41	149	1994			15.0	41.0	149	1994	15.0	41.0	436.56173843417656	468651669.0	주공아파트
798963248	101동	15	41	149	1994			15.0	41.0	149	1994	15.0	41.0	528.874315907379	468651669.0	주공아파트
798963249	105동	15		86	1995			15.0		86	1995	15.0	42.0	715.772193170167	468651670.0	동양고속건설아파트
798963250	103동	15		60	1995			15.0		60	1995	15.0	42.0	423.37900453264706	468651670.0	동양고속건설아파트
798963251	104동	13		52	1995			13.0		52	1995	13.0	36.4	473.3084776712444	468651670.0	동양고속건설아파트
798963252	102동	12		72	1995			12.0		72	1995	12.0	33.599999999999994	790.7812280560214	468651670.0	동양고속건설아파트
798963253	101동	15		60	1995			15.0		60	1995	15.0	42.0	433.14280223836647	468651670.0	동양고속건설아파트
798997125	21동	15		90	1988			15.0		90	1988	15.0	42.0	1137.7870331348804	306385386.0	삼풍아파트
798997126	17동	15		90	1988			15.0		90	1988	15.0	42.0	1265.8670128569568	306385386.0	삼풍아파트
798997127	15동	15		90	1988			15.0		90	1988	15.0	42.0	1203.4929018993512	306385386.0	삼풍아파트
799003863						송파구	잠실동							130.03620411216318		
799003864						송파구	잠실동							109.48798018608022		
799003865						송파구	잠실동							109.71945882101261		
799003866						송파구	잠실동							143.7820030156801		
799003867						송파구	잠실동							232.78933492665223		
799003868						송파구	잠실동							249.9443425962532		
799003869						송파구	잠실동							214.07830318739272		
799003870						송파구	잠실동							198.01168078005887		
799003871						송파구	잠실동							175.68277090510935		
799003872						송파구	잠실동							215.98617389072092		
799003873						송파구	잠실동							164.69408736946286		
799003874						송파구	잠실동							110.89061498787233		
799003875						송파구	잠실동							103.18917230847501		
799003876						송파구	잠실동							151.60286964689638		
799003877						송파구	잠실동							102.0634554985306		
799003878						송파구	잠실동							113.14161135413843		
799003879						송파구	잠실동							253.83533698261343		
799003880						송파구	잠실동							214.07011517382367		
799003881						송파구	잠실동							137.03838877752725		
799003882						송파구	잠실동							135.0760435203312		
799003883						송파구	잠실동							151.45825849549558		
799003884						송파구	잠실동							151.21718092138588		
799003885						송파구	잠실동							416.3045938460886		
799363457						송파구	잠실동							169.0811467689655		
799363458						송파구	잠실동							133.70237841966096		
799363459						송파구	잠실동							101.14644554153482		
799363460						송파구	잠실동							138.8310345882886		
799363461						송파구	잠실동							175.7464650697127		
799363462						송파구	잠실동							194.87748043852358		
799363463						송파구	잠실동							170.49277948695783		
799363464						송파구	잠실동							165.79760858422222		
799363465						송파구	잠실동							156.70461143310723		
799363466						송파구	잠실동							184.63339528427156		
799363467						송파구	잠실동							172.18875534483647		
799363468						송파구	잠실동							175.91407273451475		
799363469						송파구	잠실동							172.69443198421814		
799363470						송파구	잠실동							144.5040301961457		
799363471						송파구	잠실동							153.39286494977068		
799363472						송파구	잠실동							150.66887340386984		
799363473						송파구	잠실동							129.01500183080287		
800180997	102	13		52	1992	강남구	삼성동	13.0		52	1992	13.0	36.4	607.974096397307	898326942.0	삼성동 청구아파트
800180998	103	11		55	1992	강남구	삼성동	11.0		55	1992	11.0	30.799999999999997	645.5107172713026	898326942.0	삼성동 청구아파트
800180999	101	15		60	1992	강남구	삼성동	15.0		60	1992	15.0	42.0	588.9439246801359	898326942.0	삼성동 청구아파트
800184115						강남구	삼성동							654.485138377336		
800184116						강남구	삼성동							359.04376010495156		
800184117	다우림하우스					강남구	삼성동							162.4109980565052		
800186844	아셈아파트					강남구	삼성동							431.2018949671475		
800186846	삼성아트빌					강남구	삼성동							306.29746967546214		
800186857	LH삼성아파트					강남구	삼성동							430.4316464929384		
800188074	라테라스	16	58	18	2013	강남구	삼성동	16.0	58.0	18	2013	16.0	58.0	610.4361927909995		
800212819	101동	12	37	46	2006	강남구	청담동	12.0	37.0	46	2006	12.0	37.0	1235.1098289620738	85032877.0	청담동양파라곤아파트
800212820	102동	12	37	46	2006	강남구	청담동	12.0	37.0	46	2006	12.0	37.0	1269.728535766763	85032877.0	청담동양파라곤아파트
800225887		20	85	183	2014	강남구	삼성동	20.0	85.0	183	2014	20.0	85.0	669.8278252515696		
800235406		22	72	72	2003	강남구	삼성동	22.0	72.0	72	2003	22.0	72.0	1229.1131546482834		
800238587						송파구	잠실동							83.56108437706538		
800238588						송파구	잠실동							211.33073259437808		
800238589						송파구	잠실동							81.84222839053042		
800238590						송파구	잠실동							138.94404617894176		
800238591						송파구	잠실동							218.02863288806157		
800238592						송파구	잠실동							173.82896218257616		
800238593						송파구	잠실동							183.5443813697429		
800238594						송파구	잠실동							109.50329219642822		
800238595						송파구	잠실동							162.44014979246813		
800238596						송파구	잠실동							112.65542696267262		
800238597						송파구	잠실동							109.57287032890201		
800238598						송파구	잠실동							183.14777414326045		
800238599						송파구	잠실동							113.31278022300202		
800238600						송파구	잠실동							118.80645655412371		
800238601						송파구	잠실동							179.95237049533065		
800238602						송파구	잠실동							199.10600263705447		
800238603						송파구	잠실동							206.03714053725326		
800238604						송파구	잠실동							240.71453972498222		
800238605						송파구	잠실동							85.79747130632609		
800238606						송파구	잠실동							160.5363934573064		
800238607						송파구	잠실동							200.5984687633156		
800238608						송파구	잠실동							108.31491638517184		
800238609						송파구	잠실동							154.84112321295407		
800238610						송파구	잠실동							207.45327411782137		
800238611						송파구	잠실동							193.97150512161826		
800238612						송파구	잠실동							143.80707104724186		
800238613						송파구	잠실동							219.7027406808981		
800238614						송파구	잠실동							125.35172780182555		
800238615						송파구	잠실동							164.8443181476439		
800238616						송파구	잠실동							128.47502141348346		
800238617						송파구	잠실동							104.4041078724435		
800238618						송파구	잠실동							76.32941181180104		
800238619						송파구	잠실동							151.49539229398874		
800238620						송파구	잠실동							121.32384995264167		
800238621						송파구	잠실동							242.31301309280258		
800238624						송파구	잠실동							180.05054598729384		
