osm_id	name	is_tunnel	geometry
413943246	수색객차출발선	False	LINESTRING (126.908905 37.571756, 126.909249 37.571631, 126.909577 37.571523, 126.91 37.571352, 126.91059 37.571094, 126.911726 37.570486, 126.912276 37.5702, 126.913324 37.569611, 126.913867 37.569284)
413943249	수색객차출발선	False	LINESTRING (126.91282 37.569651, 126.912238 37.56987, 126.911683 37.570128, 126.908234 37.57174)
413943271	경의선	False	LINESTRING (126.902659 37.576019, 126.903816 37.575189, 126.904301 37.574842, 126.905785 37.573781, 126.906724 37.573139, 126.907416 37.572631, 126.90771 37.572425, 126.90805 37.572194, 126.90848 37.571904, 126.908907 37.571626, 126.909331 37.571368, 126.909782 37.571136, 126.910112 37.57099, 126.911799 37.570246, 126.913867 37.569284, 126.915684 37.568449, 126.916287 37.568171)
428890005	경부선	False	LINESTRING (126.963208 37.528632, 126.96253 37.528127, 126.96229 37.52797, 126.961381 37.527345, 126.960993 37.527082, 126.960095 37.526454, 126.958858 37.525648, 126.957873 37.524928, 126.9571 37.524288, 126.956432 37.523672)
596351548	경의선	False	LINESTRING (126.928091 37.563441, 126.926913 37.564391, 126.926799 37.564483, 126.926627 37.56462, 126.926408 37.564778, 126.926179 37.564938, 126.925977 37.565064, 126.925697 37.565221, 126.925433 37.56536, 126.925089 37.565512, 126.924728 37.565654, 126.924305 37.565798, 126.924083 37.565864, 126.923876 37.56592, 126.923632 37.565977, 126.923269 37.566043, 126.922918 37.566105, 126.921902 37.566295, 126.920834 37.566472, 126.92015 37.566598, 126.91984 37.566663, 126.919557 37.566723, 126.919158 37.566839, 126.918864 37.566937, 126.918557 37.567046, 126.918139 37.567218, 126.917802 37.567373, 126.917167 37.567663)
634360974	경의선	True	LINESTRING (126.905192 37.573993, 126.906769 37.572819, 126.908231 37.5717, 126.908822 37.571319, 126.909431 37.571015, 126.911488 37.570085, 126.914996 37.568527)
634360975	경의선	True	LINESTRING (126.914964 37.568486, 126.914153 37.568847, 126.913327 37.569215, 126.910989 37.570256, 126.90916 37.571094, 126.908871 37.571236, 126.908696 37.571339, 126.908363 37.571551, 126.907997 37.571816, 126.907422 37.572255, 126.906829 37.57272)
717931776	인천국제공항선	True	LINESTRING (126.899402 37.576542, 126.900161 37.576038, 126.902494 37.574414, 126.903488 37.573805, 126.904829 37.573023, 126.906428 37.572094, 126.907045 37.571736, 126.907486 37.571477, 126.907991 37.571202, 126.908547 37.570896, 126.908959 37.570675, 126.909571 37.570409, 126.910478 37.570018, 126.911112 37.569768, 126.911626 37.56956, 126.912093 37.569383, 126.91256 37.569199, 126.913115 37.568987, 126.913606 37.5688, 126.913926 37.56868, 126.914734 37.568319, 126.91586 37.567815, 126.916142 37.567698, 126.916739 37.567453, 126.917226 37.56726, 126.917674 37.567076, 126.917906 37.566971, 126.917991 37.566932, 126.918416 37.566748, 126.918699 37.566618, 126.919072 37.56642, 126.919358 37.566214, 126.919783 37.565694, 126.920289 37.565064, 126.92077 37.564477, 126.921108 37.564045, 126.921442 37.563631, 126.921744 37.563257, 126.921977 37.562966, 126.922294 37.562556, 126.922523 37.56228, 126.922878 37.56184, 126.923275 37.561345, 126.923531 37.561012, 126.923828 37.560654, 126.92416 37.560236, 126.924608 37.559669, 126.924947 37.55925, 126.925389 37.558708, 126.925538 37.558524, 126.925819 37.558201, 126.926024 37.557996, 126.926054 37.557967, 126.926409 37.557669, 126.926448 37.557642, 126.926769 37.557419, 126.927091 37.557211, 126.927324 37.557072, 126.92753 37.556959, 126.9279 37.55678, 126.928101 37.556694, 126.928535 37.556532, 126.928905 37.556377, 126.929215 37.556243, 126.929529 37.556104, 126.929795 37.555972, 126.930102 37.555808, 126.930452 37.555624, 126.930945 37.555301, 126.931458 37.554956, 126.932026 37.554556, 126.932587 37.554157, 126.933422 37.553566, 126.934212 37.552996, 126.934806 37.552571, 126.935417 37.552128, 126.935964 37.551731, 126.936737 37.55117, 126.937273 37.550752, 126.937478 37.550558, 126.937822 37.55013, 126.938075 37.549772, 126.938423 37.549335, 126.938628 37.54909, 126.93883 37.548839, 126.938982 37.548665, 126.939232 37.548352, 126.939528 37.548059, 126.939828 37.54779, 126.940185 37.547515, 126.940579 37.547238, 126.940734 37.54715, 126.941058 37.546983, 126.941318 37.546875, 126.941706 37.546718, 126.942018 37.546607, 126.942261 37.546522, 126.94271 37.546391, 126.943209 37.546259, 126.943717 37.546121, 126.944128 37.546001, 126.944515 37.545877, 126.944958 37.545721, 126.945332 37.545577, 126.945766 37.545389, 126.946195 37.54519, 126.946589 37.545006, 126.94705 37.544798, 126.948091 37.544326, 126.949689 37.543607, 126.950295 37.543325, 126.950729 37.543123, 126.951998 37.542538, 126.952254 37.542416, 126.95344 37.541853, 126.954458 37.541386, 126.955017 37.541102, 126.955554 37.540769, 126.956613 37.540121, 126.957192 37.539886, 126.958154 37.539549, 126.959102 37.539334, 126.961829 37.53866, 126.962765 37.538417, 126.963354 37.538304, 126.964484 37.538208, 126.965093 37.538175, 126.965517 37.538185, 126.965929 37.538252, 126.966286 37.538353, 126.966882 37.538646, 126.967294 37.538878, 126.967847 37.539246, 126.968984 37.540252, 126.970055 37.54117, 126.970499 37.541584, 126.970641 37.541799, 126.970717 37.541973, 126.970803 37.542316, 126.970892 37.542749, 126.970928 37.543105, 126.970898 37.543632, 126.97084 37.544014, 126.970805 37.544299, 126.970631 37.544967, 126.970421 37.545971, 126.970233 37.547036, 126.970097 37.548023, 126.969959 37.549659, 126.96986 37.551287, 126.969833 37.551807, 126.969822 37.551898)
717933090	인천국제공항선	True	LINESTRING (126.969859 37.552058, 126.969891 37.551621, 126.969908 37.551317, 126.969953 37.550448, 126.970013 37.549762, 126.970199 37.547651, 126.970274 37.547023, 126.970382 37.546373, 126.970463 37.545993, 126.970586 37.545445, 126.970687 37.545058, 126.970824 37.544574, 126.970877 37.544363, 126.970913 37.544171, 126.97097 37.543595, 126.970981 37.543107, 126.970967 37.542757, 126.970921 37.542445, 126.970864 37.542197, 126.97078 37.541938, 126.970736 37.541816, 126.970629 37.541589, 126.970456 37.541424, 126.970079 37.541107, 126.96899 37.540108, 126.967872 37.539177, 126.967359 37.538838, 126.967153 37.538722, 126.966817 37.538529, 126.966318 37.538305, 126.966015 37.538206, 126.965637 37.538142, 126.965399 37.538116, 126.965121 37.53811, 126.964849 37.538126, 126.964258 37.538154, 126.963811 37.538197, 126.963365 37.538263, 126.962754 37.538374, 126.961055 37.538791, 126.960471 37.538941, 126.959906 37.539081, 126.959088 37.539252, 126.958187 37.539493, 126.957676 37.539677, 126.957037 37.539902, 126.956593 37.540079, 126.956146 37.540361, 126.954996 37.541078, 126.954468 37.541349, 126.953428 37.541828, 126.95223 37.542389, 126.951918 37.542535, 126.950905 37.543002, 126.949651 37.543582, 126.948764 37.543988, 126.947499 37.544556, 126.946148 37.545183, 126.945608 37.545431, 126.945099 37.545634, 126.94444 37.545874, 126.943967 37.546025, 126.943303 37.546207, 126.942544 37.546407, 126.942117 37.546549, 126.94171 37.54669, 126.941416 37.546808, 126.941132 37.546926, 126.940811 37.547088, 126.940552 37.547229, 126.94037 37.547352, 126.939979 37.547648, 126.93966 37.547888, 126.939235 37.548305, 126.938946 37.548656, 126.938608 37.549072, 126.938318 37.549426, 126.938037 37.549755, 126.937612 37.55033, 126.937438 37.550535, 126.937127 37.550823, 126.936819 37.551072, 126.93654 37.551268, 126.936049 37.551627, 126.935499 37.55203, 126.934966 37.552415, 126.934422 37.552814, 126.933954 37.553151, 126.933262 37.553654, 126.932814 37.553969, 126.932444 37.554229, 126.932418 37.554248, 126.932106 37.554466, 126.931686 37.554766, 126.930769 37.555372, 126.930405 37.555593, 126.929604 37.55602, 126.928603 37.556467, 126.927944 37.556728, 126.927287 37.557046, 126.926812 37.557344, 126.926527 37.557547, 126.926429 37.557624, 126.926172 37.557829, 126.925956 37.558016, 126.92579 37.558191, 126.925546 37.558474, 126.924728 37.559454, 126.923925 37.560458, 126.922687 37.562, 126.921505 37.563476, 126.920559 37.564648, 126.920211 37.565054, 126.91955 37.565906, 126.919309 37.566198, 126.919091 37.566368, 126.91869 37.566588, 126.91855 37.566647, 126.918225 37.566801, 126.917664 37.567045, 126.917185 37.567237, 126.916161 37.567654, 126.915626 37.567889, 126.913897 37.56866, 126.911843 37.569437, 126.910642 37.569912, 126.91041 37.570011, 126.908936 37.570642, 126.907796 37.571261, 126.907274 37.571552, 126.906994 37.571714, 126.906421 37.572038, 126.90489 37.57293, 126.903485 37.573743, 126.902187 37.574537, 126.900141 37.576021, 126.899384 37.576522)
847193802	용산선	True	LINESTRING (126.963481 37.538324, 126.96216 37.538634, 126.9615 37.538803, 126.961044 37.53892, 126.960252 37.539123, 126.958986 37.539431, 126.958191 37.539616, 126.958037 37.53966, 126.95764 37.539778, 126.957341 37.53989, 126.956971 37.540042, 126.956706 37.540154, 126.956463 37.540286, 126.956287 37.540384, 126.955409 37.540916, 126.955042 37.541136, 126.954901 37.541204, 126.954466 37.54142, 126.953508 37.541867, 126.951654 37.542734, 126.951071 37.543003, 126.949647 37.543659, 126.946977 37.544865, 126.945665 37.545458, 126.94515 37.545676, 126.944744 37.545826, 126.944357 37.545958, 126.944079 37.546045, 126.942262 37.546552, 126.94196 37.546658, 126.941636 37.546779, 126.941296 37.54691, 126.941064 37.547006, 126.94074 37.547173, 126.94054 37.547298, 126.940355 37.547424, 126.940093 37.547608, 126.939848 37.547801, 126.939638 37.54799, 126.939473 37.548146, 126.939297 37.548321, 126.939093 37.54857, 126.93867 37.54909, 126.938161 37.549708, 126.93781 37.550205, 126.93761 37.550454, 126.937499 37.550606, 126.937125 37.550931, 126.93696 37.551056, 126.936821 37.551162, 126.935623 37.552016, 126.93427 37.552991, 126.933449 37.55358, 126.933195 37.553765, 126.932514 37.554249, 126.932076 37.554559, 126.931697 37.554838, 126.931164 37.555209, 126.930764 37.55548, 126.930471 37.555663, 126.930163 37.555837, 126.929904 37.555976, 126.928508 37.556623, 126.927492 37.55709, 126.92724 37.55722, 126.926862 37.557414, 126.926679 37.55753, 126.926459 37.557671, 126.926236 37.557848, 126.926024 37.558052, 126.925812 37.558255, 126.925602 37.558488, 126.924528 37.559846, 126.922893 37.561894, 126.921124 37.564108, 126.919527 37.566141, 126.919299 37.566396, 126.919096 37.566576, 126.91884 37.566773, 126.918608 37.566918, 126.918502 37.566969, 126.918205 37.567104, 126.917766 37.567291, 126.915937 37.568052, 126.915289 37.568341, 126.914964 37.568486)
847197048	경의선	False	LINESTRING (126.955919 37.561616, 126.956676 37.561708, 126.957724 37.561798)
847197049	경의선	False	LINESTRING (126.955795 37.561601, 126.955919 37.561616)
847197050	경의선	False	LINESTRING (126.955787 37.561519, 126.954558 37.561365, 126.95312 37.561143, 126.95257 37.561066)
847197051	경의선	False	LINESTRING (126.955938 37.56153, 126.955787 37.561519)
1471545534	경의선	False	LINESTRING (126.940222 37.559795, 126.940392 37.559798, 126.94049 37.559809, 126.940611 37.55981, 126.941264 37.559826)
27694985	경부선	False	LINESTRING (126.971211 37.541622, 126.971218 37.538636, 126.971213 37.538248, 126.97119 37.537918, 126.971163 37.537559, 126.971091 37.536794, 126.97098 37.53605, 126.970865 37.535544, 126.970782 37.535258, 126.970653 37.534949, 126.970554 37.534758, 126.970421 37.534543, 126.970207 37.534218, 126.970018 37.533983, 126.969861 37.533811, 126.96972 37.533664, 126.969421 37.533401, 126.968781 37.532918, 126.967798 37.532186)
308993307	용산선	False	LINESTRING (126.969001 37.532862, 126.969107 37.533114, 126.969182 37.533374, 126.969194 37.53344, 126.969219 37.533615, 126.969244 37.533854, 126.969236 37.534046, 126.969209 37.534257, 126.969187 37.534373, 126.969152 37.534515, 126.969102 37.534666, 126.969053 37.534788)
308993309	용산선	False	LINESTRING (126.967329 37.531266, 126.968181 37.53189, 126.968493 37.532161, 126.968754 37.532456, 126.968869 37.532619, 126.969001 37.532862)
308993310	용산선	False	LINESTRING (126.969048 37.532851, 126.968973 37.532702, 126.968832 37.532496, 126.968625 37.532247, 126.968439 37.532047, 126.968257 37.53189, 126.968121 37.531784, 126.967933 37.531653, 126.967807 37.531563)
308993311	용산선	False	LINESTRING (126.9691 37.534802, 126.969146 37.534666, 126.969197 37.534522, 126.969234 37.534371, 126.969262 37.534212, 126.969278 37.53405, 126.969288 37.533861, 126.969273 37.533624, 126.969231 37.533395, 126.969223 37.533367, 126.96915 37.533126, 126.969091 37.532958, 126.969048 37.532851)
308993312	용산선	False	LINESTRING (126.969053 37.534788, 126.968959 37.534989, 126.968859 37.535152)
308993740	경부선	False	LINESTRING (126.971372 37.541648, 126.971408 37.539569, 126.971397 37.53899, 126.971381 37.53868, 126.971347 37.538233, 126.971307 37.53782, 126.971264 37.537424, 126.971227 37.537082, 126.971184 37.536691, 126.971129 37.536322, 126.971058 37.535914, 126.97099 37.535577, 126.970931 37.535357, 126.970836 37.535096, 126.97075 37.534874, 126.970626 37.534644, 126.970442 37.534348, 126.97025 37.534087, 126.970096 37.533896, 126.969912 37.533698, 126.969699 37.533496, 126.969505 37.533327, 126.968799 37.53275, 126.968618 37.532614, 126.967937 37.532065, 126.967292 37.531594)
308993741	경부선	False	LINESTRING (126.971358 37.548007, 126.971358 37.547515, 126.971372 37.545545, 126.971373 37.545167, 126.971377 37.544889, 126.971357 37.544243, 126.971347 37.544001, 126.971335 37.543432, 126.971347 37.54307, 126.97136 37.542721, 126.971378 37.542281, 126.971372 37.541872)
309151265	경부본선	False	LINESTRING (126.96875 37.53223, 126.968513 37.532032, 126.968303 37.53187, 126.967807 37.531563)
309151268		False	LINESTRING (126.96771 37.531432, 126.967503 37.53129, 126.967494 37.531284, 126.967378 37.531202, 126.967222 37.531095)
309151271		False	LINESTRING (126.971681 37.553929, 126.971693 37.553183, 126.97169 37.552533, 126.971693 37.552326, 126.971692 37.55199, 126.971681 37.551871, 126.971657 37.551754, 126.971579 37.551512)
309151273		False	LINESTRING (126.971693 37.552326, 126.971709 37.552505, 126.971729 37.552726, 126.971743 37.552958, 126.971747 37.553178, 126.971727 37.553948)
309151503		False	LINESTRING (126.971316 37.54888, 126.971293 37.549171, 126.971271 37.54941, 126.971264 37.549579, 126.971273 37.550003)
309151505		False	LINESTRING (126.971358 37.548007, 126.97135 37.548168, 126.971325 37.548569, 126.97132 37.548721)
315423455	경부선	False	LINESTRING (126.96619 37.53079, 126.963351 37.528731, 126.963208 37.528632)
315423458	용산선	False	LINESTRING (126.967329 37.531266, 126.967272 37.53123, 126.966888 37.530955, 126.966783 37.530875, 126.96641 37.530594)
317153966		False	LINESTRING (126.961037 37.527054, 126.961381 37.527345)
317153970		False	LINESTRING (126.960697 37.526814, 126.960169 37.526376)
317153976		False	LINESTRING (126.966014 37.53093, 126.963015 37.528782)
317153977		False	LINESTRING (126.962726 37.529048, 126.964124 37.53006, 126.965694 37.531196)
317153979		False	LINESTRING (126.965899 37.531038, 126.964208 37.529818)
317153980		False	LINESTRING (126.967753 37.532207, 126.967411 37.531999, 126.967003 37.531776, 126.966676 37.531592, 126.966457 37.531465, 126.966206 37.531309, 126.966016 37.531163, 126.965867 37.531056)
317153983	경부선	False	LINESTRING (126.966164 37.530842, 126.966651 37.531185, 126.966763 37.531264, 126.967287 37.531639, 126.967465 37.531779, 126.967946 37.532122, 126.968123 37.532265, 126.968337 37.532438, 126.968658 37.532696, 126.969459 37.533349, 126.96965 37.533515, 126.969961 37.533816, 126.97014 37.534023, 126.970358 37.534316, 126.970568 37.534651, 126.970722 37.534947, 126.97087 37.535335, 126.970953 37.535638, 126.971024 37.53599, 126.971076 37.536281, 126.971132 37.536681, 126.971184 37.537111, 126.97124 37.537815, 126.97127 37.538331, 126.971283 37.538839, 126.971273 37.539506, 126.971267 37.540488, 126.971256 37.541535, 126.971257 37.54163)
319981395		False	LINESTRING (126.988644 37.524369, 126.988611 37.523943)
319981396		False	LINESTRING (126.988499 37.524703, 126.988512 37.524523, 126.988558 37.523926, 126.988598 37.523739, 126.98866 37.523448)
380059532	경부선	False	LINESTRING (126.971183 37.551904, 126.971179 37.551641, 126.971167 37.550918, 126.971168 37.550737, 126.97117 37.550364)
380059533	경부선	False	LINESTRING (126.97121 37.541911, 126.971211 37.541622)
380059535		False	LINESTRING (126.971231 37.552357, 126.971234 37.552151, 126.971237 37.551774, 126.971237 37.551555, 126.971228 37.551334, 126.971195 37.551065, 126.971167 37.550918)
380059536		False	LINESTRING (126.969301 37.533067, 126.969329 37.533215, 126.969448 37.533755, 126.96948 37.53386, 126.969521 37.533974, 126.969542 37.53403)
380059537	경부본선	False	LINESTRING (126.969542 37.53403, 126.969579 37.534124, 126.969632 37.534225, 126.969843 37.534578, 126.970097 37.534943)
380059540	경부선	False	LINESTRING (126.971257 37.54163, 126.971254 37.541918)
380059541	경부선	False	LINESTRING (126.971372 37.541872, 126.971372 37.541648)
380059542		False	LINESTRING (126.971443 37.552364, 126.971445 37.552098, 126.971447 37.551859, 126.971434 37.551625, 126.971412 37.551494, 126.971373 37.551281, 126.971297 37.550981, 126.971239 37.550791, 126.971207 37.550625, 126.97117 37.550364)
380059544		False	LINESTRING (126.970677 37.55235, 126.970688 37.551666, 126.970689 37.551569, 126.970687 37.551464, 126.970676 37.551095, 126.970664 37.550752, 126.970664 37.550508, 126.970668 37.550344, 126.970696 37.550052, 126.970742 37.549827, 126.970821 37.549424)
380059545		False	LINESTRING (126.970331 37.552337, 126.970338 37.551628, 126.970336 37.551479, 126.970332 37.551182, 126.970337 37.551047, 126.970351 37.550898, 126.970368 37.550753, 126.970403 37.550537, 126.970445 37.5503)
380059546		False	LINESTRING (126.96897 37.533477, 126.968784 37.53331, 126.968578 37.533125, 126.968418 37.532983, 126.968186 37.532792, 126.967943 37.532608, 126.967761 37.532474, 126.967522 37.532308, 126.967211 37.532104, 126.966942 37.531922, 126.966506 37.531655)
380059547		False	LINESTRING (126.970523 37.55236, 126.97053 37.551386, 126.970519 37.550999, 126.970523 37.550655, 126.970532 37.550434, 126.970572 37.550209, 126.970616 37.549997, 126.970732 37.549599, 126.970824 37.549252, 126.970899 37.54902)
380059548		False	LINESTRING (126.967397 37.53265, 126.967672 37.532856, 126.967807 37.53296, 126.967891 37.533034, 126.96803 37.533187, 126.968128 37.533322, 126.968208 37.533451, 126.968285 37.533615, 126.968326 37.533726)
380059549	경부본선	False	LINESTRING (126.970941 37.548366, 126.970905 37.548545, 126.970846 37.548876, 126.970813 37.549026, 126.970755 37.549292)
380059550	용산역 인상선	False	LINESTRING (126.966942 37.531922, 126.967163 37.53204, 126.967349 37.532149, 126.967526 37.532249, 126.967777 37.532401, 126.968183 37.532685, 126.968608 37.533035, 126.96917 37.533504, 126.969632 37.533894, 126.969854 37.534092, 126.970068 37.534328, 126.970216 37.534516, 126.970336 37.534681, 126.970386 37.534757)
380059551		False	LINESTRING (126.971038 37.53679, 126.970981 37.536447, 126.970916 37.536131, 126.970837 37.535837, 126.97078 37.535628, 126.970696 37.535402, 126.970609 37.535221, 126.970482 37.534995, 126.970353 37.534779, 126.970146 37.534498, 126.970038 37.534363, 126.969915 37.534228, 126.969779 37.534092, 126.969577 37.533919, 126.969129 37.533592, 126.96897 37.533477)
380059553		False	LINESTRING (126.970721 37.55235, 126.970735 37.551628, 126.970734 37.551541, 126.970725 37.551144, 126.970717 37.550526, 126.970728 37.550263, 126.970745 37.550052, 126.970778 37.549714, 126.970821 37.549424, 126.970899 37.54902)
380059555		False	LINESTRING (126.971102 37.545078, 126.97109 37.545188, 126.971051 37.545552)
380059556		False	LINESTRING (126.97116 37.541902, 126.971162 37.541614)
380059557		False	LINESTRING (126.971121 37.549428, 126.971152 37.549049, 126.971178 37.548734)
380059558	경부선	False	LINESTRING (126.97111 37.541606, 126.97111 37.541709, 126.971111 37.541886)
380059559		False	LINESTRING (126.971092 37.546769, 126.971139 37.54747)
380059560		False	LINESTRING (126.971096 37.546142, 126.971147 37.545412)
380059561	경부본선	False	LINESTRING (126.971062 37.541599, 126.97106 37.541884)
380059562	용산역 인상선	False	LINESTRING (126.966206 37.531309, 126.966438 37.531478, 126.96668 37.531635, 126.967185 37.531952, 126.967495 37.532132, 126.967582 37.532179, 126.967778 37.5323, 126.967954 37.532426, 126.968139 37.532569, 126.96844 37.532822, 126.968736 37.533075, 126.968981 37.533281, 126.969536 37.533746, 126.96982 37.533996, 126.969986 37.534161, 126.970116 37.534311, 126.970246 37.534474, 126.970389 37.534672, 126.970493 37.534856, 126.970622 37.535162)
380059563		False	LINESTRING (126.970984 37.552362, 126.97099 37.551893, 126.971002 37.551583, 126.97104 37.551103, 126.971095 37.550567, 126.97111 37.550216, 126.971115 37.549833)
380059564	경부본선	False	LINESTRING (126.970097 37.534943, 126.970364 37.53531, 126.970446 37.535432, 126.970524 37.535567, 126.97061 37.53571, 126.97068 37.535891, 126.970773 37.536088, 126.970806 37.536226, 126.970842 37.536389, 126.970874 37.536513, 126.970919 37.53695, 126.970979 37.537429, 126.97101 37.537743, 126.971074 37.538386, 126.971076 37.539271, 126.971066 37.5408, 126.971062 37.541599)
380059565		False	LINESTRING (126.971162 37.541614, 126.971168 37.540892, 126.971173 37.53919, 126.971182 37.538648, 126.971154 37.538035, 126.97111 37.537564, 126.971048 37.53686, 126.971038 37.53679, 126.970996 37.536453, 126.970964 37.536239, 126.97092 37.535991, 126.970857 37.535701, 126.970747 37.535324, 126.970666 37.535111, 126.970562 37.534873, 126.97042 37.534617, 126.970191 37.534274, 126.970014 37.534039, 126.969898 37.533914, 126.969681 37.533703, 126.969475 37.533521, 126.969075 37.533185, 126.968708 37.532907, 126.968334 37.532634, 126.967753 37.532207, 126.967302 37.531876, 126.966039 37.530948)
380059567	경부선	False	LINESTRING (126.971096 37.546142, 126.97109 37.546569, 126.971092 37.546769)
380059568		False	LINESTRING (126.969953 37.551148, 126.969981 37.550753, 126.970086 37.550196)
380059569		False	LINESTRING (126.970432 37.549584, 126.970359 37.550026, 126.97029 37.550438, 126.970218 37.550822)
380059570		False	LINESTRING (126.970557 37.549218, 126.970519 37.549441, 126.970476 37.549708, 126.97041 37.550069)
380059571		False	LINESTRING (126.970979 37.537429, 126.970988 37.536881)
380059572		False	LINESTRING (126.970301 37.551922, 126.970307 37.5511, 126.970309 37.550954, 126.970318 37.550833, 126.970347 37.550696, 126.970381 37.550543, 126.970445 37.5503)
380059573		False	LINESTRING (126.969828 37.551719, 126.969953 37.551148, 126.970046 37.550697, 126.970118 37.550398, 126.97015 37.550202)
380059574		False	LINESTRING (126.968123 37.532265, 126.968296 37.532439, 126.968519 37.532664, 126.968659 37.532808, 126.968781 37.532918)
380059575		False	LINESTRING (126.969242 37.53303, 126.969179 37.532863, 126.969119 37.532738, 126.969059 37.532625, 126.968979 37.532496, 126.96892 37.532424, 126.96875 37.53223)
380059576		False	LINESTRING (126.969866 37.552566, 126.969878 37.55249, 126.96992 37.552314, 126.969953 37.552214, 126.969987 37.552111, 126.97005 37.551919, 126.970097 37.551739)
380059577		False	LINESTRING (126.971239 37.550791, 126.971253 37.551023, 126.971282 37.551375, 126.97129 37.551583, 126.971279 37.55215)
380059578		False	LINESTRING (126.969478 37.533977, 126.969444 37.533893, 126.969389 37.533707, 126.969343 37.533478, 126.969242 37.53303)
380059581		False	LINESTRING (126.970889 37.552365, 126.970913 37.551303, 126.970932 37.551096, 126.970953 37.550911, 126.971017 37.5505)
380059582		False	LINESTRING (126.967684 37.532643, 126.96784 37.532784, 126.967923 37.532884, 126.968019 37.53301, 126.968122 37.533168, 126.968193 37.533297)
380059584		False	LINESTRING (126.968004 37.53308, 126.967905 37.53295, 126.967779 37.53281, 126.967612 37.532674, 126.967508 37.532605, 126.967088 37.532311, 126.966709 37.532057, 126.966362 37.531832)
380059585		False	LINESTRING (126.970411 37.550296, 126.970331 37.550609, 126.970242 37.550942, 126.970169 37.551233, 126.970151 37.551417, 126.970142 37.551814)
380059586		False	LINESTRING (126.970937 37.552357, 126.97094 37.551899, 126.970958 37.551509, 126.97096 37.551264, 126.970975 37.550937, 126.970986 37.550775, 126.971017 37.5505)
380059587		False	LINESTRING (126.97009 37.552332, 126.970095 37.551968, 126.970097 37.551739, 126.970094 37.551511, 126.97011 37.551265, 126.970159 37.551026, 126.970218 37.550822)
380059588		False	LINESTRING (126.970046 37.550697, 126.970213 37.550195, 126.970252 37.550077, 126.970432 37.549584)
380136004	경부선	False	LINESTRING (126.971254 37.541918, 126.971258 37.542398, 126.971261 37.542899, 126.971255 37.543407, 126.971261 37.543669, 126.971289 37.544218, 126.971327 37.544884, 126.971326 37.54517, 126.97133 37.546871, 126.971313 37.547581, 126.971315 37.548009, 126.971315 37.548075, 126.971318 37.548561, 126.97132 37.548721)
380136021	경부선	False	LINESTRING (126.971111 37.541886, 126.971113 37.542821, 126.971107 37.544866, 126.971102 37.545078, 126.9711 37.545187, 126.971096 37.545481, 126.971096 37.546142)
405575388	경원선	False	LINESTRING (126.961807 37.523109, 126.961849 37.523065, 126.962076 37.522887, 126.96235 37.522711)
405575391	경원선	False	LINESTRING (126.962308 37.522665, 126.962028 37.522863, 126.961772 37.523067)
405594533		False	LINESTRING (126.97007 37.553774, 126.970019 37.555874, 126.970072 37.556054)
405596907	경의선	False	LINESTRING (126.962143 37.562351, 126.962663 37.562392, 126.963187 37.562417, 126.964891 37.562471, 126.96574 37.562477, 126.966246 37.562444, 126.966677 37.562405, 126.967277 37.562302, 126.967579 37.562226, 126.96788 37.562128, 126.968454 37.561903, 126.968558 37.56186, 126.968859 37.561719, 126.969074 37.561606, 126.969359 37.561424, 126.969721 37.561199, 126.969995 37.560999, 126.970177 37.560816, 126.970333 37.560625)
405599661	경의선	False	LINESTRING (126.971112 37.558098, 126.971096 37.557903, 126.971038 37.557607, 126.970928 37.557335, 126.970763 37.556984)
405599663	경의선	False	LINESTRING (126.970639 37.556817, 126.970862 37.557322, 126.970915 37.557462, 126.970946 37.557629, 126.971037 37.558074, 126.971055 37.558158)
405599664	경의선	False	LINESTRING (126.97107 37.559207, 126.971022 37.559354, 126.970851 37.559745)
405599665		False	LINESTRING (126.970639 37.556817, 126.970928 37.557335)
405599666	경의선	False	LINESTRING (126.970518 37.556548, 126.97055 37.556624, 126.970639 37.556817)
405599667		False	LINESTRING (126.970763 37.556984, 126.970647 37.556616, 126.97062 37.55648, 126.97062 37.556288, 126.97062 37.556189)
405599668	경의선	False	LINESTRING (126.970763 37.556984, 126.970593 37.556591, 126.970548 37.556469, 126.970506 37.556288, 126.970494 37.556172)
405599669		False	LINESTRING (126.971038 37.557607, 126.970944 37.557296)
405599670		False	LINESTRING (126.970944 37.557296, 126.970843 37.557006, 126.970788 37.556854, 126.970724 37.556632, 126.970698 37.556516, 126.970687 37.556412, 126.970673 37.556285, 126.970677 37.556185)
405599671		False	LINESTRING (126.970944 37.557296, 126.970872 37.556981, 126.970846 37.556853, 126.970835 37.556624, 126.970845 37.556169)
405599672		False	LINESTRING (126.971096 37.557903, 126.971055 37.557484)
405599673		False	LINESTRING (126.970894 37.556169, 126.970928 37.553774)
405599674		False	LINESTRING (126.971055 37.557484, 126.970969 37.557034, 126.970943 37.55687, 126.970938 37.556692, 126.970937 37.556169)
405599675	경의선	False	LINESTRING (126.971145 37.55909, 126.971156 37.559013, 126.971168 37.558848, 126.971158 37.558594, 126.971112 37.558152)
405599676	경의선	False	LINESTRING (126.970564 37.560298, 126.970792 37.559928, 126.970899 37.55974, 126.971062 37.559358, 126.971111 37.559222, 126.971145 37.55909)
405599677		False	LINESTRING (126.971145 37.55909, 126.971168 37.558967, 126.971183 37.55881, 126.971209 37.558577, 126.971203 37.558324)
405599678		False	LINESTRING (126.971112 37.558098, 126.971156 37.557457)
