apt_seq	area_type	deal_ym	n_trades	median_price_per_m2
11680-473	156.0	202201	1	2032.907693285052
11680-473	156.0	202205	1	1924.9094720792834
11680-473	156.0	202305	1	2287.0211549456835
11680-473	156.0	202309	1	2414.077885775999
11680-473	156.0	202402	1	2223.4927895305254
11680-473	156.0	202507	1	2477.606251191157
11680-473	156.0	202508	1	2541.134616606315
11680-473	156.0	202608	1	2795.2480782669463
11680-473	159.0	202203	1	2076.966257094742
11680-473	159.0	202404	1	2182.9975675169962
11680-473	159.0	202412	1	2307.740285660824
11680-473	159.0	202506	1	2526.040042412524
11680-473	159.0	202603	1	2401.297324268696
11680-473	180.0	202204	2	1302.271338923752
11680-473	180.0	202305	1	2665.630032765036
11680-4730	27.0	202205	1	1836.053412462908
11680-4730	27.0	202407	1	1771.8715393133998
11680-4730	27.0	202410	1	1879.1451731761238
11680-4730	27.0	202607	1	1594.9554896142433
11680-474	105.0	202601	1	2517.5089911035398
11680-474	120.0	202411	1	2140.2700032927232
11680-474	120.0	202501	1	2469.5423114916034
11680-474	120.0	202604	1	2346.065195917023
11680-474	120.0	202605	1	2387.2242344418833
11680-474	156.0	202607	1	2003.81679389313
11680-474	180.0	202608	1	2229.902999219534
11680-4756	18.0	202201	1	1825.9935553168634
11680-4756	18.0	202202	1	1832.8840970350404
11680-4756	21.0	202501	1	1441.9915453264443
11680-4756	42.0	202601	1	1832.7067669172932
11680-476	240.0	202409	1	2072.624772011275
11680-476	240.0	202606	1	1960.703034322666
11680-4763	27.0	202605	1	1358.4905660377358
11680-4763	27.0	202606	1	1490.566037735849
11680-477	84.0	202408	1	1076.2975364745275
11680-4774	210.0	202109	1	2471.733966745843
11680-4774	210.0	202110	1	2935.866983372922
11680-4774	210.0	202203	1	2897.862232779097
11680-4774	210.0	202305	1	3087.8859857482184
11680-4780	60.0	202110	1	3833.9723287214533
11680-4780	60.0	202301	1	2700.450075012502
11680-4780	60.0	202302	1	2650.441740290048
11680-4780	60.0	202304	1	3133.855642607101
11680-4780	60.0	202305	5	3133.855642607101
11680-4780	60.0	202307	1	3133.855642607101
11680-4780	60.0	202311	1	3125.520920153359
11680-4780	60.0	202401	2	3192.4738373367886
11680-4780	60.0	202402	1	3117.1861976996165
11680-4780	60.0	202404	5	3417.236206034339
11680-4780	60.0	202405	2	3442.5252380342818
11680-4780	60.0	202407	2	3733.9556592765457
11680-4780	60.0	202408	1	4084.694898299433
11680-4780	60.0	202409	1	3885.275971318993
11680-4780	60.0	202502	5	4000.6667777962994
11680-4780	60.0	202503	4	4163.193865644274
11680-4780	60.0	202510	3	4985.826246456561
11680-4780	60.0	202512	2	5192.532088681446
11680-4780	60.0	202602	1	4500.750125020837
11680-4780	72.0	202301	1	2651.779483600837
11680-4780	72.0	202302	1	2650.6696428571427
11680-4780	72.0	202305	1	3070.4815073272853
11680-4780	72.0	202309	1	3166.8526785714284
11680-4780	72.0	202311	1	3140.26517794836
11680-4780	72.0	202403	1	3278.459821428571
11680-4780	72.0	202404	2	3362.1651785714284
11680-4780	72.0	202405	3	3475.226796929518
11680-4780	72.0	202407	1	3557.4776785714284
11680-4780	72.0	202503	3	3628.7508722958823
11680-4780	72.0	202506	1	3838.1018841591062
11680-4780	72.0	202509	1	4115.513392857142
11680-4780	72.0	202601	1	4354.501046755059
11680-4780	72.0	202604	1	4159.10676901605
11680-4780	72.0	202605	1	3836.4955357142853
11680-4780	84.0	202204	1	3295.2806873014006
11680-4780	84.0	202302	2	2524.125435189206
11680-4780	84.0	202304	1	2612.072008471585
11680-4780	84.0	202306	2	2912.7927503824876
11680-4780	84.0	202307	1	3000.352982703848
11680-4780	84.0	202308	1	2965.7526185712604
11680-4780	84.0	202309	1	3153.3121543711027
11680-4780	84.0	202403	2	2983.405907967518
11680-4780	84.0	202405	1	3136.401082735083
11680-4780	84.0	202406	1	3177.5920913263503
11680-4780	84.0	202407	4	3206.633438297603
11680-4780	84.0	202408	2	3232.7332627367928
11680-4780	84.0	202410	1	3347.452641487234
11680-4780	84.0	202411	1	3271.7429681063904
11680-4780	84.0	202412	1	3177.5920913263503
11680-4780	84.0	202501	2	3259.5891522824936
11680-4780	84.0	202502	4	3307.0495468989056
11680-4780	84.0	202503	3	3412.9692832764504
11680-4780	84.0	202506	1	3565.125308859866
11680-4780	84.0	202507	1	3883.7236671766505
11680-4780	84.0	202511	3	3919.0302459691657
11680-4780	84.0	202603	1	3530.6578792515006
11680-4780	84.0	202604	1	3576.8913989881166
11680-4780	84.0	202605	1	3423.9322273208613
11680-4780	84.0	202607	1	3823.9792916813744
11680-4780	102.0	202303	1	2549.7695400608022
11680-4780	102.0	202403	1	2745.9056585270177
11680-4780	102.0	202406	2	2858.6839266450916
11680-4780	102.0	202408	1	2902.245318168448
11680-4780	102.0	202412	1	2956.7519858781993
11680-4780	102.0	202501	1	3236.2459546925566
11680-4780	102.0	202503	1	3103.854074727861
11680-4780	102.0	202506	2	3284.6357486028046
11680-4780	102.0	202607	1	3333.6601627610553
11680-4780	117.0	202510	1	2878.6724240115145
11680-4780	123.0	202205	1	2711.3630761646536
11680-4780	123.0	202301	1	2349.8479993427
11680-4780	123.0	202308	1	2464.875523786049
11680-4780	123.0	202403	3	2530.605537753677
11680-4780	123.0	202408	2	2910.6071810040257
11680-4780	123.0	202409	1	2998.9318872730264
11680-4780	123.0	202411	1	2834.606852353956
11680-4780	123.0	202503	1	2916.7693698134913
11680-4780	123.0	202506	1	3105.743159970422
11680-4780	123.0	202604	2	2846.9312299728863
11680-479	84.0	202405	1	1050.8914865981817
11680-4795	153.0	202110	1	1497.2983529718117
11680-4800	51.0	202109	1	3586.527480013625
11680-4800	51.0	202301	1	2584.704161574065
11680-4800	51.0	202302	1	2945.3605562123066
11680-4800	51.0	202306	1	3205.834619006592
11680-4800	51.0	202309	1	3306.0169508505483
11680-4800	51.0	202405	2	3301.00783425835
11680-4800	51.0	202406	1	3366.126349956922
11680-4800	51.0	202407	1	3686.709811857581
11680-4800	51.0	202408	1	3786.892143701537
11680-4800	51.0	202502	1	4307.840269290108
11680-4800	51.0	202503	1	4207.657937446152
11680-4800	51.0	202510	1	5169.40832314813
11680-4800	51.0	202603	1	4808.751928509888
11680-4800	51.0	202605	1	4788.715462141097
11680-4800	51.0	202608	1	4808.751928509888
11680-4800	60.0	202111	1	3840.5022709056907
11680-4800	60.0	202204	1	3339.567192091905
11680-4800	60.0	202205	1	3810.4290693214602
11680-4800	60.0	202206	1	3568.6294128437307
11680-4800	60.0	202207	1	3506.5455516965003
11680-4800	60.0	202210	1	3085.030099888272
11680-4800	60.0	202301	4	2876.5821201660915
11680-4800	60.0	202302	2	2934.9475544883016
11680-4800	60.0	202303	5	2905.423457119957
11680-4800	60.0	202304	2	3126.719695832708
11680-4800	60.0	202305	1	3168.409291777144
11680-4800	60.0	202306	3	3168.409291777144
11680-4800	60.0	202307	2	3357.4515439967263
11680-4800	60.0	202401	2	3293.4780796104524
11680-4800	60.0	202402	1	3323.4945886904466
11680-4800	60.0	202403	5	3325.701489045239
11680-4800	60.0	202404	4	3318.6948971413303
11680-4800	60.0	202405	8	3395.481969897541
11680-4800	60.0	202406	6	3443.6658509299277
11680-4800	60.0	202407	3	3835.442826888122
11680-4800	60.0	202408	4	3902.8262320527965
11680-4800	60.0	202410	1	4007.480630510286
11680-4800	60.0	202501	1	3840.5022709056907
11680-4800	60.0	202502	9	4174.458990114881
11680-4800	60.0	202503	3	4252.338786332483
11680-4800	60.0	202505	1	4174.458990114881
11680-4800	60.0	202506	3	4428.697962798937
11680-4800	60.0	202507	1	5013.62033524408
11680-4800	60.0	202512	1	4916.773795014776
11680-4800	60.0	202601	2	5092.438530743249
11680-4800	60.0	202602	1	5097.180674164814
11680-4800	60.0	202604	1	4419.097170110227
11680-4800	60.0	202605	2	4396.6169305701405
11680-4800	84.0	202109	2	3461.1445322157215
11680-4800	84.0	202110	1	3767.3651989639748
11680-4800	84.0	202112	1	3720.273133976925
11680-4800	84.0	202201	1	3531.7801349140013
11680-4800	84.0	202212	1	2837.1967083809145
11680-4800	84.0	202302	5	2907.59270158917
11680-4800	84.0	202304	1	2937.367553567224
11680-4800	84.0	202305	4	3031.3194756221837
11680-4800	84.0	202306	4	3178.602121422601
11680-4800	84.0	202307	7	3178.7143866258534
11680-4800	84.0	202308	2	3266.8966247954513
11680-4800	84.0	202403	3	3155.1683541323287
11680-4800	84.0	202404	4	3240.408273783596
11680-4800	84.0	202405	5	3284.6715328467153
11680-4800	84.0	202406	5	3296.3281259197347
11680-4800	84.0	202407	3	3408.167830192011
11680-4800	84.0	202408	1	3649.5061394111344
11680-4800	84.0	202409	1	3885.095361431599
11680-4800	84.0	202410	2	3684.889012998456
11680-4800	84.0	202412	1	3296.3281259197347
11680-4800	84.0	202502	5	3673.1810689898753
11680-4800	84.0	202503	5	3831.9814463816915
11680-4800	84.0	202506	6	3908.503349304828
11680-4800	84.0	202507	1	4245.583413920796
11680-4800	84.0	202510	1	4214.739816340947
11680-4800	84.0	202511	2	4208.779504241353
11680-4800	84.0	202602	2	4361.82622066697
11680-4800	84.0	202603	1	3826.0951461568347
11680-4800	84.0	202604	2	3826.1595946994426
11680-4800	84.0	202605	5	4002.8255238992233
11680-4800	84.0	202606	1	3680.2448787379326
11680-4800	84.0	202607	1	4002.6841529025346
11680-4800	99.0	202206	1	3600.324029162625
11680-4800	99.0	202207	1	3730.3357302157197
11680-4800	99.0	202302	1	3150.2835255172968
11680-4800	99.0	202305	1	3047.46844944405
11680-4800	99.0	202306	1	3265.2938764488804
11680-4800	99.0	202309	1	3402.756232548364
11680-4800	99.0	202403	2	3200.672187258685
11680-4800	99.0	202405	1	3211.059649684396
11680-4800	99.0	202406	1	3502.8372982115516
11680-4800	99.0	202407	1	3470.7288530591422
11680-4800	99.0	202408	2	3436.4514057478655
11680-4800	99.0	202411	2	3452.796765379958
11680-4800	99.0	202503	2	3596.806180487366
11680-4800	99.0	202505	2	3565.96372328929
11680-4800	99.0	202506	3	3733.023749236882
11680-4800	99.0	202507	2	3762.1350283135844
11680-4800	99.0	202512	1	3830.3447310257925
11680-4800	99.0	202605	3	3401.122370382226
11680-4800	99.0	202606	2	3710.804527690736
11680-4800	114.0	202308	1	2908.407141852945
11680-4800	114.0	202406	1	3242.3028258118934
11680-4800	114.0	202501	2	3410.389762552526
11680-4800	114.0	202502	1	3604.96606056343
11680-4800	114.0	202506	2	3739.698152660204
11680-4800	114.0	202507	1	3672.852523548432
11680-4800	114.0	202508	1	3947.8774663243416
11680-4800	114.0	202511	1	3922.4289224289228
11680-4800	114.0	202512	1	3861.0038610038614
11680-4800	114.0	202603	1	3558.625052720371
11680-4800	114.0	202604	1	3543.41785952942
11680-4800	114.0	202605	2	3457.3534573534575
11680-4800	114.0	202606	1	3163.2222690847743
11680-4800	126.0	202307	1	3387.74738434388
11680-4800	126.0	202311	1	3529.560065548973
11680-4800	126.0	202505	1	3622.8745146529523
11680-4800	126.0	202512	1	3624.1018530190345
11680-4800	126.0	202605	1	3427.1397957897393
11680-4802	228.0	202204	1	3296.26687847498
11680-4802	228.0	202408	1	3265.855164505601
11680-4802	228.0	202505	1	4983.681750022051
11680-481	84.0	202303	1	2930.7909604519778
11680-481	84.0	202306	1	2836.629001883239
11680-481	84.0	202307	1	3177.9661016949153
11680-481	84.0	202312	1	3177.9661016949153
11680-481	84.0	202401	3	3195.621468926554
11680-481	84.0	202402	1	3260.3578154425613
11680-481	84.0	202404	1	3272.128060263654
11680-481	84.0	202407	1	3613.46516007533
11680-481	84.0	202409	1	3648.7758945386067
11680-481	84.0	202410	1	3907.721280602637
11680-481	84.0	202411	1	3731.1676082862527
11680-481	84.0	202503	2	4048.9642184557442
11680-481	84.0	202506	1	4354.990583804143
11680-481	84.0	202604	3	4390.30131826742
11680-481	114.0	202110	1	3042.155584528466
11680-481	114.0	202301	1	2477.1838331160366
11680-481	114.0	202302	2	2533.6810082572797
11680-481	114.0	202303	1	2607.561929595828
11680-481	114.0	202304	1	2737.9400260756192
11680-481	114.0	202305	1	2759.6697088222513
11680-481	114.0	202402	1	2868.318122555411
11680-481	114.0	202405	1	2850.934376358105
11680-481	114.0	202406	2	2969.3611473272495
11680-481	114.0	202408	1	3215.9930465015213
11680-481	114.0	202412	1	3085.61495002173
11680-481	114.0	202501	1	3215.9930465015213
11680-481	114.0	202502	3	3129.0743155149935
11680-481	114.0	202512	1	3998.2616253802694
11680-481	114.0	202605	1	3824.4241634072146
11680-481	114.0	202608	1	3911.342894393742
11680-481	126.0	202109	1	2730.9427689384943
11680-481	126.0	202206	1	3007.994933903269
11680-481	126.0	202207	1	3007.994933903269
11680-481	126.0	202301	3	2453.89060397372
11680-481	126.0	202304	2	2552.8378057468535
11680-481	126.0	202306	2	2715.1112166547928
11680-481	126.0	202307	1	2707.1954405129422
11680-481	126.0	202401	1	2572.62724610148
11680-481	126.0	202402	2	2719.0691047257187
11680-481	126.0	202404	1	2707.1954405129422
11680-481	126.0	202405	1	2865.5109633499565
11680-481	126.0	202406	3	2821.9741945697774
11680-481	126.0	202408	2	2980.2897174067916
11680-481	126.0	202409	2	3063.405366896224
11680-481	126.0	202410	2	3126.73157603103
11680-481	126.0	202501	1	3245.4682181587905
11680-481	126.0	202503	1	3166.3104567402834
11680-481	126.0	202504	1	3712.499010527982
11680-481	126.0	202506	1	3918.309190216101
11680-481	126.0	202511	1	3878.7303095068473
11680-481	126.0	202512	1	3799.57254808834
11680-481	126.0	202602	1	3918.309190216101
11680-481	126.0	202608	1	3783.7409958046387
11680-481	159.0	202310	1	2701.8535972353125
11680-481	159.0	202502	1	3078.856424756519
11680-481	159.0	202604	2	3480.9927741124725
11680-481	159.0	202605	1	3393.0254476908576
11680-481	189.0	202204	1	2257.573371134562
11680-481	189.0	202205	1	2664.4615950018374
11680-481	189.0	202306	1	2703.837874730929
11680-481	189.0	202406	1	2703.837874730929
11680-481	189.0	202407	3	2730.0887278836562
11680-481	189.0	202409	1	2719.5883866225654
11680-481	189.0	202503	2	3066.099648238568
11680-481	189.0	202504	1	3150.102378327296
11680-481	189.0	202506	1	3675.119441381845
11680-481	189.0	202507	1	3675.119441381845
11680-483	96.0	202309	1	1236.7676344198721
11680-485	96.0	202501	1	1502.8306742151312
11680-485	177.0	202203	1	1041.90389432931
11680-485	180.0	202510	1	1326.5531726730048
11680-4850	48.0	202309	1	3339.9930771052586
11680-4850	48.0	202311	1	3228.659974535083
11680-4850	48.0	202406	1	3532.2957088173794
11680-4850	48.0	202503	1	3947.264545669851
11680-4850	48.0	202605	1	4392.596955950552
11680-4850	60.0	202109	1	3933.192631038078
11680-4850	60.0	202110	1	3857.876176401179
11680-4850	60.0	202111	1	3841.45160105022
11680-4850	60.0	202112	1	3933.192631038078
11680-4850	60.0	202205	1	3799.2967116835903
11680-4850	60.0	202301	1	3121.4486199514963
11680-4850	60.0	202304	1	3297.1870141042614
11680-4850	60.0	202305	2	3456.1884183377156
11680-4850	60.0	202306	2	3431.0829334587493
11680-4850	60.0	202307	3	3439.4514284184047
11680-4850	60.0	202308	2	3599.2731305492275
11680-4850	60.0	202309	1	3648.6638024097915
11680-4850	60.0	202310	2	3577.8629347193155
11680-4850	60.0	202312	1	3562.528810887008
11680-4850	60.0	202401	4	3592.4680221964973
11680-4850	60.0	202402	2	3624.003492915994
11680-4850	60.0	202404	2	3621.7287132169763
11680-4850	60.0	202405	1	3849.5076814415233
11680-4850	60.0	202406	2	3784.8770260667106
11680-4850	60.0	202407	1	4008.47123587849
11680-4850	60.0	202410	2	4154.7286639518015
11680-4850	60.0	202412	2	4041.875162844144
11680-4850	60.0	202501	1	4192.192834189587
11680-4850	60.0	202502	1	4351.617379020852
11680-4850	60.0	202503	5	4387.431613584987
11680-4850	60.0	202509	1	4686.3571774070715
11680-4850	60.0	202510	1	5272.151824582956
11680-4850	60.0	202602	1	5640.365602807798
11680-4850	60.0	202608	1	5021.096975793292
11680-4850	75.0	202109	1	3938.5119514145163
11680-4850	75.0	202110	1	3931.9477648288257
11680-4850	75.0	202204	1	4004.153817271425
11680-4850	75.0	202212	1	2888.2420977039787
11680-4850	75.0	202302	1	3150.809561131613
11680-4850	75.0	202304	2	3242.7081733312853
11680-4850	75.0	202306	2	3426.5053977306293
11680-4850	75.0	202309	1	3518.4040099303015
11680-4850	75.0	202405	1	3741.5863538437907
11680-4850	75.0	202406	1	3741.5863538437907
11680-4850	75.0	202407	2	3807.2282197006994
11680-4850	75.0	202408	1	3938.5119514145163
11680-4850	75.0	202502	1	4017.282190442807
11680-4850	75.0	202503	1	4056.667309956952
11680-4850	75.0	202505	1	4201.079414842151
11680-4850	75.0	202506	2	4457.082691684094
11680-4850	75.0	202507	1	4371.7482660701135
11680-4850	75.0	202509	1	4594.930609983602
11680-4850	75.0	202510	1	4726.2143416974195
11680-4850	75.0	202608	1	4594.930609983602
11680-4850	84.0	202110	1	3141.455596414236
11680-4850	84.0	202111	1	3686.4268598732438
11680-4850	84.0	202211	1	2963.6373551077695
11680-4850	84.0	202302	1	2963.6373551077695
11680-4850	84.0	202304	5	3129.6010469938046
11680-4850	84.0	202306	2	3390.4011342432887
11680-4850	84.0	202307	1	3319.226620197494
11680-4850	84.0	202308	2	3517.8375405129227
11680-4850	84.0	202309	1	3405.7635999383574
11680-4850	84.0	202310	1	3663.055770913203
11680-4850	84.0	202311	1	3497.092079027168
11680-4850	84.0	202403	1	3319.226620197494
11680-4850	84.0	202404	1	3378.498524129592
11680-4850	84.0	202405	2	3615.637573231479
11680-4850	84.0	202406	4	3591.83187113776
11680-4850	84.0	202407	3	3793.455814537945
11680-4850	84.0	202408	3	3899.1053325582384
11680-4850	84.0	202411	3	3876.4376604809627
11680-4850	84.0	202412	1	3828.212508329907
11680-4850	84.0	202502	6	3941.069183356767
11680-4850	84.0	202503	1	3769.746715697083
11680-4850	84.0	202504	1	4149.033275246868
11680-4850	84.0	202507	1	4135.414746652677
11680-4850	84.0	202512	1	4623.208506703652
11680-4850	84.0	202604	3	4190.583220122387
11680-4850	84.0	202605	1	4149.033275246868
11680-4850	84.0	202606	1	4125.324513674028
11680-4850	87.0	202505	1	4041.561104939711
11680-4850	93.0	202110	1	3605.9923107516906
11680-4850	93.0	202502	1	4215.829245658227
11680-4850	93.0	202503	1	4475.672809227098
11680-4850	96.0	202405	1	3584.9587782460485
11680-4850	96.0	202406	1	4112.1585985763495
11680-4850	96.0	202412	1	4243.958553658925
11680-4850	108.0	202209	1	4019.153603638549
11680-4850	108.0	202308	1	3937.3954129343438
11680-4850	108.0	202406	1	4159.356636323615
11680-4850	108.0	202506	2	4720.168767063878
11680-4850	108.0	202602	1	4673.574209348083
11680-4850	108.0	202604	1	4206.216788413275
11680-4850	108.0	202607	1	4953.840488205653
11680-4850	132.0	202202	1	4492.752961028795
11680-4850	132.0	202407	1	4477.52328997446
11680-4850	132.0	202408	1	4530.827138664632
11680-4850	132.0	202604	1	4435.641694575039
11680-4850	132.0	202607	1	4683.123849207981
11680-4850	138.0	202408	1	4087.686719689803
11680-4850	147.0	202407	1	3709.5290381933114
11680-4862	198.0	202304	1	3034.4409042633897
11680-4862	198.0	202408	1	3742.4771152581807
11680-4862	201.0	202204	1	3368.599660644775
11680-4863	21.0	202603	1	1594.7649054774602
11680-4867	126.0	202205	1	2064.6575376878504
11680-4871	204.0	202606	1	2564.2290053750185
11680-488	45.0	202111	1	1261.3636363636363
11680-49	114.0	202410	1	3084.2745438748916
11680-490	66.0	202503	1	1243.5936086825443
11680-490	66.0	202603	1	1281.2782634911064
11680-4909	273.0	202111	1	3391.2614980289095
11680-4909	273.0	202204	1	5292.743466199446
11680-4909	273.0	202403	1	3759.672944955468
11680-4909	273.0	202410	1	3737.7719375091256
11680-4909	273.0	202412	1	5037.231712658782
11680-4909	273.0	202507	1	6935.319024675136
11680-4909	273.0	202512	1	5657.760256971821
11680-4911	48.0	202406	1	2128.1078803202695
11680-4911	48.0	202407	1	2212.3893805309735
11680-4911	48.0	202502	1	2307.2060682680153
11680-4911	48.0	202508	1	2465.233881163085
11680-4911	48.0	202601	1	2528.4450063211125
11680-4911	48.0	202604	1	2675.9376316898442
11680-4911	48.0	202605	1	2486.3042562157607
11680-4911	60.0	202407	1	2510.460251046025
11680-4911	60.0	202408	1	2510.460251046025
11680-4911	60.0	202409	1	2594.142259414226
11680-4911	60.0	202503	1	2510.460251046025
11680-4911	60.0	202505	1	2393.305439330544
11680-4911	60.0	202508	1	2560.6694560669457
11680-4911	84.0	202209	1	2297.090352220521
11680-4911	84.0	202408	1	2444.339733773118
11680-4914	51.0	202202	1	3148.558758314856
11680-4914	51.0	202503	1	2253.521126760563
11680-4914	51.0	202512	1	2207.6612903225805
11680-4914	51.0	202605	1	2065.3699619009426
11680-492	114.0	202303	1	1017.454609244803
11680-492	165.0	202303	1	1021.0903786543488
11680-4929	51.0	202110	1	3705.929487179487
11680-4929	51.0	202302	1	2904.6474358974356
11680-4929	51.0	202306	4	3145.0320512820513
11680-4929	51.0	202309	1	3405.448717948718
11680-4929	51.0	202404	1	3405.448717948718
11680-4929	51.0	202406	2	3445.5128205128203
11680-4929	51.0	202407	1	3725.961538461538
11680-4929	51.0	202408	1	3946.3141025641025
11680-4929	51.0	202411	1	4006.4102564102564
11680-4929	51.0	202501	1	3846.153846153846
11680-4929	51.0	202503	1	4086.5384615384614
11680-4929	51.0	202505	1	4306.891025641025
11680-4929	51.0	202506	1	4607.371794871795
11680-4929	51.0	202507	1	4507.211538461538
11680-4929	51.0	202510	1	4707.532051282051
11680-4929	51.0	202604	1	4847.75641025641
11680-4929	60.0	202109	1	3504.6728971962616
11680-4929	60.0	202110	2	3712.4499332443256
11680-4929	60.0	202205	1	3396.194926568758
11680-4929	60.0	202206	1	3254.3391188251
11680-4929	60.0	202301	3	2770.3604806408543
11680-4929	60.0	202302	2	2820.4272363150867
11680-4929	60.0	202303	5	2870.493991989319
11680-4929	60.0	202304	1	2837.1161548731643
11680-4929	60.0	202305	8	2933.0774365821094
11680-4929	60.0	202306	3	3070.761014686248
11680-4929	60.0	202307	3	3120.8277703604804
11680-4929	60.0	202308	1	3337.7837116154874
11680-4929	60.0	202309	2	3266.8558077436583
11680-4929	60.0	202310	3	3287.716955941255
11680-4929	60.0	202312	1	3212.6168224299063
11680-4929	60.0	202401	1	3118.7458305537025
11680-4929	60.0	202403	6	3120.827770360481
11680-4929	60.0	202406	21	3304.405874499332
11680-4929	60.0	202407	9	3654.8731642189587
11680-4929	60.0	202408	5	3688.2510013351134
11680-4929	60.0	202409	1	3838.4512683578105
11680-4929	60.0	202410	5	3871.8291054739652
11680-4929	60.0	202411	1	3702.4683122081387
11680-4929	60.0	202412	1	4005.3404539385847
11680-4929	60.0	202501	3	3721.628838451268
11680-4929	60.0	202502	5	3805.0734312416553
11680-4929	60.0	202503	7	4072.096128170894
11680-4929	60.0	202505	1	4339.118825100133
11680-4929	60.0	202506	5	4255.674232309746
11680-4929	60.0	202509	1	4589.452603471295
11680-4929	60.0	202511	1	4906.542056074766
11680-4929	60.0	202603	1	5006.675567423231
11680-4929	60.0	202604	5	4472.630173564753
11680-4929	60.0	202605	10	4359.97997329773
11680-4929	60.0	202606	2	4531.041388518024
11680-4929	60.0	202608	1	4839.786381842457
11680-4929	75.0	202109	1	3388.6954192338603
11680-4929	75.0	202304	1	2839.5392445754087
11680-4929	75.0	202305	2	2859.630324136084
11680-4929	75.0	202306	2	2939.994642378784
11680-4929	75.0	202308	1	3067.238146263059
11680-4929	75.0	202309	1	2919.903562818109
11680-4929	75.0	202401	1	2946.691668899009
11680-4929	75.0	202403	2	3020.3589606214846
11680-4929	75.0	202405	1	3013.6619341012592
11680-4929	75.0	202406	2	3164.345030806322
11680-4929	75.0	202407	1	3348.51326011251
11680-4929	75.0	202409	2	3549.4240557192607
11680-4929	75.0	202503	3	3750.3348513260116
11680-4929	75.0	202506	4	3877.5783552102866
11680-4929	75.0	202511	1	4152.156442539513
11680-4929	75.0	202512	1	4353.067238146264
11680-4929	75.0	202601	2	4272.702919903562
11680-4929	75.0	202604	1	3844.093222609162
11680-4929	75.0	202605	1	3803.9110634878116
11680-4929	84.0	202109	3	3275.9839736035824
11680-4929	84.0	202211	2	2828.6876952251955
11680-4929	84.0	202302	1	2627.8576478906434
11680-4929	84.0	202303	1	2734.8815277614053
11680-4929	84.0	202304	3	2687.7283979724157
11680-4929	84.0	202305	2	2733.914683007306
11680-4929	84.0	202306	4	2782.034657550395
11680-4929	84.0	202307	2	2974.781161072612
11680-4929	84.0	202308	5	3006.0120240480965
11680-4929	84.0	202309	2	2978.387630232669
11680-4929	84.0	202310	1	3123.8948485205706
11680-4929	84.0	202402	2	3092.9448585842993
11680-4929	84.0	202403	1	2922.4605232147064
11680-4929	84.0	202404	2	3081.5460758897007
11680-4929	84.0	202405	5	3064.9534362843333
11680-4929	84.0	202406	6	3105.6748258269463
11680-4929	84.0	202407	6	3127.7742438280084
11680-4929	84.0	202408	1	3418.6019097017565
11680-4929	84.0	202409	1	3417.393353759133
11680-4929	84.0	202410	2	3418.008050316157
11680-4929	84.0	202501	3	3370.2568937072824
11680-4929	84.0	202502	5	3417.393353759133
11680-4929	84.0	202503	5	3476.3139288239454
11680-4929	84.0	202505	5	3676.6438840443084
11680-4929	84.0	202506	5	3754.5679594483086
11680-4929	84.0	202507	3	3888.757954277634
11680-4929	84.0	202511	2	4095.6884308329127
11680-4929	84.0	202601	2	4125.190392708168
11680-4929	84.0	202604	1	3831.1917953554166
11680-4929	84.0	202605	6	3747.3485741220834
11680-4929	84.0	202606	4	3770.9168041480084
11680-4929	96.0	202109	1	3198.844288515117
11680-4929	96.0	202309	1	3074.383575776333
11680-4929	96.0	202310	1	3404.5187248529865
11680-4929	96.0	202404	2	3129.1920338458367
11680-4929	96.0	202407	2	3321.984937583823
11680-4929	96.0	202409	1	3332.3016609924684
11680-4929	96.0	202411	1	3404.5187248529865
11680-4929	96.0	202501	1	3280.7180439492413
11680-4929	96.0	202503	1	3302.032813951089
11680-4929	96.0	202510	1	3817.187661198803
11680-4929	96.0	202602	1	4024.3524920028894
11680-4929	96.0	202604	1	3667.5951717734447
11680-4929	96.0	202607	1	3921.1639665669177
11680-4929	102.0	202204	1	3606.3330727130574
11680-4929	102.0	202406	1	3103.010164190774
11680-4929	102.0	202408	1	3195.8561376075063
11680-4929	102.0	202502	1	3371.774824081314
11680-4929	102.0	202508	1	3616.1063330727134
11680-4929	102.0	202511	1	3831.118060985145
11680-4929	102.0	202601	1	3808.2218533346354
11680-4929	102.0	202604	1	3664.9726348709933
11680-4929	102.0	202607	1	3811.571540265833
11680-4929	114.0	202502	1	3450.7229663798457
11680-4929	114.0	202503	1	2439.457109908631
11680-4929	114.0	202605	1	3308.790916348798
11680-4929	114.0	202606	1	3540.7630344339204
11680-4929	135.0	202205	1	3086.873438189034
11680-4929	135.0	202307	1	3006.0267529031307
11680-4929	135.0	202404	1	2792.8854916948403
11680-4929	135.0	202406	1	3086.873438189034
11680-493	42.0	202308	1	1262.450776001853
11680-493	42.0	202408	1	1517.257354644429
11680-493	42.0	202604	1	1447.764651378272
11680-493	48.0	202212	1	1498.5824220332117
11680-493	48.0	202404	1	1442.609241062095
11680-493	48.0	202604	1	1484.4240016725905
11680-493	51.0	202603	1	1754.7318611987382
11680-494	21.0	202510	1	1130.1989150090415
11680-494	36.0	202201	1	1602.652666482454
11680-494	36.0	202305	1	1613.9675556777565
11680-494	36.0	202505	1	1326.3332412268583
11680-4949	60.0	202307	2	3237.6502002670227
11680-4949	84.0	202110	1	2943.513068048034
11680-4949	84.0	202306	1	2790.204850482694
11680-4949	84.0	202308	3	2943.2540616906053
11680-4949	84.0	202407	1	3002.1191429244172
