osm_id	building_type	name	truth_id	truth_name	cluster_id
798793600	apartments				613
798793601	apartments				613
798793603	apartments				613
798793604	apartments				613
798793605	apartments				613
798793607	apartments				613
798793608	apartments				613
798793609	apartments				613
798793611	apartments				613
798793612	apartments				613
798793613	apartments				613
798957409	apartments	103동	798957408.0	서초롯데캐슬리버티아파트	66
798957410	apartments	102동	798957408.0	서초롯데캐슬리버티아파트	66
798957411	apartments	101동	798957408.0	서초롯데캐슬리버티아파트	66
798963237	apartments	102동	468651668.0	우면대림아파트	117
798963238	apartments	103동	468651668.0	우면대림아파트	117
798963239	apartments	104동	468651668.0	우면대림아파트	117
798963240	apartments	105동	468651668.0	우면대림아파트	117
798963241	apartments	105동	468651668.0	우면대림아파트	116
798963242	apartments	101동	468651668.0	우면대림아파트	116
798963243	apartments	105동	468651669.0	주공아파트	113
798963244	apartments	106동	468651669.0	주공아파트	113
798963245	apartments	104동	468651669.0	주공아파트	113
798963246	apartments	103동	468651669.0	주공아파트	113
798963247	apartments	102동	468651669.0	주공아파트	113
798963248	apartments	101동	468651669.0	주공아파트	113
798963249	apartments	105동	468651670.0	동양고속건설아파트	114
798963250	apartments	103동	468651670.0	동양고속건설아파트	114
798963251	apartments	104동	468651670.0	동양고속건설아파트	114
798963252	apartments	102동	468651670.0	동양고속건설아파트	114
798963253	apartments	101동	468651670.0	동양고속건설아파트	114
798997125	apartments	21동	306385386.0	삼풍아파트	77
798997126	apartments	17동	306385386.0	삼풍아파트	78
798997127	apartments	15동	306385386.0	삼풍아파트	16
799003863	apartments				613
799003864	apartments				613
799003865	apartments				613
799003866	apartments				613
799003867	apartments				613
799003868	apartments				613
799003869	apartments				613
799003870	apartments				613
799003871	apartments				613
799003872	apartments				613
799003873	apartments				613
799003874	apartments				613
799003875	apartments				613
799003876	apartments				613
799003877	apartments				613
799003878	apartments				613
799003879	apartments				613
799003880	apartments				613
799003881	apartments				613
799003882	apartments				613
799003883	apartments				613
799003884	apartments				613
799003885	apartments				613
799363459	apartments				613
799363460	apartments				613
799363461	apartments				613
799363462	apartments				613
799363463	apartments				613
799363464	apartments				613
799363465	apartments				613
799363466	apartments				613
799363467	apartments				613
799363468	apartments				613
799363469	apartments				613
799363470	apartments				613
799363471	apartments				613
799363472	apartments				613
799363473	apartments				613
800180997	apartments	102	898326942.0	삼성동 청구아파트	458
800180998	apartments	103	898326942.0	삼성동 청구아파트	458
800180999	apartments	101	898326942.0	삼성동 청구아파트	458
800184115	apartments				505
800184116	apartments				505
800184117	apartments	다우림하우스			505
800186844	apartments	아셈아파트			499
800186846	apartments	삼성아트빌			499
800186857	apartments	LH삼성아파트			499
800188074	apartments	라테라스			554
800212819	apartments	101동	85032877.0	청담동양파라곤아파트	460
800212820	apartments	102동	85032877.0	청담동양파라곤아파트	460
800225887	apartments				459
800235406	apartments				455
800238587	apartments				613
800238588	apartments				613
800238589	apartments				613
800238590	apartments				613
800238591	apartments				613
800238592	apartments				613
800238593	apartments				613
800238594	apartments				613
800238595	apartments				613
800238596	apartments				613
800238597	apartments				613
800238598	apartments				613
800238599	apartments				613
800238600	apartments				613
800238601	apartments				613
800238602	apartments				613
800238603	apartments				613
800238604	apartments				613
800238605	apartments				613
800238606	apartments				613
800238607	apartments				613
800238608	apartments				613
800238609	apartments				613
800238610	apartments				613
800238611	apartments				613
800238612	apartments				613
800238613	apartments				613
800238614	apartments				613
800238615	apartments				613
800238616	apartments				613
800238617	apartments				613
800238618	apartments				613
800238619	apartments				613
800238620	apartments				613
800238621	apartments				613
800238624	apartments				613
800238625	apartments				613
800238626	apartments				613
800238629	apartments				613
800238630	apartments				613
800238631	apartments				613
800238632	apartments				613
800238633	apartments				613
800238634	apartments				613
800238635	apartments				613
800238636	apartments				613
800238637	apartments				613
800238638	apartments				613
800238639	apartments				613
800238640	apartments				613
800238641	apartments				613
800238642	apartments				613
800238643	apartments				613
800238996	apartments	17			454
800241186	apartments				454
800246418	apartments	102동	800246420.0	삼성오네뜨아파트	407
800246419	apartments	101동	800246420.0	삼성오네뜨아파트	407
800253306	apartments				497
800253307	apartments				497
800266217	apartments	동일파크스위트			555
800266226	apartments	강변삼부아파트			499
800266227	apartments	101동	1078755070.0	삼부아파트	499
800266229	apartments	102동	800266228.0	삼부아파트	499
800266233	apartments				499
800266234	apartments				499
800266235	apartments				499
800501444	apartments				613
800501445	apartments				613
800501446	apartments				613
800501447	apartments				613
800501448	apartments				613
800501449	apartments				613
800501450	apartments				613
800501451	apartments				613
800501452	apartments				613
800501453	apartments				613
800501454	apartments				613
800501455	apartments				613
800501456	apartments				613
800501457	apartments				613
800501458	apartments				613
800501459	apartments				613
800501460	apartments				613
800501461	apartments				613
800501462	apartments				613
800501463	apartments				613
800501464	apartments				613
800501466	apartments				613
800501467	apartments				613
800501468	apartments				613
800501469	apartments				613
800501470	apartments				613
800501471	apartments				613
800501472	apartments				613
800501473	apartments				613
800501474	apartments				613
800501475	apartments				613
800501478	apartments				613
800501479	apartments				613
800501480	apartments				613
800501481	apartments				613
800501482	apartments				613
800501483	apartments				613
800501484	apartments				613
800501485	apartments				613
800501486	apartments				613
800734953	apartments				238
800734954	apartments				238
800821401	apartments				613
800821402	apartments				613
800821403	apartments				613
800821404	apartments				613
800821405	apartments				613
800821406	apartments				613
800821407	apartments				613
800821408	apartments				613
800821409	apartments				613
800821410	apartments				613
800821411	apartments				613
800821412	apartments				613
800821413	apartments				613
800821414	apartments				613
800821415	apartments				613
800821416	apartments				613
800821417	apartments				613
800821420	apartments				613
800821421	apartments				613
800821422	apartments				613
800821423	apartments				613
800821424	apartments				613
800821425	apartments				613
800821426	apartments				613
800821427	apartments				613
800821428	apartments				613
800821429	apartments				613
800821430	apartments				613
800821431	apartments				613
800821432	apartments				613
800821433	apartments				613
800821434	apartments				613
800821435	apartments				613
800821436	apartments				613
800821437	apartments				613
800821438	apartments				613
800821439	apartments				613
800821440	apartments				613
800821441	apartments				613
800821442	apartments				613
800821443	apartments				613
800821444	apartments				613
800821445	apartments				613
800821446	apartments				613
800821447	apartments				613
800821448	apartments				613
800821451	apartments				613
800821452	apartments				613
800821453	apartments				613
800821454	apartments				613
800821455	apartments				613
800821456	apartments				613
800821457	apartments				613
800821458	apartments				613
800821459	apartments				613
800821460	apartments				613
800821461	apartments				613
800821462	apartments				613
800821463	apartments				613
800821464	apartments				613
800821465	apartments				613
800821466	apartments				613
800821467	apartments				613
800821468	apartments				613
800821469	apartments				613
800821470	apartments				613
800821471	apartments				613
800821472	apartments				613
800821473	apartments				613
800821474	apartments				613
801040106	apartments				613
801040107	apartments				613
801040108	apartments				613
801040109	apartments				613
801040110	apartments				613
801040111	apartments				613
801040112	apartments				613
801040113	apartments				613
801040114	apartments				613
801040115	apartments				613
801040116	apartments				613
801040117	apartments				613
801040118	apartments				613
801040119	apartments				613
801040120	apartments				613
801040121	apartments				613
801040122	apartments				613
801040123	apartments				613
801040124	apartments				613
801040125	apartments				613
801040126	apartments				613
801040127	apartments				613
801040130	apartments				613
801040131	apartments				613
801040132	apartments				613
801040133	apartments				613
801040134	apartments				613
801040135	apartments				613
801040136	apartments				613
801040137	apartments				613
801040138	apartments				613
801040139	apartments				613
801040140	apartments				613
801040141	apartments				613
801040142	apartments				613
801040143	apartments				613
801040144	apartments				613
801040145	apartments				613
801040146	apartments				613
801040147	apartments				613
801040148	apartments				613
801040149	apartments				613
801040150	apartments				613
801040151	apartments				613
801040155	apartments				613
801040156	apartments				613
801040157	apartments				613
801040158	apartments				613
801040159	apartments				613
801040160	apartments				613
801040161	apartments				613
801040162	apartments				613
801040163	apartments				613
801040164	apartments				613
801040165	apartments				613
801040166	apartments				613
801040167	apartments				613
801040168	apartments				613
801040169	apartments				613
801040170	apartments				613
801040171	apartments				613
801040172	apartments				613
801040174	apartments				613
801040175	apartments				613
801040176	apartments				613
801040177	apartments				613
801040180	apartments				613
801040181	apartments				613
801040182	apartments				613
801040183	apartments				613
801040184	apartments				613
801040185	apartments				613
801040186	apartments				613
801040187	apartments				613
801040188	apartments				613
801040189	apartments				613
801040190	apartments				613
801040191	apartments				613
801040192	apartments				613
801040193	apartments				613
801040194	apartments				613
801040195	apartments				613
801040196	apartments				613
801040198	apartments				613
801040199	apartments				613
801040200	apartments				613
801040201	apartments				613
801040202	apartments				613
801040203	apartments				613
801040204	apartments				613
801040205	apartments				613
801040206	apartments				613
801040207	apartments				613
801040209	apartments				613
801040210	apartments				613
801040211	apartments				613
801056158	apartments				454
801200375	apartments				502
801830912	apartments	신동아타워아파트			875
801832680	apartments				825
801832688	apartments	레이크해모로아파트			825
801836938	apartments				864
801840459	apartments	석촌효신아파트			776
801844459	apartments	잠실아이스페이스			827
802072900	apartments		802072894.0	극동아파트	949
802072901	apartments		802072894.0	극동아파트	949
802072902	apartments		802072894.0	극동아파트	949
802072904	apartments		802072905.0	연지토성아파트	950
802072911	apartments		972154306.0	풍납쌍용아파트	951
802719246	apartments	704동	802719255.0	수서신동아아파트	762
802719247	apartments	703동	802719255.0	수서신동아아파트	762
802719248	apartments	701동	802719255.0	수서신동아아파트	695
802719249	apartments	702동	802719255.0	수서신동아아파트	762
802719250	apartments	706동	802719255.0	수서신동아아파트	762
802719251	apartments	705동	802719255.0	수서신동아아파트	695
802719252	apartments	708동	802719255.0	수서신동아아파트	695
802719253	apartments	707동	802719255.0	수서신동아아파트	695
802719254	apartments	801동	802719259.0	수서동익아파트	695
802719256	apartments	803동	802719259.0	수서동익아파트	695
802719257	apartments	802동	802719259.0	수서동익아파트	695
802719258	apartments	804동	802719259.0	수서동익아파트	695
803185007	apartments	9	379530472.0	대치쌍용2차아파트	546
803185008	apartments	10	379530472.0	대치쌍용2차아파트	546
803185009	apartments	8	379530472.0	대치쌍용2차아파트	546
803185010	apartments	7	379530472.0	대치쌍용2차아파트	546
803204156	apartments	305동	548803578.0	개나리푸르지오아파트	360
803204157	apartments	304동	548803578.0	개나리푸르지오아파트	360
803204158	apartments	303동	548803578.0	개나리푸르지오아파트	360
803204159	apartments	301동	548803578.0	개나리푸르지오아파트	360
803204160	apartments	101동	417923180.0	역삼 e편한세상	360
803204161	apartments	102동	417923180.0	역삼 e편한세상	360
803204162	apartments	106동	417923180.0	역삼 e편한세상	360
803204163	apartments	104동	417923180.0	역삼 e편한세상	360
803204164	apartments	108동	417923180.0	역삼 e편한세상	360
803204165	apartments	110동	417923180.0	역삼 e편한세상	360
803204166	apartments	103동	417923180.0	역삼 e편한세상	360
803204167	apartments	105동	417923180.0	역삼 e편한세상	360
803204168	apartments	302동	548803578.0	개나리푸르지오아파트	360
803204169	apartments	109동	417923180.0	역삼 e편한세상	360
803204170	apartments	107동	417923180.0	역삼 e편한세상	360
803204171	apartments	112동	417923180.0	역삼 e편한세상	360
803204172	apartments	111동	417923180.0	역삼 e편한세상	360
803204173	apartments	104동	548803577.0	개나리 래미안아파트	296
803204174	apartments	103동	548803577.0	개나리 래미안아파트	296
803204175	apartments	102동	548803577.0	개나리 래미안아파트	296
803204176	apartments	105동	417923181.0	역삼 푸르지오아파트	359
803204177	apartments	104동	417923181.0	역삼 푸르지오아파트	359
803204178	apartments	106동	417923181.0	역삼 푸르지오아파트	359
803204179	apartments	107동	417923181.0	역삼 푸르지오아파트	359
803204180	apartments	111동	417923181.0	역삼 푸르지오아파트	359
803204181	apartments	109동	417923181.0	역삼 푸르지오아파트	359
803204182	apartments	110동	417923181.0	역삼 푸르지오아파트	359
803204183	apartments	103동	417923181.0	역삼 푸르지오아파트	359
803204184	apartments	108동	417923181.0	역삼 푸르지오아파트	359
803204185	apartments	101동	417923181.0	역삼 푸르지오아파트	359
803204186	apartments	102동	417923181.0	역삼 푸르지오아파트	359
803330482	apartments				497
803334073	apartments	206	803334072.0	대치래미안하이스턴아파트	496
803334074	apartments	203	803334072.0	대치래미안하이스턴아파트	496
803334075	apartments	205	803334072.0	대치래미안하이스턴아파트	496
803334078	apartments	201	803334072.0	대치래미안하이스턴아파트	496
803334079	apartments	202	803334072.0	대치래미안하이스턴아파트	496
803334085	apartments	현대아파트	900978316.0	현대1차아파트	549
803489765	apartments	606동	803489764.0	수서6단지아파트	816
803489766	apartments	607동	803489764.0	수서6단지아파트	816
803489767	apartments	604동	803489764.0	수서6단지아파트	816
803489768	apartments	605동	803489764.0	수서6단지아파트	816
803489769	apartments	601동	803489764.0	수서6단지아파트	816
803489770	apartments	603동	803489764.0	수서6단지아파트	816
803489771	apartments	602동	803489764.0	수서6단지아파트	816
803489772	apartments	113동	1011006715.0	수서주공1단지아파트	768
803489774	apartments	111동	1011006715.0	수서주공1단지아파트	768
803489775	apartments	114동	1011006715.0	수서주공1단지아파트	768
803489776	apartments	112동	1011006715.0	수서주공1단지아파트	768
803489777	apartments	110동	1011006715.0	수서주공1단지아파트	768
803489778	apartments	108동	1011006715.0	수서주공1단지아파트	768
803489779	apartments	109동	1011006715.0	수서주공1단지아파트	768
803489780	apartments	106동	1011006715.0	수서주공1단지아파트	768
803489781	apartments	107동	1011006715.0	수서주공1단지아파트	768
803489782	apartments	105동	1011006715.0	수서주공1단지아파트	768
803489783	apartments	104동	1011006715.0	수서주공1단지아파트	768
803489784	apartments	103동	1011006715.0	수서주공1단지아파트	768
803489785	apartments	101동	1011006715.0	수서주공1단지아파트	768
803489786	apartments	102동	1011006715.0	수서주공1단지아파트	768
803489788	apartments	404동	803489793.0	수서삼익아파트	765
803489789	apartments	405동	803489793.0	수서삼익아파트	765
803489790	apartments	402동	803489793.0	수서삼익아파트	765
803489791	apartments	403동	803489793.0	수서삼익아파트	765
803489792	apartments	401동	803489793.0	수서삼익아파트	765
803489796	apartments	105동	803489794.0	수서한아름아파트	818
803489797	apartments	107동	803489794.0	수서한아름아파트	817
803489798	apartments	106동	803489794.0	수서한아름아파트	767
803489799	apartments	103동	803489794.0	수서한아름아파트	766
803489800	apartments	104동	803489794.0	수서한아름아파트	766
803489801	apartments	101동	803489794.0	수서한아름아파트	767
803489802	apartments	102동	803489794.0	수서한아름아파트	767
803535256	apartments	101동	614498542.0	삼성동중앙하이츠빌리지아파트	318
803535257	apartments	104동	614498542.0	삼성동중앙하이츠빌리지아파트	318
803535258	apartments	105동	614498542.0	삼성동중앙하이츠빌리지아파트	318
803535259	apartments	102동	614498542.0	삼성동중앙하이츠빌리지아파트	318
803535260	apartments	103동	614498542.0	삼성동중앙하이츠빌리지아파트	318
803535261	apartments	111동	313652588.0	롯데캐슬프레미어아파트	318
803535262	apartments	110동	313652588.0	롯데캐슬프레미어아파트	318
803639599	apartments	103동	803639607.0	대치현대아파트	495
803639600	apartments	104동	803639607.0	대치현대아파트	495
803639601	apartments	102동	803639607.0	대치현대아파트	495
803639602	apartments	105동	803639607.0	대치현대아파트	495
803639603	apartments	101동	803639607.0	대치현대아파트	495
803639604	apartments	106동	803639607.0	대치현대아파트	495
803639605	apartments	108동	803639607.0	대치현대아파트	495
803639606	apartments	107동	803639607.0	대치현대아파트	495
803639611	apartments	114동	443021959.0	대치삼성래미안아파트	487
803639612	apartments	113동	443021959.0	대치삼성래미안아파트	487
803639613	apartments	112동	443021959.0	대치삼성래미안아파트	487
803639614	apartments	111동	443021959.0	대치삼성래미안아파트	487
804171134	apartments	124동	436407134.0	신현대아파트	162
804171189	apartments		614498546.0	삼성동 현대아파트	318
804171190	apartments	107동	614498537.0	삼성래미안2차아파트	318
804171191	apartments	106동	614498537.0	삼성래미안2차아파트	318
804171192	apartments	108동	614498537.0	삼성래미안2차아파트	318
804171193	apartments	105동	614498537.0	삼성래미안2차아파트	318
804171194	apartments	104동	614498537.0	삼성래미안2차아파트	318
804171195	apartments	103동	614498537.0	삼성래미안2차아파트	318
804171196	apartments	102동	614498537.0	삼성래미안2차아파트	318
804171197	apartments	101동	614498537.0	삼성래미안2차아파트	318
804171198	apartments	102동	469594399.0	서광 아파트	318
804474436	apartments	102동	804474438.0	우림 아파트	304
804474437	apartments	101동	804474438.0	우림 아파트	304
804474443	apartments	한화 진넥스빌 2			304
804475367	apartments	한화 진넥스빌 1			304
804766378	apartments	101			595
804766379	apartments	170			595
804766380	apartments	157			595
804766381	apartments	162			595
804788009	apartments	106동	417923186.0	테헤란 아이파크	305
804788010	apartments	105동	417923186.0	테헤란 아이파크	305
804788011	apartments	104동	417923186.0	테헤란 아이파크	305
804788012	apartments	103동	417923186.0	테헤란 아이파크	305
804788013	apartments	102동	417923186.0	테헤란 아이파크	305
804788014	apartments	101동	417923186.0	테헤란 아이파크	305
804788015	apartments	103동	510394415.0	현대 까르띠에 710	300
804788016	apartments	102동	510394415.0	현대 까르띠에 710	300
804788017	apartments	101동	510394415.0	현대 까르띠에 710	300
804788110	apartments	102동	804788112.0	쎄비앙아파트	291
804788111	apartments	101동	804788112.0	쎄비앙아파트	291
804791464	apartments				363
804792372	apartments				406
804841126	apartments	논현한가람빌라트			252
804841128	apartments	4동	804841141.0	동현아파트	254
804841129	apartments	5동	804841141.0	동현아파트	254
804841130	apartments	6동	804841141.0	동현아파트	254
804841131	apartments	3동	804841141.0	동현아파트	254
804841132	apartments	2동	804841141.0	동현아파트	254
804841133	apartments	1동	804841141.0	동현아파트	254
804841177	apartments	201동	804841179.0	논현두산위브2단지아파트	251
804841178	apartments	202동	804841179.0	논현두산위브2단지아파트	251
804841180	apartments	102동	804841182.0	논현두산위브1단지아파트	251
804841181	apartments	101동	804841182.0	논현두산위브1단지아파트	251
804841183	apartments		804841184.0	논현라폴리움아파트	251
805119754	apartments				183
805119755	apartments				183
805119756	apartments				183
805119757	apartments				183
805119774	apartments				181
805307776	apartments	315동	469964554.0	LH강남3단지아파트	661
805307777	apartments	314동	469964554.0	LH강남3단지아파트	661
805307778	apartments	313동	469964554.0	LH강남3단지아파트	661
805307779	apartments	312동	469964554.0	LH강남3단지아파트	661
805307780	apartments	311동	469964554.0	LH강남3단지아파트	661
805307781	apartments	310동	469964554.0	LH강남3단지아파트	661
805307782	apartments	309동	469964554.0	LH강남3단지아파트	661
805307783	apartments	308동	469964554.0	LH강남3단지아파트	661
805307784	apartments	307동	469964554.0	LH강남3단지아파트	661
805307785	apartments	306동	469964554.0	LH강남3단지아파트	661
805307786	apartments	305동	469964554.0	LH강남3단지아파트	661
805307787	apartments	304동	469964554.0	LH강남3단지아파트	661
805307788	apartments	302동	469964554.0	LH강남3단지아파트	661
805307789	apartments	303동	469964554.0	LH강남3단지아파트	661
805307790	apartments	301동	469964554.0	LH강남3단지아파트	661
805307793	apartments	110동	548704032.0	샘터마을아파트	611
805307794	apartments	102동	548704032.0	샘터마을아파트	611
805307795	apartments	108동	548704035.0	수서삼성아파트	666
805307796	apartments	111동	548704035.0	수서삼성아파트	666
805307797	apartments	103동	548704035.0	수서삼성아파트	666
805307798	apartments	106동	548704035.0	수서삼성아파트	666
805307799	apartments	104동	548704035.0	수서삼성아파트	666
805307800	apartments	109동	548704035.0	수서삼성아파트	666
805307801	apartments	102동	548704035.0	수서삼성아파트	666
805307802	apartments	105동	548704035.0	수서삼성아파트	666
805307803	apartments	107동	548704035.0	수서삼성아파트	666
805307804	apartments	110동	548704035.0	수서삼성아파트	666
805307805	apartments	112동	548704035.0	수서삼성아파트	666
805307806	apartments	101동	548704035.0	수서삼성아파트	666
805307807	apartments	1007동	548704034.0	까치마을아파트	666
805307808	apartments	1001동	548704034.0	까치마을아파트	646
805307809	apartments	1005동	548704034.0	까치마을아파트	648
805307810	apartments	1002동	548704034.0	까치마을아파트	647
805307811	apartments	1006동	548704034.0	까치마을아파트	666
805307812	apartments	1003동	548704034.0	까치마을아파트	648
805307813	apartments	1004동	548704034.0	까치마을아파트	648
805307814	apartments	108동	548704032.0	샘터마을아파트	611
805307815	apartments	105동	548704032.0	샘터마을아파트	611
805307816	apartments	106동	548704032.0	샘터마을아파트	611
805307817	apartments	103동	548704032.0	샘터마을아파트	611
805307818	apartments	107동	548704032.0	샘터마을아파트	611
805307819	apartments	101동	548704032.0	샘터마을아파트	611
805307820	apartments	102동	548704033.0	푸른마을아파트	611
805307821	apartments	101동	548704033.0	푸른마을아파트	611
805307822	apartments	104동	548704033.0	푸른마을아파트	611
805307823	apartments	103동	548704033.0	푸른마을아파트	611
805307824	apartments	107동	548704033.0	푸른마을아파트	611
805307825	apartments	108동	548704033.0	푸른마을아파트	611
805307826	apartments	105동	548704033.0	푸른마을아파트	611
805307827	apartments	110동	548704033.0	푸른마을아파트	611
805307828	apartments	109동	548704033.0	푸른마을아파트	611
805307829	apartments	106동	548704033.0	푸른마을아파트	611
805307830	apartments	111동	548704033.0	푸른마을아파트	611
805307831	apartments	109동	548704032.0	샘터마을아파트	611
839944776	apartments	101동	474304291.0	송파 동부센트레빌	771
839944777	apartments	103동	474304291.0	송파 동부센트레빌	771
839944778	apartments	104동	474304291.0	송파 동부센트레빌	771
839944779	apartments	102동	474304291.0	송파 동부센트레빌	771
839947850	apartments	213동	471733248.0	잠실 파크리오	830
839947851	apartments	215동	471733248.0	잠실 파크리오	832
839947852	apartments	212동	471733248.0	잠실 파크리오	832
839947853	apartments	216동	471733248.0	잠실 파크리오	832
839947854	apartments	211동	471733248.0	잠실 파크리오	832
839947855	apartments	210동	471733248.0	잠실 파크리오	877
839947856	apartments	217동	471733248.0	잠실 파크리오	835
839947857	apartments	306동	471733248.0	잠실 파크리오	881
839947858	apartments	305동	471733248.0	잠실 파크리오	881
839947859	apartments	307동	471733248.0	잠실 파크리오	879
839947860	apartments	304동	471733248.0	잠실 파크리오	879
839947861	apartments	314동	471733248.0	잠실 파크리오	883
839947862	apartments	311동	471733248.0	잠실 파크리오	885
839947863	apartments	312동	471733248.0	잠실 파크리오	882
839947864	apartments	313동	471733248.0	잠실 파크리오	882
839947865	apartments	310동	471733248.0	잠실 파크리오	884
839947866	apartments	309동	471733248.0	잠실 파크리오	884
839947867	apartments	308동	471733248.0	잠실 파크리오	884
839947868	apartments	210동	471733248.0	잠실 파크리오	877
839947869	apartments	218동	471733248.0	잠실 파크리오	835
839947870	apartments	301동	471733248.0	잠실 파크리오	878
839947871	apartments	303동	471733248.0	잠실 파크리오	879
839947872	apartments	302동	471733248.0	잠실 파크리오	879
839947873	apartments	315동	471733248.0	잠실 파크리오	879
839947874	apartments	316동	471733248.0	잠실 파크리오	879
839947875	apartments	203동	471733248.0	잠실 파크리오	830
839947876	apartments	201동	471733248.0	잠실 파크리오	830
839947879	apartments	119동	471733248.0	잠실 파크리오	829
839947880	apartments	120동	471733248.0	잠실 파크리오	829
839947881	apartments	118동	471733248.0	잠실 파크리오	829
839947882	apartments	116동	471733248.0	잠실 파크리오	829
839947883	apartments	117동	471733248.0	잠실 파크리오	829
839947884	apartments	101동	471733248.0	잠실 파크리오	828
839947885	apartments	102동	471733248.0	잠실 파크리오	828
839947886	apartments	103동	471733248.0	잠실 파크리오	828
839947887	apartments	104동	471733248.0	잠실 파크리오	828
839947888	apartments	205동	471733248.0	잠실 파크리오	830
839947889	apartments	206동	471733248.0	잠실 파크리오	830
839947890	apartments	207동	471733248.0	잠실 파크리오	830
840275019	apartments	111동	491080315.0	반포래미안아이파크아파트	21
840277572	apartments	21동	432034139.0	미성2차아파트	103
840277573	apartments	22동	432034139.0	미성2차아파트	103
854428963	apartments	대동아파트			960
855629936	apartments	금강캐스빌			961
856525744	apartments	A	856523220.0	서울아산병원 패밀리타운아파트	890
856525745	apartments	B	856523220.0	서울아산병원 패밀리타운아파트	890
856829762	apartments	1	856829761.0	풍납미성아파트	897
856829763	apartments	2	856829761.0	풍납미성아파트	897
856829765	apartments	3	856829761.0	풍납미성아파트	896
856829766	apartments	5	856829761.0	풍납미성아파트	894
856829767	apartments		856829768.0	신동아파밀리에아파트	893
856829770	apartments	KNP상상아파트			893
857400205	apartments		857400204.0	토성현대아파트	959
857400210	apartments	미랜드퀸아파트			958
857597487	apartments		857597488.0	신아아파트	892
863710136	apartments	101	856172784.0	풍납현대아파트	953
863710137	apartments	102	856172784.0	풍납현대아파트	954
863710138	apartments	103	856172784.0	풍납현대아파트	954
867830211	apartments	9동			794
869739214	apartments	21동			795
871677176	apartments	102동	379417127.0	래미안리더스원아파트	179
871677177	apartments	101동	379417127.0	래미안리더스원아파트	179
871677178	apartments	105동	379417127.0	래미안리더스원아파트	179
871677179	apartments	107동	379417127.0	래미안리더스원아파트	179
871677180	apartments	103동	379417127.0	래미안리더스원아파트	179
871677181	apartments	104동	379417127.0	래미안리더스원아파트	179
871677182	apartments	109동	379417127.0	래미안리더스원아파트	179
871677183	apartments	106동	379417127.0	래미안리더스원아파트	179
871677184	apartments	108동	379417127.0	래미안리더스원아파트	179
871677185	apartments	111동	379417127.0	래미안리더스원아파트	179
871677186	apartments	110동	379417127.0	래미안리더스원아파트	179
871677187	apartments	112동	379417127.0	래미안리더스원아파트	179
871868151	apartments	서초동대우디오빌프라임			179
871868161	apartments				179
871868172	apartments				131
871868173	apartments				131
878647278	apartments	1	878647277.0	힐탑트레져아파트	58
878647279	apartments	2	878647277.0	힐탑트레져아파트	58
878647285	apartments	101	381961841.0	중앙옥수하이츠아파트	104
878647286	apartments	107	381961841.0	중앙옥수하이츠아파트	104
878647292	apartments	102	381961841.0	중앙옥수하이츠아파트	104
883726450	apartments	702	469682980.0	개포주공 7단지 아파트	526
883726451	apartments	704	469682980.0	개포주공 7단지 아파트	525
883726452	apartments	706	469682980.0	개포주공 7단지 아파트	521
883726453	apartments	707	469682980.0	개포주공 7단지 아파트	579
883726454	apartments	703	469682980.0	개포주공 7단지 아파트	525
883726455	apartments	701	469682980.0	개포주공 7단지 아파트	526
883726456	apartments	705	469682980.0	개포주공 7단지 아파트	521
883726457	apartments	708	469682980.0	개포주공 7단지 아파트	579
884138619	apartments	103동	800235369.0	청담자이아파트	464
884138620	apartments	101동	800235369.0	청담자이아파트	463
884138621	apartments	102동	800235369.0	청담자이아파트	463
884138622	apartments	104동	800235369.0	청담자이아파트	463
884138623	apartments	105동	800235369.0	청담자이아파트	464
884138628	apartments	101동	884138627.0	청담래미안로이뷰아파트	466
884138630	apartments	102	884138629.0	청담 린든그로브	422
884138631	apartments	101	884138629.0	청담 린든그로브	422
884138632	apartments	104	884138629.0	청담 린든그로브	422
884138633	apartments	105	884138629.0	청담 린든그로브	422
884138634	apartments	103	884138629.0	청담 린든그로브	422
887930224	apartments	103	392455561.0	개포래미안포레스트아파트	385
887930225	apartments	108	392455561.0	개포래미안포레스트아파트	384
887930226	apartments	107	392455561.0	개포래미안포레스트아파트	384
887930227	apartments	110	392455561.0	개포래미안포레스트아파트	384
887930228	apartments	106	392455561.0	개포래미안포레스트아파트	385
887930229	apartments	104	392455561.0	개포래미안포레스트아파트	385
887930230	apartments	105	392455561.0	개포래미안포레스트아파트	385
887930231	apartments	101	392455561.0	개포래미안포레스트아파트	385
887930235	apartments	122	392455561.0	개포래미안포레스트아파트	430
887930236	apartments	123	392455561.0	개포래미안포레스트아파트	430
887930237	apartments	124	392455561.0	개포래미안포레스트아파트	430
887930240	apartments	120	392455561.0	개포래미안포레스트아파트	430
887930242	apartments	119	392455561.0	개포래미안포레스트아파트	383
887930243	apartments	118	392455561.0	개포래미안포레스트아파트	430
887930244	apartments	109	392455561.0	개포래미안포레스트아파트	385
887930246	apartments	111	392455561.0	개포래미안포레스트아파트	384
887930247	apartments	102	392455561.0	개포래미안포레스트아파트	385
887930249	apartments	114	392455561.0	개포래미안포레스트아파트	384
887930250	apartments	112	392455561.0	개포래미안포레스트아파트	384
887930251	apartments	113	392455561.0	개포래미안포레스트아파트	384
887930252	apartments	116	392455561.0	개포래미안포레스트아파트	384
887930253	apartments	117	392455561.0	개포래미안포레스트아파트	384
887930254	apartments	115	392455561.0	개포래미안포레스트아파트	383
887930255	apartments	121	392455561.0	개포래미안포레스트아파트	430
